chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
6	262 : 100133024	AMD1 : AMD1P1	ENSG00000123505 : ENSG00000228339	457 : 44898			
6	262 : 100420741	AMD1 : LOC100420741					
6	262 : 263						
6	262 : 645272	AMD1 : LOC645272					
6	262 : 728931	AMD1 : AMD1P3		457 : 51608			
7	273 : 100418885	AMPH : LOC100418885	ENSG00000078053 : ENSG00000230087				
3	275 : 391674	AMT : LOC391674	ENSG00000145020 : ENSG00000248401				
1	279 : 281	AMY2A : AMYP1	ENSG00000243480 : ENSG00000227408	477 : 479			
X	292 : 100131027	SLC25A5 : SLC25A5P4		10991 : 35471			
X	292 : 100133074	SLC25A5 : SLC25A5P9		10991 : 35468			
X	292 : 222005	SLC25A5 : SLC25A5P3		10991 : 507			
X	292 : 266623	SLC25A5 : SLC25A5P1		10991 : 19250			
X	292 : 344371	SLC25A5 : SLC25A5P2		10991 : 35470			
X	292 : 392301	SLC25A5 : SLC25A5P8		10991 : 35469			
X	292 : 442255	SLC25A5 : SLC25A5P7		10991 : 513			
X	292 : 442525	SLC25A5 : SLC25A5P5	ENSG00000005022 : ENSG00000226421	10991 : 511			
X	292 : 644042	SLC25A5 : SLC25A5P6		10991 : 512			
	293 : 100128312	<NA> : SLC25A6P6	<NA> : ENSG00000218870	<NA> : 43855			
	293 : 100129319	<NA> : SLC25A6P5		<NA> : 43854			
	293 : 100422685	<NA> : LOC100422685	<NA> : ENSG00000271339				
	293 : 100422686	<NA> : SLC25A6P3	<NA> : ENSG00000232846	<NA> : 43852			
	293 : 100422690	<NA> : SLC25A6P4	<NA> : ENSG00000266909	<NA> : 43853			
	293 : 128790	<NA> : SLC25A6P1	<NA> : ENSG00000233015	<NA> : 16554			
	293 : 138412	<NA> : SLC25A6P2		<NA> : 43850			
15	302 : 303	ANXA2 : ANXA2P1		537 : 538			
15	302 : 304	ANXA2 : ANXA2P2		537 : 539			
15	302 : 305	ANXA2 : ANXA2P3		537 : 540			
12	319 : 100419033	APOF : APONP		615 : 53942			
15	321 : 100422491	APBA2 : LOC100422491	ENSG00000034053 : ENSG00000261081				
15	321 : 100422492	APBA2 : LOC100422492	ENSG00000034053 : ENSG00000259892				
1	325 : 646430	APCS : LOC646430					
1	325 : 649458	APCS : MPTX1	ENSG00000132703 : ENSG00000215846	584 : 48364			
X	331 : 100128413	XIAP : XIAPP3	ENSG00000101966 : ENSG00000180152	592 : 52377			
X	331 : 100420509	XIAP : XIAPP2		592 : 52376			
19	341 : 342	APOC1 : APOC1P1	ENSG00000130208 : ENSG00000291128	607 : 608			
X	357 : 10031	SHROOM2 : SHROOM2P1		630 : 631			
9	364 : 100132938	AQP7 : AQP7P4		640 : 32056			
9	364 : 102724655	AQP7 : AQP7P5	ENSG00000165269 : ENSG00000274067	640 : 51836			
9	364 : 375719	AQP7 : AQP7P1		640 : 32048			
9	364 : 389756	AQP7 : AQP7P2	ENSG00000165269 : ENSG00000181997	640 : 32049			
9	364 : 441432	AQP7 : AQP7P3		640 : 31976			
16	368 : 653190	ABCC6 : ABCC6P1	ENSG00000091262 : ENSG00000291057	57 : 33352			
16	368 : 730013	ABCC6 : ABCC6P2	ENSG00000091262 : ENSG00000290943	57 : 33353			
X	369 : 100421741	ARAF : ARAFP1		646 : 50824			
X	369 : 285893	ARAF : ARAFP3		646 : 35474			
X	369 : 644000	ARAF : ARAFP2		646 : 647			
1	375 : 100420012	ARF1 : ARF1P2		652 : 39883			
1	375 : 442334	ARF1 : ARF1P1		652 : 22500			
1	375 : 442396	ARF1 : ARF1P3		652 : 39884			
3	378 : 100129023	ARF4 : ARF4P4		655 : 37628			
3	378 : 100316867	ARF4 : ARF4P5		655 : 37629			
3	378 : 170485	ARF4 : ARF4P2		655 : 16599			
3	378 : 380	ARF4 : ARF4P1		655 : 657			
3	378 : 390423	ARF4 : ARF4P3		655 : 32380			
14	382 : 442603	ARF6 : LOC442603					
14	384 : 100129854	ARG2 : LOC100129854					
3	387 : 100129847	RHOA : LOC100129847	ENSG00000067560 : ENSG00000219867				
11	391 : 100286962	RHOG : LOC100286962	ENSG00000177105 : ENSG00000230495				
11	391 : 392489	RHOG : RHOG2P	ENSG00000177105 : ENSG00000213706	672 : 54953			
14	394 : 643168	ARHGAP5 : LOC643168					
12	400 : 100216337	ARL1 : LOC100216337					
X	412 : 6803	STS : STSP1	ENSG00000101846 : ENSG00000227166	11425 : 11426			
X	414 : 10034	ARSD : ARSDP1		717 : 718			
X	415 : 10033	ARSL : ARSLP1		719 : 720			
X	416 : 23757	ARSF : ARSFP1	ENSG00000062096 : ENSG00000232226	721 : 722			
4	419 : 106481723	ART3 : ART2BP	ENSG00000156219 : ENSG00000237408	725 : 51489			
4	419 : 418	ART3 : ART2P		725 : 724			
7	435 : 436	ASL : ASLP1		746 : 747			
7	440 : 100419423	ASNS : ASNSP4	ENSG00000070669 : ENSG00000251470	753 : 39400			
7	440 : 100423060	ASNS : ASNSP6		753 : 49876			
7	440 : 100423061	ASNS : ASNSP3	ENSG00000070669 : ENSG00000236554	753 : 39399			
7	440 : 100873794	ASNS : ASNSP5					
7	440 : 389652	ASNS : ASNSP1	ENSG00000070669 : ENSG00000290398	753 : 754			
7	440 : 442	ASNS : ASNSP2		753 : 755			
7	440 : 644316	ASNS : FLJ43315	ENSG00000070669 : ENSG00000291012				
9	445 : 100420226	ASS1 : LOC100420226	ENSG00000130707 : ENSG00000227948				
9	445 : 158452	ASS1 : ASS1P3	ENSG00000130707 : ENSG00000233947	758 : 766			
9	445 : 339845	ASS1 : ASS1P7	ENSG00000130707 : ENSG00000236893	758 : 770			
9	445 : 340274	ASS1 : ASS1P11	ENSG00000130707 : ENSG00000225308	758 : 761			
9	445 : 341230	ASS1 : ASS1P13	ENSG00000130707 : ENSG00000255353	758 : 763			
9	445 : 392302	ASS1 : ASS1P12	ENSG00000130707 : ENSG00000237437	758 : 762			
9	445 : 442167	ASS1 : ASS1P1	ENSG00000130707 : ENSG00000220517	758 : 759			
9	445 : 447	ASS1 : ASS1P2	ENSG00000130707 : ENSG00000223922	758 : 765			
9	445 : 449	ASS1 : ASS1P4	ENSG00000130707 : ENSG00000213487	758 : 767			
9	445 : 450	ASS1 : ASS1P5	ENSG00000130707 : ENSG00000227881	758 : 768			
9	445 : 451	ASS1 : ASS1P6	ENSG00000130707 : ENSG00000215583	758 : 769			
9	445 : 453	ASS1 : ASS1P8		758 : 771			
9	445 : 454	ASS1 : ASS1P9	ENSG00000130707 : ENSG00000217791	758 : 772			
9	445 : 455	ASS1 : ASS1P10	ENSG00000130707 : ENSG00000215325	758 : 760			
9	445 : 459	ASS1 : ASS1P14	ENSG00000130707 : ENSG00000257316	758 : 764			
12	466 : 100128159	ATF1 : ATF1P1		783 : 37691			
22	468 : 100127952	ATF4 : ATF4P4		786 : 787			
22	468 : 340600	ATF4 : ATF4P2		786 : 34025			
22	468 : 469	ATF4 : ATF4P1		786 : 789			
22	468 : 643159	ATF4 : ATF4P3		786 : 788			
2	471 : 100422640	ATIC : LOC100422640	ENSG00000138363 : ENSG00000248611				
1	473 : 105377240	RERE : REREP1Y		9965 : 38795			
1	473 : 105377243	RERE : REREP2Y		9965 : 38796			
1	473 : 646396	RERE : REREP3		9965 : 38797			
13	479 : 100533848	ATP12A : LOC100533848	ENSG00000075673 : ENSG00000224414				
1	481 : 485	ATP1B1 : ATP1B1P1		804 : 809			
3	483 : 100421751	ATP1B3 : LOC100421751	ENSG00000069849 : ENSG00000259016				
3	483 : 484	ATP1B3 : ATP1B3P1		806 : 807			
12	490 : 442382	ATP2B1 : LOC442382					
13	496 : 100421417	ATP4B : LOC100421417					
18	498 : 100129782	ATP5F1A : ATP5F1AP4	ENSG00000152234 : ENSG00000258877	823 : 23563			
18	498 : 100132619	ATP5F1A : ATP5F1AP10		823 : 37668			
18	498 : 392322	ATP5F1A : ATP5F1AP8	ENSG00000152234 : ENSG00000234720	823 : 37666			
18	498 : 442415	ATP5F1A : ATP5F1AP7	ENSG00000152234 : ENSG00000241571	823 : 37665			
18	498 : 442416	ATP5F1A : ATP5F1AP1	ENSG00000152234 : ENSG00000234861	823 : 827			
18	498 : 504	ATP5F1A : ATP5F1AP2	ENSG00000152234 : ENSG00000227682	823 : 828			
18	498 : 645443	ATP5F1A : ATP5F1AP3	ENSG00000152234 : ENSG00000263232	823 : 829			
5	501 : 541	ALDH7A1 : ALDH7A1P1	ENSG00000164904 : ENSG00000251400	877 : 878			
5	501 : 542	ALDH7A1 : ALDH7A1P2	ENSG00000164904 : ENSG00000232292	877 : 879			
5	501 : 543	ALDH7A1 : ALDH7A1P3		877 : 880			
5	501 : 544	ALDH7A1 : ALDH7A1P4		877 : 881			
12	506 : 507	ATP5F1B : ATP5F1BP1	ENSG00000110955 : ENSG00000231635	830 : 831			
10	509 : 645560	ATP5F1C : ATP5F1CP1	ENSG00000165629 : ENSG00000224004	833 : 834			
20	514 : 23744	ATP5F1E : ATP5F1EP1		838 : 839			
20	514 : 432369	ATP5F1E : ATP5F1EP2		838 : 34026			
1	515 : 100127892	ATP5PB : ATP5PBP8	ENSG00000116459 : ENSG00000270880	840 : 56483			
1	515 : 100128516	ATP5PB : ATP5PBP5		840 : 39746			
1	515 : 100422514	ATP5PB : ATP5PBP4	ENSG00000116459 : ENSG00000214025	840 : 39745			
1	515 : 100422523	ATP5PB : ATP5PBP1	ENSG00000116459 : ENSG00000224451	840 : 39742			
1	515 : 124496	ATP5PB : ATP5PBP7		840 : 39748			
1	515 : 644333	ATP5PB : ATP5PBP3		840 : 39744			
1	515 : 645440	ATP5PB : ATP5PBP6		840 : 39747			
1	515 : 645973	ATP5PB : ATP5PBP2	ENSG00000116459 : ENSG00000214342	840 : 39743			
17	516 : 100130962	ATP5MC1 : ATP5MC1P7		841 : 39510			
17	516 : 100287755	ATP5MC1 : ATP5MC1P4		841 : 39507			
17	516 : 100288222	ATP5MC1 : ATP5MC1P8		841 : 39511			
17	516 : 100505704	ATP5MC1 : ATP5MC1P6		841 : 39509			
17	516 : 319136	ATP5MC1 : ATP5MC1P1		841 : 19815			
17	516 : 319137	ATP5MC1 : ATP5MC1P2		841 : 19817			
17	516 : 390424	ATP5MC1 : ATP5MC1P5		841 : 39508			
17	516 : 646619	ATP5MC1 : ATP5MC1P3		841 : 39506			
12	517 : 100507083	ATP5MC2 : ATP5MC2P5		842 : 56523			
12	517 : 100507097	ATP5MC2 : ATP5MC2P3		842 : 42187			
12	517 : 319119	ATP5MC2 : ATP5MC2P2		842 : 19672			
12	517 : 520	ATP5MC2 : ATP5MC2P1		842 : 844			
12	517 : 654480	ATP5MC2 : ATP5MC2P4		842 : 42188			
21	522 : 359997	ATP5PF : ATP5PFP1		847 : 23933			
8	526 : 645482	ATP6V1B2 : LOC645482	ENSG00000147416 : ENSG00000214651				
16	527 : 100132978	ATP6V0C : ATP6V0CP1		855 : 31323			
16	527 : 106478961	ATP6V0C : ATP6V0CP2		855 : 40000			
16	527 : 112436690	ATP6V0C : ATP6V0CP4	ENSG00000185883 : ENSG00000284138	855 : 40002			
16	527 : 442211	ATP6V0C : ATP6V0CP3		855 : 40001			
22	529 : 100462844	ATP6V1E1 : ATP6V1E1P2		857 : 860			
22	529 : 343515	ATP6V1E1 : ATP6V1E1P1		857 : 859			
22	529 : 729435	ATP6V1E1 : ATP6V1E1P3		857 : 858			
X	537 : 92270	ATP6AP1 : ATP6AP1L		868 : 28091		Q15904 : Q52LC2	VAS1 : VAS1L
21	539 : 100132849	ATP5PO : ATP5POP1	ENSG00000241837 : ENSG00000159186	850 : 54673			
13	540 : 100462825	ATP7B : ATP7BP1	ENSG00000123191 : ENSG00000270855	870 : 31014			
7	563 : 401393	AZGP1 : AZGP1P2	ENSG00000160862 : ENSG00000214252	910 : 912			
7	563 : 646282	AZGP1 : AZGP1P1	ENSG00000160862 : ENSG00000291148	910 : 911			
19	566 : 106480244	AZU1 : AZU1P1	ENSG00000172232 : ENSG00000270444	913 : 49098			
9	570 : 347275	BAAT : ACNATP	ENSG00000136881 : ENSG00000227411	932 : 34504			
9	573 : 392442	BAG1 : BAG1P1		937 : 54932			
6	578 : 600	BAK1 : BAK1P1		949 : 996			
6	578 : 601	BAK1 : BAK1P2		949 : 997			
1	607 : 100419324	BCL9 : BCL9P1		1008 : 51328			
19	610 : 644110	HCN2 : LOC644110					
19	610 : 728424	HCN2 : LOC728424					
22	613 : 100133044	BCR : BCRP8	ENSG00000186716 : ENSG00000236794	1014 : 39076			
22	613 : 100133163	BCR : BCRP7	ENSG00000186716 : ENSG00000215544	1014 : 39075			
22	613 : 102724751	BCR : LOC102724751					
22	613 : 107126287	BCR : BCRP9	ENSG00000186716 : ENSG00000271287	1014 : 49113			
22	613 : 400892	BCR : BCRP2	ENSG00000186716 : ENSG00000291044	1014 : 1015			
22	613 : 616	BCR : BCRP4	ENSG00000186716 : ENSG00000215456	1014 : 1017			
22	613 : 644079	BCR : BCRP1		1014 : 39073			
22	613 : 644165	BCR : BCRP3		1014 : 1016			
22	613 : 648980	BCR : BCRP5		1014 : 1018			
22	613 : 728468	BCR : BCRP6		1014 : 39074			
2	618 : 619	BCYRN1 : BCYRN1P1		1022 : 1023			
2	618 : 620	BCYRN1 : BCYRN1P2		1022 : 1024			
2	618 : 654337	BCYRN1 : BCYRN1P3		1022 : 39833			
2	618 : 654338	BCYRN1 : LOC654338					
19	634 : 100422623	CEACAM1 : LOC100422623					
19	634 : 1091	CEACAM1 : CEACAMP2		1814 : 1824			
19	634 : 1093	CEACAM1 : CEACAMP4		1814 : 1826			
12	636 : 391472	BICD1 : BICD1P1	ENSG00000151746 : ENSG00000224346	1049 : 51374			
19	645 : 127379696	BLVRB : BLVRBP1		1063 : 56414			
10	648 : 100127902	BMI1 : BMI1P1	ENSG00000168283 : ENSG00000234201	1066 : 51428			
6	654 : 266700	BMP6 : BMP6P1		1073 : 19329			
10	657 : 100421515	BMPR1A : BMPR1AP1	ENSG00000107779 : ENSG00000219642	1076 : 21742			
10	657 : 100533800	BMPR1A : BMPR1AP2		1076 : 21743			
8	661 : 100422384	POLR3D : POLR3DP1	ENSG00000168495 : ENSG00000214626	1080 : 45107			
10	664 : 100128849	BNIP3 : BNIP3P34	ENSG00000176171 : ENSG00000269509	1084 : 49714			
10	664 : 100129777	BNIP3 : BNIP3P6	ENSG00000176171 : ENSG00000257356	1084 : 39659			
10	664 : 100131306	BNIP3 : BNIP3P21		1084 : 49701			
10	664 : 100289028	BNIP3 : BNIP3P4	ENSG00000176171 : ENSG00000271225	1084 : 39657			
10	664 : 100421695	BNIP3 : BNIP3P10	ENSG00000176171 : ENSG00000270270	1084 : 49690			
10	664 : 100421696	BNIP3 : BNIP3P14	ENSG00000176171 : ENSG00000274612	1084 : 49694			
10	664 : 100421697	BNIP3 : BNIP3P23	ENSG00000176171 : ENSG00000268335	1084 : 49703			
10	664 : 100421698	BNIP3 : BNIP3P24	ENSG00000176171 : ENSG00000269040	1084 : 49704			
10	664 : 100421699	BNIP3 : BNIP3P26	ENSG00000176171 : ENSG00000268705	1084 : 49706			
10	664 : 100421700	BNIP3 : BNIP3P29	ENSG00000176171 : ENSG00000269742	1084 : 49709			
10	664 : 100421701	BNIP3 : BNIP3P39	ENSG00000176171 : ENSG00000269662	1084 : 49719			
10	664 : 100421702	BNIP3 : BNIP3P40	ENSG00000176171 : ENSG00000268058	1084 : 49720			
10	664 : 100421703	BNIP3 : BNIP3P12		1084 : 49692			
10	664 : 100421704	BNIP3 : BNIP3P17	ENSG00000176171 : ENSG00000271524	1084 : 49697			
10	664 : 100421705	BNIP3 : BNIP3P20	ENSG00000176171 : ENSG00000271704	1084 : 49700			
10	664 : 100421706	BNIP3 : BNIP3P22	ENSG00000176171 : ENSG00000268174	1084 : 49702			
10	664 : 100421707	BNIP3 : BNIP3P25	ENSG00000176171 : ENSG00000268322	1084 : 49705			
10	664 : 100421708	BNIP3 : BNIP3P27		1084 : 49707			
10	664 : 100421709	BNIP3 : BNIP3P38	ENSG00000176171 : ENSG00000268469	1084 : 49718			
10	664 : 100421710	BNIP3 : BNIP3P8	ENSG00000176171 : ENSG00000269431	1084 : 49675			
10	664 : 100421724	BNIP3 : BNIP3P5		1084 : 39658			
10	664 : 100421736	BNIP3 : BNIP3P3	ENSG00000176171 : ENSG00000265631	1084 : 39656			
10	664 : 100421754	BNIP3 : BNIP3P2	ENSG00000176171 : ENSG00000236097	1084 : 39655			
10	664 : 106480280	BNIP3 : BNIP3P9	ENSG00000176171 : ENSG00000270325	1084 : 49689			
10	664 : 106480281	BNIP3 : BNIP3P19	ENSG00000176171 : ENSG00000271638	1084 : 49699			
10	664 : 106480282	BNIP3 : BNIP3P31	ENSG00000176171 : ENSG00000270191	1084 : 49711			
10	664 : 106480283	BNIP3 : BNIP3P32	ENSG00000176171 : ENSG00000268830	1084 : 49712			
10	664 : 106480284	BNIP3 : BNIP3P35	ENSG00000176171 : ENSG00000271655	1084 : 49715			
10	664 : 106480285	BNIP3 : BNIP3P37	ENSG00000176171 : ENSG00000270479	1084 : 49717			
10	664 : 106480286	BNIP3 : BNIP3P11	ENSG00000176171 : ENSG00000271550	1084 : 49724			
10	664 : 106480418	BNIP3 : BNIP3P16	ENSG00000176171 : ENSG00000267641	1084 : 49696			
10	664 : 106481692	BNIP3 : BNIP3P15	ENSG00000176171 : ENSG00000270716	1084 : 49695			
10	664 : 106481693	BNIP3 : BNIP3P18	ENSG00000176171 : ENSG00000269055	1084 : 49698			
10	664 : 106481694	BNIP3 : BNIP3P30	ENSG00000176171 : ENSG00000268079	1084 : 49710			
10	664 : 106481695	BNIP3 : BNIP3P33	ENSG00000176171 : ENSG00000268717	1084 : 49713			
10	664 : 106481696	BNIP3 : BNIP3P36	ENSG00000176171 : ENSG00000271661	1084 : 49716			
10	664 : 106481697	BNIP3 : BNIP3P42	ENSG00000176171 : ENSG00000223974	1084 : 49722			
10	664 : 106481966	BNIP3 : BNIP3P28	ENSG00000176171 : ENSG00000271095	1084 : 49708			
10	664 : 127379681	BNIP3 : BNIP3P47		1084 : 56390			
10	664 : 127379721	BNIP3 : BNIP3P43		1084 : 56379			
10	664 : 127379725	BNIP3 : BNIP3P45		1084 : 56386			
10	664 : 127379734	BNIP3 : BNIP3P46		1084 : 56387			
10	664 : 127379755	BNIP3 : BNIP3P44		1084 : 56383			
10	664 : 319138	BNIP3 : BNIP3P1	ENSG00000176171 : ENSG00000197358	1084 : 19922			
17	672 : 394269	BRCA1 : BRCA1P1		1100 : 28470			
7	673 : 286494	BRAF : BRAFP1	ENSG00000157764 : ENSG00000224775	1097 : 18615	164757 : 300956		
1	676 : 643486	BRDT : BRDTP1	ENSG00000137948 : ENSG00000271209	1105 : 51447			
5	689 : 100130409	BTF3 : BTF3P15		1125 : 38567			
5	689 : 100132641	BTF3 : BTF3P14	ENSG00000145741 : ENSG00000262609	1125 : 38571			
5	689 : 100499261	BTF3 : BTF3P6	ENSG00000145741 : ENSG00000233956	1125 : 23765			
5	689 : 132556	BTF3 : BTF3P13		1125 : 1128			
5	689 : 283631	BTF3 : BTF3P2		1125 : 19924			
5	689 : 345829	BTF3 : BTF3P10		1125 : 38570			
5	689 : 392350	BTF3 : BTF3P4		1125 : 38566			
5	689 : 503543	BTF3 : BTF3P9		1125 : 38573			
5	689 : 643412	BTF3 : BTF3P16		1125 : 38568			
5	689 : 652959	BTF3 : BTF3P5		1125 : 38565			
5	689 : 652960	BTF3 : BTF3P7		1125 : 38569			
