GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
3055	HCK	ENSG00000101336	4840	142370	P08631	HCK	protein-coding
3170	FOXA2	ENSG00000125798	5022	600288	Q9Y261	FOXA2	protein-coding
3172	HNF4A	ENSG00000101076	5024	600281	P41235	HNF4A	protein-coding
3343	HTL			151310			unknown
3397	ID1	ENSG00000125968	5360	600349	P41134	ID1	protein-coding
3420	IDH3B	ENSG00000101365	5385	604526	O43837	IDH3B	protein-coding
3642	INSM1	ENSG00000173404	6090	600010	Q01101	INSM1	protein-coding
3692	EIF6	ENSG00000242372	6159	602912	P56537	IF6	protein-coding
3704	ITPA	ENSG00000125877	6176	147520	Q9BY32	ITPA	protein-coding
3745	KCNB1	ENSG00000158445	6231	600397	Q14721	KCNB1	protein-coding
3755	KCNG1	ENSG00000026559	6248	603788	Q9UIX4	KCNG1	protein-coding
3785	KCNQ2	ENSG00000075043	6296	602235	O43526	KCNQ2	protein-coding
3787	KCNS1	ENSG00000124134	6300	602905	Q96KK3	KCNS1	protein-coding
3911	LAMA5	ENSG00000130702	6485	601033	O15230	LAMA5	protein-coding
3929	LBP	ENSG00000129988	6517	151990	P18428	LBP	protein-coding
4159	MC3R	ENSG00000124089	6931	155540	P41968	MC3R	protein-coding
4318	MMP9	ENSG00000100985	7176	120361	P14780	MMP9	protein-coding
4605	MYBL2	ENSG00000101057	7548	601415	P10244	MYBB	protein-coding
4661	MYT1	ENSG00000196132	7622	600379	Q01538	MYT1	protein-coding
4773	NFATC2	ENSG00000101096	7776	600490	Q13469	NFAC2	protein-coding
4821	NKX2-2	ENSG00000125820	7835	604612	O95096	NKX22	protein-coding
4826	NNAT	ENSG00000053438	7860	603106	Q16517	NNAT	protein-coding
4923	NTSR1	ENSG00000101188	8039	162651	P30989	NTR1	protein-coding
4987	OPRL1	ENSG00000125510	8155	602548	P41146	OPRX	protein-coding
5020	OXT	ENSG00000101405	8528	167050	P01178	NEU1	protein-coding
5075	PAX1	ENSG00000125813	8615	167411	P15863	PAX1	protein-coding
5105	PCK1	ENSG00000124253	8724	614168	P35558	PCKGC	protein-coding
5111	PCNA	ENSG00000132646	8729	176740	P12004	PCNA	protein-coding
5126	PCSK2	ENSG00000125851	8744	162151	P16519	NEC2	protein-coding
5173	PDYN	ENSG00000101327	8820	131340	P01213	PDYN	protein-coding
5203	PFDN4	ENSG00000101132	8868	604898	Q9NQP4	PFD4	protein-coding
5258	PHKBP1	ENSG00000226262	8928				pseudo
5266	PI3	ENSG00000124102	8947	182257	P19957	ELAF	protein-coding
5326	PLAGL2	ENSG00000126003	9047	604866	Q9UPG8	PLAL2	protein-coding
5332	PLCB4	ENSG00000101333	9059	600810	Q15147	PLCB4	protein-coding
5335	PLCG1	ENSG00000124181	9065	172420	P19174	PLCG1	protein-coding
5360	PLTP	ENSG00000100979	9093		P55058	PLTP	protein-coding
5476	CTSA	ENSG00000064601	9251	613111	P10619	PPGB	protein-coding
5509	PPP1R3D	ENSG00000132825	9294	603326	O95685	PPR3D	protein-coding
5621	PRNP	ENSG00000171867	9449	176640	F7VJQ1	APRIO	protein-coding
5688	PSMA7	ENSG00000101182	9536	606607	O14818	PSA7	protein-coding
5740	PTGIS	ENSG00000124212	9603	601699	Q16647	PTGIS	protein-coding
5753	PTK6	ENSG00000101213	9617	602004	Q13882	PTK6	protein-coding
5760	PTMAP3		9626				pseudo
5770	PTPN1	ENSG00000196396	9642	176885	P18031	PTN1	protein-coding
5786	PTPRA	ENSG00000132670	9664	176884	P18433	PTPRA	protein-coding
5834	PYGB	ENSG00000100994	9723	138550	P11216	PYGB	protein-coding
5933	RBL1	ENSG00000080839	9893	116957	P28749	RBL1	protein-coding
6185	RPN2	ENSG00000118705	10382	180490	P04844	RPN2	protein-coding
6227	RPS21	ENSG00000171858	10409	180477	P63220	RS21	protein-coding
6238	RRBP1	ENSG00000125844	10448	601418	Q9P2E9	RRBP1	protein-coding
6385	SDC4	ENSG00000124145	10661	600017	P31431	SDC4	protein-coding
6406	SEMG1	ENSG00000124233	10742	182140	P04279	SEMG1	protein-coding
6407	SEMG2	ENSG00000124157	10743	182141	Q02383	SEMG2	protein-coding
6431	SRSF6	ENSG00000124193	10788	601944	Q13247	SRSF6	protein-coding
6590	SLPI	ENSG00000124107	11092	107285	P03973	SLPI	protein-coding
6614	SIGLEC1	ENSG00000088827	11127	600751	Q9BZZ2	SN	protein-coding
6615	SNAI1	ENSG00000124216	11128	604238	O95863	SNAI1	protein-coding
6616	SNAP25	ENSG00000132639	11132	600322	P60880	SNP25	protein-coding
6628	SNRPB	ENSG00000125835	11153	182282	P14678	RSMB	protein-coding
6629	SNRPB2	ENSG00000125870	11155	603520	P08579	RU2B	protein-coding
6640	SNTA1	ENSG00000101400	11167	601017	Q13424	SNTA1	protein-coding
6666	SOX12	ENSG00000177732	11198	601947	O15370	SOX12	protein-coding
6676	SPAG4	ENSG00000061656	11214	603038	Q9NPE6	SPAG4	protein-coding
6714	SRC	ENSG00000197122	11283	190090	P12931	SRC	protein-coding
6725	SRMS	ENSG00000125508	11298	617797	Q9H3Y6	SRMS	protein-coding
6754	SSTR4	ENSG00000132671	11333	182454	P31391	SSR4	protein-coding
6780	STAU1	ENSG00000124214	11370	601716	O95793	STAU1	protein-coding
6789	STK4	ENSG00000101109	11408	604965	Q13043	STK4	protein-coding
6790	AURKA	ENSG00000087586	11393	603072	O14965	AURKA	protein-coding
6874	TAF4	ENSG00000130699	11537	601796	O00268	TAF4	protein-coding
6919	TCEA2	ENSG00000171703	11614	604784	Q15560	TCEA2	protein-coding
6939	TCF15	ENSG00000125878	11627	601010	Q12870	TCF15	protein-coding
7022	TFAP2C	ENSG00000087510	11744	601602	Q92754	AP2C	protein-coding
7052	TGM2	ENSG00000198959	11778	190196	P21980	TGM2	protein-coding
7053	TGM3	ENSG00000125780	11779	600238	Q08188	TGM3	protein-coding
7056	THBD	ENSG00000178726	11784	188040	P07204	TRBM	protein-coding
7120	TMSB4XP6		11888				pseudo
7125	TNNC2	ENSG00000101470	11944	191039	P02585	TNNC2	protein-coding
7150	TOP1	ENSG00000198900	11986	126420	P11387	TOP1	protein-coding
7165	TPD52L2	ENSG00000101150	12007	603747	O43399	TPD54	protein-coding
7335	UBE2V1	ENSG00000244687	12494	602995	G3V2F7	G3V2F7	protein-coding
7529	YWHAB	ENSG00000166913	12849	601289	P31946	1433B	protein-coding
7686	MKRN7P	ENSG00000225849	7119				pseudo
7692	ZNF133	ENSG00000125846	12917	604075	P52736	ZN133	protein-coding
7764	ZNF217	ENSG00000171940	13009	602967	O75362	ZN217	protein-coding
8195	MKKS	ENSG00000125863	7108	604896	Q9NPJ1	MKKS	protein-coding
8200	GDF5	ENSG00000125965	4220	601146	P43026	GDF5	protein-coding
8201	MLRL						unknown
8202	NCOA3	ENSG00000124151	7670	601937	Q9Y6Q9	NCOA3	protein-coding
8455	ATRN	ENSG00000088812	885	603130	O75882	ATRN	protein-coding
8480	RAE1	ENSG00000101146	9828	603343	P78406	RAE1L	protein-coding
8530	CST7	ENSG00000077984	2479	603253	O76096	CYTF	protein-coding
8537	BCAS1	ENSG00000064787	974	602968	O75363	BCAS1	protein-coding
8675	STX16	ENSG00000124222	11431	603666	O14662	STX16	protein-coding
8760	CDS2	ENSG00000101290	1801	603549	O95674	CDS2	protein-coding
8771	TNFRSF6B	ENSG00000243509	11921	603361	O95407	TNF6B	protein-coding
8785	MATN4	ENSG00000124159	6910	603897	O95460	MATN4	protein-coding
8813	DPM1	ENSG00000000419	3005	603503	O60762	DPM1	protein-coding
8839	CCN5	ENSG00000064205	12770	603399	O76076	CCN5	protein-coding
8894	EIF2S2	ENSG00000125977	3266	603908	P20042	IF2B	protein-coding
8904	CPNE1	ENSG00000214078	2314	604205	Q99829	CPNE1	protein-coding
9054	NFS1	ENSG00000244005	15910	603485	Q9Y697	NFS1	protein-coding
9139	CBFA2T2	ENSG00000078699	1536	603672	O43439	MTG8R	protein-coding
9217	VAPB	ENSG00000124164	12649	605704	O95292	VAPB	protein-coding
9334	B4GALT5	ENSG00000158470	928	604016	O43286	B4GT5	protein-coding
9371	KIF3B	ENSG00000101350	6320	603754	O15066	KIF3B	protein-coding
9491	PSMF1	ENSG00000125818	9571	617858	Q92530	PSMF1	protein-coding
9584	RBM39	ENSG00000131051	15923	604739	Q14498	RBM39	protein-coding
9675	TTI1	ENSG00000101407	29029	614425	O43156	TTI1	protein-coding
9751	SNPH	ENSG00000101298	15931	604942	O15079	SNPH	protein-coding
9762	LZTS3	ENSG00000088899	30139	610484	O60299	LZTS3	protein-coding
9770	RASSF2	ENSG00000101265	9883	609492	P50749	RASF2	protein-coding
9777	TM9SF4	ENSG00000101337	30797	617727	Q92544	TM9S4	protein-coding
9825	SPATA2	ENSG00000158480	14681	607662	Q9UM82	SPAT2	protein-coding
9837	GINS1	ENSG00000101003	28980	610608	Q14691	PSF1	protein-coding
9885	OSBPL2	ENSG00000130703	15761	606731	Q9H1P3	OSBL2	protein-coding
9935	MAFB	ENSG00000204103	6408	608968	Q9Y5Q3	MAFB	protein-coding
9962	SLC23A2	ENSG00000089057	10973	603791	Q9UGH3	S23A2	protein-coding
10005	ACOT8	ENSG00000101473	15919	608123	O14734	ACOT8	protein-coding
10047	CST8	ENSG00000125815	2480	608683	O60676	CST8	protein-coding
10079	ATP9A	ENSG00000054793	13540	609126	O75110	ATP9A	protein-coding
10110	SGK2	ENSG00000101049	13900	607589	Q9HBY8	SGK2	protein-coding
10137	RBM12	ENSG00000244462	9898	607179	Q9NTZ6	RBM12	protein-coding
10139	ARFRP1	ENSG00000101246	662	604699	Q13795	ARFRP	protein-coding
10287	RGS19	ENSG00000171700	13735	605071	P49795	RGS19	protein-coding
10326	SIRPB1	ENSG00000101307	15928	603889	O00241	SIRB1	protein-coding
10357	HMGB1P1		4993				pseudo
10388	SYCP2	ENSG00000196074	11490	604105	Q9BX26	SYCP2	protein-coding
10398	MYL9	ENSG00000101335	15754	609905	P24844	MYL9	protein-coding
10406	WFDC2	ENSG00000101443	15939	617548	Q14508	WFDC2	protein-coding
10483	SEC23B	ENSG00000101310	10702	610512	Q15437	SC23B	protein-coding
10528	NOP56	ENSG00000101361	15911	614154	O00567	NOP56	protein-coding
10544	PROCR	ENSG00000101000	9452	600646	Q9UNN8	EPCR	protein-coding
10564	ARFGEF2	ENSG00000124198	15853	605371	Q9Y6D5	BIG2	protein-coding
10616	RBCK1	ENSG00000125826	15864	610924	Q9BYM8	HOIL1	protein-coding
10621	POLR3F	ENSG00000132664	15763	617455	Q9H1D9	RPC6	protein-coding
10732	TCFL5	ENSG00000101190	11646	604745	Q9UL49	TCFL5	protein-coding
10741	RBBP9	ENSG00000089050	9892	602908	O75884	RBBP9	protein-coding
10816	SPINT3	ENSG00000101446	11248	613941	P49223	SPIT3	protein-coding
10828	NPM1P19		7921				pseudo
10893	MMP24	ENSG00000125966	7172	604871	Q9Y5R2	MMP24	protein-coding
10904	BLCAP	ENSG00000166619	1055	613110	P62952	BLCAP	protein-coding
10953	TOMM34	ENSG00000025772	15746	616049	Q15785	TOM34	protein-coding
10955	SERINC3	ENSG00000132824	11699	607165	Q13530	SERC3	protein-coding
11034	DSTN	ENSG00000125868	15750	609114	P60981	DEST	protein-coding
11047	ADRM1	ENSG00000130706	15759	610650	Q16186	ADRM1	protein-coding
11054	OGFR	ENSG00000060491	15768	606459	Q9NZT2	OGFR	protein-coding
11065	UBE2C	ENSG00000175063	15937	605574	O00762	UBE2C	protein-coding
11083	DIDO1	ENSG00000101191	2680	604140	Q9BTC0	DIDO1	protein-coding
11122	PTPRT	ENSG00000196090	9682	608712	O14522	PTPRT	protein-coding
11142	PKIG	ENSG00000168734	9019	604932	Q9Y2B9	IPKG	protein-coding
11190	CEP250	ENSG00000126001	1859	609689	Q9BV73	CP250	protein-coding
11237	RNF24	ENSG00000101236	13779	612489	Q9Y225	RNF24	protein-coding
11255	HRH3	ENSG00000101180	5184	604525	Q9Y5N1	HRH3	protein-coding
11264	PXMP4	ENSG00000101417	15920	616397	Q9Y6I8	PXMP4	protein-coding
11317	RBPJL	ENSG00000124232	13761	616104	Q9UBG7	RBPJL	protein-coding
22803	XRN2	ENSG00000088930	12836	608851	Q9H0D6	XRN2	protein-coding
22839	DLGAP4	ENSG00000080845	24476	616191	Q9Y2H0	DLGP4	protein-coding
22888	UBOX5	ENSG00000185019	17777	619675	O94941	RNF37	protein-coding
22903	BTBD3	ENSG00000132640	15854	615566	Q9Y2F9	BTBD3	protein-coding
22913	RALY	ENSG00000125970	15921	614663	Q9UKM9	RALY	protein-coding
22918	CD93	ENSG00000125810	15855	120577	Q9NPY3	C1QR1	protein-coding
22919	MAPRE1	ENSG00000101367	6890	603108	Q15691	MARE1	protein-coding
22971	RPL41P1		10356				pseudo
22974	TPX2	ENSG00000088325	1249	605917	Q9ULW0	TPX2	protein-coding
22981	NINL	ENSG00000101004	29163	609580	Q9Y2I6	NINL	protein-coding
23051	ZHX3	ENSG00000174306	15935	609598	Q9H4I2	ZHX3	protein-coding
23054	NCOA6	ENSG00000198646	15936	605299	Q14686	NCOA6	protein-coding
23236	PLCB1	ENSG00000182621	15917	607120	Q9NQ66	PLCB1	protein-coding
23315	SLC9A8	ENSG00000197818	20728	612730	Q9Y2E8	SL9A8	protein-coding
23394	ADNP	ENSG00000101126	15766	611386	Q9H2P0	ADNP	protein-coding
23509	POFUT1	ENSG00000101346	14988	607491	Q9H488	OFUT1	protein-coding
23613	ZMYND8	ENSG00000101040	9397	615713	Q9ULU4	PKCB1	protein-coding
23626	SPO11	ENSG00000054796	11250	605114	Q9Y5K1	SPO11	protein-coding
23627	PRND	ENSG00000171864	15748	604263	Q9UKY0	PRND	protein-coding
23767	FLRT3	ENSG00000125848	3762	604808	Q9NZU0	FLRT3	protein-coding
24141	LAMP5	ENSG00000125869	16097	614641	Q9UJQ1	LAMP5	protein-coding
24148	PRPF6	ENSG00000101161	15860	613979	O94906	PRP6	protein-coding
25876	SPEF1	ENSG00000101222	15874	610674	Q9Y4P9	SPEF1	protein-coding
25939	SAMHD1	ENSG00000101347	15925	606754	Q9Y3Z3	SAMH1	protein-coding
25943	DNAAF9	ENSG00000088854	17721	614146	Q5TEA3	DAAF9	protein-coding
25980	AAR2	ENSG00000131043	15886	617365	Q9Y312	AAR2	protein-coding
26013	L3MBTL1	ENSG00000185513	15905	608802	Q9Y468	LMBL1	protein-coding
26039	SS18L1	ENSG00000184402	15592	606472	O75177	CREST	protein-coding
26051	PPP1R16B	ENSG00000101445	15850	613275	Q96T49	PP16B	protein-coding
26074	CFAP61	ENSG00000089101	15872		Q8NHU2	CFA61	protein-coding
26090	ABHD12	ENSG00000100997	15868	613599	Q8N2K0	ABD12	protein-coding
26133	TRPC4AP	ENSG00000100991	16181	608430	Q8TEL6	TP4AP	protein-coding
26152	ZNF337	ENSG00000130684	15809		Q9Y3M9	ZN337	protein-coding
26164	MTG2	ENSG00000101181	16239	610919	Q9H4K7	MTG2	protein-coding
26205	GMEB2	ENSG00000101216	4371	607451	Q9UKD1	GMEB2	protein-coding
26765	SNORD12C	ENSG00000209042	10105				snoRNA
26767	RNU105B	ENSG00000201348	10103				snoRNA
26776	SNORA71B		10233				snoRNA
26777	SNORA71A	ENSG00000225091	10232				snoRNA
26792	SNORD57	ENSG00000226572	10207				snoRNA
26793	SNORD56	ENSG00000229686	10206				snoRNA
27111	SDCBP2	ENSG00000125775	15756	617358	Q9H190	SDCB2	protein-coding
27131	SNX5	ENSG00000089006	14969	605937	Q9Y5X3	SNX5	protein-coding
27296	TP53TG5	ENSG00000124251	15856	617316	Q9Y2B4	T53G5	protein-coding
27304	MOCS3	ENSG00000124217	15765	609277	O95396	MOCS3	protein-coding
28231	SLCO4A1	ENSG00000101187	10953	612436	Q96BD0	SO4A1	protein-coding
28954	REM1	ENSG00000088320	15922	610388	O75628	REM1	protein-coding
29058	TMEM230	ENSG00000089063	15876	617019	Q96A57	TM230	protein-coding
29075	LINC00652	ENSG00000179935	25003				ncRNA
29107	NXT1	ENSG00000132661	15913	605811	Q9UKK6	NXT1	protein-coding
30813	VSX1	ENSG00000100987	12723	605020	Q9NZR4	VSX1	protein-coding
50861	STMN3	ENSG00000197457	15926	608362	Q9NZ72	STMN3	protein-coding
50976	GRD2						unknown
50982	NIDDM3						unknown
51006	SLC35C2	ENSG00000080189	17117	619530	Q9NQQ7	S35C2	protein-coding
51012	PRELID3B	ENSG00000101166	15892		Q9Y3B1	PLD3B	protein-coding
51098	IFT52	ENSG00000101052	15901	617094	Q9Y366	IFT52	protein-coding
51126	NAA20	ENSG00000173418	15908	610833	P61599	NAA20	protein-coding
51230	PHF20	ENSG00000025293	16098	610335	Q9BVI0	PHF20	protein-coding
51282	SCAND1	ENSG00000171222	10566	610416	P57086	SCND1	protein-coding
51297	BPIFA1	ENSG00000198183	15749	607412	Q9NP55	BPIA1	protein-coding
51340	CRNKL1	ENSG00000101343	15762	610952	Q9BZJ0	CRNL1	protein-coding
51378	ANGPT4	ENSG00000101280	487	603705	Q9Y264	ANGP4	protein-coding
51497	NELFCD	ENSG00000101158	15934	605297	Q8IXH7	NELFD	protein-coding
51507	RTF2	ENSG00000022277	15890		Q9BY42	RTF2	protein-coding
51526	OSER1	ENSG00000132823	16105		Q9NX31	OSER1	protein-coding
51575	ESF1	ENSG00000089048	15898	618765	Q9H501	ESF1	protein-coding
51604	PIGT	ENSG00000124155	14938	610272	Q969N2	PIGT	protein-coding
51605	TRMT6	ENSG00000089195	20900		Q9UJA5	TRM6	protein-coding
51614	ERGIC3	ENSG00000125991	15927	616971	Q9Y282	ERGI3	protein-coding
51654	CDK5RAP1	ENSG00000101391	15880	608200	Q96SZ6	CK5P1	protein-coding
51750	RTEL1	ENSG00000258366	15888	608833	Q9NZ71	RTEL1	protein-coding
54345	SOX18	ENSG00000203883	11194	601618	P35713	SOX18	protein-coding
54363	HAO1	ENSG00000101323	4809	605023	Q9UJM8	HAOX1	protein-coding
54453	RIN2	ENSG00000132669	18750	610222	Q8WYP3	RIN2	protein-coding
54498	SMOX	ENSG00000088826	15862	615854	Q9NWM0	SMOX	protein-coding
54675	CRLS1	ENSG00000088766	16148	608188	Q9UJA2	CRLS1	protein-coding
54915	YTHDF1	ENSG00000149658	15867	616529	Q9BYJ9	YTHD1	protein-coding
54923	LIME1	ENSG00000203896	26016	609809	Q9H400	LIME1	protein-coding
54963	UCKL1	ENSG00000198276	15938	610866	Q9NWZ5	UCKL1	protein-coding
54976	C20orf27	ENSG00000101220	15873		Q9GZN8	CT027	protein-coding
54994	GID8	ENSG00000101193	15857	611625	Q9NWU2	GID8	protein-coding
55184	DZANK1	ENSG00000089091	15858		Q9NVP4	DZAN1	protein-coding
55245	UQCC1	ENSG00000101019	15891	611797	Q9NVA1	UQCC1	protein-coding
55251	PCMTD2	ENSG00000203880	15882	620077	Q9NV79	PCMD2	protein-coding
55257	MRGBP	ENSG00000101189	15866	611157	Q9NV56	MRGBP	protein-coding
55304	SPTLC3	ENSG00000172296	16253	611120	Q9NUV7	SPTC3	protein-coding
55317	AP5S1	ENSG00000125843	15875	614824	Q9NUS5	AP5S1	protein-coding
55321	TMEM74B	ENSG00000125895	15893		Q9NUR3	TM74B	protein-coding
55370	PPP4R1L		15755				pseudo
55423	SIRPG	ENSG00000089012	15757	605466	Q9P1W8	SIRPG	protein-coding
55544	RBM38	ENSG00000132819	15818	612428	Q9H0Z9	RBM38	protein-coding
55612	FERMT1	ENSG00000101311	15889	607900	Q9BQL6	FERM1	protein-coding
55614	KIF16B	ENSG00000089177	15869	618171	Q96L93	KI16B	protein-coding
55617	TASP1	ENSG00000089123	15859	608270	Q9H6P5	TASP1	protein-coding
55653	BCAS4	ENSG00000124243	14367	607471	Q8TDM0	BCAS4	protein-coding
55661	DDX27	ENSG00000124228	15837	616621	Q96GQ7	DDX27	protein-coding
55713	ZNF334	ENSG00000198185	15806		Q9HCZ1	ZN334	protein-coding
55734	ZFP64	ENSG00000020256	15940	618111	Q9NTW7	ZF64B	protein-coding
55738	ARFGAP1	ENSG00000101199	15852	608377	Q8N6T3	ARFG1	protein-coding
55741	EDEM2	ENSG00000088298	15877	610302	Q9BV94	EDEM2	protein-coding
55816	DOK5	ENSG00000101134	16173	608334	Q9P104	DOK5	protein-coding
55857	KIZ	ENSG00000088970	15865	615757	Q2M2Z5	KIZ	protein-coding
55861	DBNDD2	ENSG00000244274	15881	611453	Q9BQY9	DBND2	protein-coding
55902	ACSS2	ENSG00000131069	15814	605832	Q9NR19	ACSA	protein-coding
55905	RNF114	ENSG00000124226	13094	612451	Q9Y508	RN114	protein-coding
55959	SULF2	ENSG00000196562	20392	610013	Q8IWU5	SULF2	protein-coding
55968	NSFL1C	ENSG00000088833	15912	606610	Q9UNZ2	NSF1C	protein-coding
55969	RAB5IF	ENSG00000101084	15870	619960	Q9BUV8	RCAF1	protein-coding
56255	TMX4	ENSG00000125827	25237	616766	Q9H1E5	TMX4	protein-coding
56259	CTNNBL1	ENSG00000132792	15879	611537	Q8WYA6	CTBL1	protein-coding
56261	GPCPD1	ENSG00000125772	26957	614124	Q9NPB8	GPCP1	protein-coding
56265	CPXM1	ENSG00000088882	15771	609555	Q96SM3	CPXM1	protein-coding
56731	SLC2A4RG	ENSG00000125520	15930	609493	Q9NR83	S2A4R	protein-coding
56914	OTOR	ENSG00000125879	8517	606067	Q9NRC9	OTOR	protein-coding
56937	PMEPA1	ENSG00000124225	14107	606564	Q969W9	PMEPA	protein-coding
57091	CASS4	ENSG00000087589	15878	618888	Q9NQ75	CASS4	protein-coding
57119	EPPIN	ENSG00000101448	15932	609031	A0A384NYB9	A0A384NYB9	protein-coding
57136	APMAP	ENSG00000101474	13238	615884	Q9HDC9	APMAP	protein-coding
57144	PAK5	ENSG00000101349	15916	608038	Q9P286	PAK5	protein-coding
57148	RALGAPB	ENSG00000170471	29221	618833	Q86X10	RLGPB	protein-coding
57158	JPH2	ENSG00000149596	14202	605267	Q9BR39	JPH2	protein-coding
57167	SALL4	ENSG00000101115	15924	607343	Q9UJQ4	SALL4	protein-coding
57169	ZNFX1	ENSG00000124201	29271	618931	Q9P2E3	ZNFX1	protein-coding
57186	RALGAPA2	ENSG00000188559	16207	618836	Q2PPJ7	RGPA2	protein-coding
57325	KAT14	ENSG00000149474	15904	617501	Q9H8E8	CSR2B	protein-coding
57403	RAB22A	ENSG00000124209	9764	612966	Q9UL26	RB22A	protein-coding
57419	SLC24A3	ENSG00000185052	10977	609839	Q9HC58	NCKX3	protein-coding
57446	NDRG3	ENSG00000101079	14462	605273	Q9UGV2	NDRG3	protein-coding
57468	SLC12A5	ENSG00000124140	13818	606726	Q9H2X9	S12A5	protein-coding
57473	ZNF512B	ENSG00000196700	29212	617886	Q96KM6	Z512B	protein-coding
57506	MAVS	ENSG00000088888	29233	609676	Q7Z434	MAVS	protein-coding
57580	PREX1	ENSG00000124126	32594	606905	Q8TCU6	PREX1	protein-coding
57593	EBF4	ENSG00000088881	29278	609935	Q9BQW3	COE4	protein-coding
57642	COL20A1	ENSG00000101203	14670	619390	Q9P218	COKA1	protein-coding
57644	MYH7B	ENSG00000078814	15906	609928	A7E2Y1	MYH7B	protein-coding
57727	NCOA5	ENSG00000124160	15909	616825	Q9HCD5	NCOA5	protein-coding
57761	TRIB3	ENSG00000101255	16228	607898	Q96RU7	TRIB3	protein-coding
58476	TP53INP2	ENSG00000078804	16104	617549	Q8IXH6	T53I2	protein-coding
58490	RPRD1B	ENSG00000101413	16209	614694	Q9NQG5	RPR1B	protein-coding
58495	OVOL2	ENSG00000125850	15804	616441	Q9BRP0	OVOL2	protein-coding
