GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
3981	LIG4	ENSG00000174405	6601	601837	P49917	DNLI4	protein-coding
4008	LMO7	ENSG00000136153	6646	604362	Q8WWI1	LMO7	protein-coding
4081	MAB21L1	ENSG00000180660	6757	601280	Q13394	MB211	protein-coding
4093	SMAD9	ENSG00000120693	6774	603295	O15198	SMAD9	protein-coding
4156	MBS1						unknown
4285	MIPEP	ENSG00000027001	7104	602241	Q99797	MIPEP	protein-coding
4752	NEK3	ENSG00000136098	7746	604044	P51956	NEK3	protein-coding
5042	PABPC3	ENSG00000151846	8556	604680	Q9H361	PABP3	protein-coding
5095	PCCA	ENSG00000175198	8653	232000	P05165	PCCA	protein-coding
5100	PCDH8	ENSG00000136099	8660	603580	O95206	PCDH8	protein-coding
5101	PCDH9	ENSG00000184226	8661	603581	Q9HC56	PCDH9	protein-coding
5412	UBL3	ENSG00000122042	12504	604711	O95164	UBL3	protein-coding
5457	POU4F1	ENSG00000152192	9218	601632	Q01851	PO4F1	protein-coding
5611	DNAJC3	ENSG00000102580	9439	601184	Q13217	DNJC3	protein-coding
5911	RAP2A	ENSG00000125249	9861	179540	P10114	RAP2A	protein-coding
5925	RB1	ENSG00000139687	9884	614041	P06400	RB	protein-coding
5983	RFC3	ENSG00000133119	9971	600405	P40938	RFC3	protein-coding
5994	RFXAP	ENSG00000133111	9988	601861	O00287	RFXAP	protein-coding
6011	GRK1	ENSG00000185974	10013	180381	Q15835	GRK1	protein-coding
6012	RIEG2						unknown
6049	RNF6	ENSG00000127870	10069	604242	Q9Y252	RNF6	protein-coding
6052	RNR1		10082	180450			other
6144	RPL21	ENSG00000122026	10313	603636	P46778	RL21	protein-coding
6315	ATXN8OS		10561	603680			ncRNA
6445	SGCG	ENSG00000102683	10809	608896	Q13326	SGCG	protein-coding
6541	SLC7A1	ENSG00000139514	11057	104615	P30825	CTR1	protein-coding
6555	SLC10A2	ENSG00000125255	10906	601295	Q12908	NTCP2	protein-coding
6564	SLC15A1	ENSG00000088386	10920	600544	P46059	S15A1	protein-coding
6656	SOX1	ENSG00000182968	11189	602148	O00570	SOX1	protein-coding
6771	STARP1		11360				pseudo
7027	TFDP1	ENSG00000198176	11749	189902	Q14186	TFDP1	protein-coding
7174	TPP2	ENSG00000134900	12016	190470	P29144	TPP2	protein-coding
7178	TPT1	ENSG00000133112	12022	600763	P13693	TCTP	protein-coding
7223	TRPC4	ENSG00000133107	12336	603651	Q9UBN4	TRPC4	protein-coding
7278	TUBA3C	ENSG00000198033	12408	602528	P0DPH7	TBA3C	protein-coding
7347	UCHL3	ENSG00000118939	12515	603090	P15374	UCHL3	protein-coding
7546	ZIC2	ENSG00000043355	12873	603073	O95409	ZIC2	protein-coding
7750	ZMYM2	ENSG00000121741	12989	602221	Q9UBW7	ZMYM2	protein-coding
8100	IFT88	ENSG00000032742	20606	600595	Q13099	IFT88	protein-coding
8101	CLLS2						unknown
8102	XRS						unknown
8103	PAPA2						unknown
8104	MCOR						unknown
8373	IFIT1P1		5408				pseudo
8401	SCZD7						unknown
8428	STK24	ENSG00000102572	11403	604984	Q9Y6E0	STK24	protein-coding
8451	CUL4A	ENSG00000139842	2554	603137	Q13619	CUL4A	protein-coding
8600	TNFSF11	ENSG00000120659	11926	602642	O14788	TNF11	protein-coding
8660	IRS2	ENSG00000185950	6126	600797	Q9Y4H2	IRS2	protein-coding
8796	SCEL	ENSG00000136155	10573	604112	O95171	SCEL	protein-coding
8803	SUCLA2	ENSG00000136143	11448	603921	Q9P2R7	SUCB1	protein-coding
8847	DLEU2	ENSG00000231607	13748	605766			ncRNA
8848	TSC22D1	ENSG00000102804	16826	607715	Q15714	T22D1	protein-coding
8858	PROZ	ENSG00000126231	9460	176895	P22891	PROZ	protein-coding
8874	ARHGEF7	ENSG00000102606	15607	605477	Q14155	ARHG7	protein-coding
8881	CDC16	ENSG00000130177	1720	603461	Q13042	CDC16	protein-coding
8900	CCNA1	ENSG00000133101	1577	604036	P78396	CCNA1	protein-coding
9071	CLDN10	ENSG00000134873	2033	617579	P78369	CLD10	protein-coding
9107	MTMR6	ENSG00000139505	7453	603561	Q9Y217	MTMR6	protein-coding
9201	DCLK1	ENSG00000133083	2700	604742	O15075	DCLK1	protein-coding
9205	ZMYM5	ENSG00000132950	13029	616443	Q9UJ78	ZMYM5	protein-coding
9206	RAD17P2		9809				pseudo
9358	ITGBL1	ENSG00000198542	6164	604234	O95965	ITGBL	protein-coding
9365	KL	ENSG00000133116	6344	604824	Q9UEF7	KLOT	protein-coding
9375	TM9SF2	ENSG00000125304	11865	604678	Q99805	TM9S2	protein-coding
9386	COX7CP1		2293				pseudo
9445	ITM2B	ENSG00000136156	6174	603904	Q9Y287	ITM2B	protein-coding
9617	MTRF1	ENSG00000120662	7469	604601	O75570	RF1M	protein-coding
9724	UTP14C	ENSG00000253797	20321	608969	Q5TAP6	UT14C	protein-coding
9818	NUP58	ENSG00000139496	20261	607615	Q9BVL2	NUP58	protein-coding
9882	TBC1D4	ENSG00000136111	19165	612465	O60343	TBCD4	protein-coding
10082	GPC6	ENSG00000183098	4454	604404	Q9Y625	GPC6	protein-coding
10129	FRY	ENSG00000073910	20367	614818	Q5TBA9	FRY	protein-coding
10150	MBNL2	ENSG00000139793	16746	607327	Q5VZF2	MBNL2	protein-coding
10160	FARP1	ENSG00000152767	3591	602654	Q9Y4F1	FARP1	protein-coding
10161	LPAR6	ENSG00000139679	15520	609239	P43657	LPAR6	protein-coding
10166	SLC25A15	ENSG00000102743	10985	603861	Q9Y619	ORNT1	protein-coding
10186	LHFPL6	ENSG00000183722	6586	606710	Q9Y693	LHPL6	protein-coding
10206	TRIM13	ENSG00000204977	9976	605661	O60858	TRI13	protein-coding
10208	USPL1	ENSG00000132952	20294	617470	Q5W0Q7	USPL1	protein-coding
10240	MRPS31	ENSG00000102738	16632	611992	Q92665	RT31	protein-coding
10253	SPRY2	ENSG00000136158	11270	602466	O43597	SPY2	protein-coding
10257	ABCC4	ENSG00000125257	55	605250	O15439	MRP4	protein-coding
10284	SAP18	ENSG00000150459	10530	602949	O00422	SAP18	protein-coding
10301	DLEU1	ENSG00000176124	13747	605765			ncRNA
10426	TUBGCP3	ENSG00000126216	18598	617818	Q96CW5	GCP3	protein-coding
10443	N4BP2L2	ENSG00000244754	26916	615788	Q92802	N42L2	protein-coding
10464	PIBF1	ENSG00000083535	23352	607532	Q8WXW3	PIBF1	protein-coding
10562	OLFM4	ENSG00000102837	17190	614061	Q6UX06	OLFM4	protein-coding
10631	POSTN	ENSG00000133110	16953	608777	Q15063	POSTN	protein-coding
10673	TNFSF13B	ENSG00000102524	11929	603969	Q9Y275	TN13B	protein-coding
10804	GJB6	ENSG00000121742	4288	604418	O95452	CXB6	protein-coding
10808	HSPH1	ENSG00000120694	16969	610703	Q92598	HS105	protein-coding
10810	WASF3	ENSG00000132970	12734	605068	Q9UPY6	WASF3	protein-coding
10910	SUGT1	ENSG00000165416	16987	604098	Q9Y2Z0	SGT1	protein-coding
11049	NUS1P3		30934				pseudo
11061	CNMD	ENSG00000136110	17005	605147	O75829	CNMD	protein-coding
11166	SOX21	ENSG00000125285	11197	604974	Q9Y651	SOX21	protein-coding
11193	WBP4	ENSG00000120688	12739	604981	O75554	WBP4	protein-coding
11215	AKAP11	ENSG00000023516	369	604696	Q9UKA4	AKA11	protein-coding
11278	KLF12	ENSG00000118922	6346	607531	Q9Y4X4	KLF12	protein-coding
11340	EXOSC8	ENSG00000120699	17035	606019	Q96B26	EXOS8	protein-coding
22821	RASA3	ENSG00000185989	20331	605182	Q14644	RASA3	protein-coding
22862	FNDC3A	ENSG00000102531	20296	615794	Q9Y2H6	FND3A	protein-coding
22873	DZIP1	ENSG00000134874	20908	608671	Q86YF9	DZIP1	protein-coding
22894	DIS3	ENSG00000083520	20604	607533	Q9Y2L1	RRP44	protein-coding
23026	MYO16	ENSG00000041515	29822	615479	Q9Y6X6	MYO16	protein-coding
23047	PDS5B	ENSG00000083642	20418	605333	Q9NTI5	PDS5B	protein-coding
23077	MYCBP2	ENSG00000005810	23386	610392	O75592	MYCB2	protein-coding
23078	VWA8	ENSG00000102763	29071	617509	A3KMH1	VWA8	protein-coding
23091	ZC3H13	ENSG00000123200	20368	616453	Q5T200	ZC3HD	protein-coding
23111	SPART	ENSG00000133104	18514	607111	Q8N0X7	SPART	protein-coding
23143	LRCH1	ENSG00000136141	20309	610368	Q9Y2L9	LRCH1	protein-coding
23250	ATP11A	ENSG00000068650	13552	605868	P98196	AT11A	protein-coding
23263	MCF2L	ENSG00000126217	14576	609499	O15068	MCF2L	protein-coding
23281	MTUS2	ENSG00000132938	20595	619358	Q5JR59	MTUS2	protein-coding
23348	DOCK9	ENSG00000088387	14132	607325	Q9BZ29	DOCK9	protein-coding
23483	TGDS	ENSG00000088451	20324	616146	O95455	TGDS	protein-coding
26050	SLITRK5	ENSG00000165300	20295	609680	O94991	SLIK5	protein-coding
26080	FAM230C	ENSG00000279516	24482				ncRNA
26224	FBXL3	ENSG00000005812	13599	605653	Q9UKT7	FBXL3	protein-coding
26278	SACS	ENSG00000151835	10519	604490	Q9NZJ4	SACS	protein-coding
26512	INTS6	ENSG00000102786	14879	604331	Q9UL03	INT6	protein-coding
26524	LATS2	ENSG00000150457	6515	604861	Q9NRM7	LATS2	protein-coding
26586	CKAP2	ENSG00000136108	1990	611569	Q8WWK9	CKAP2	protein-coding
26637	OR7E36P	ENSG00000205240	8409				pseudo
26640	OR7E33P		8406				pseudo
26747	NUFIP1	ENSG00000083635	8057	604354	Q9UHK0	NUFP1	protein-coding
26771	SNORD102	ENSG00000207500	10099				snoRNA
26960	NBEA	ENSG00000172915	7648	604889	Q8NFP9	NBEA	protein-coding
27199	OXGR1	ENSG00000165621	4531	606922	Q96P68	OXGR1	protein-coding
27253	PCDH17	ENSG00000118946	14267	611760	O14917	PCD17	protein-coding
28984	RGCC	ENSG00000102760	20369	610077	Q9H4X1	RGCC	protein-coding
29079	MED4	ENSG00000136146	17903	605718	Q9NPJ6	MED4	protein-coding
29103	DNAJC15	ENSG00000120675	20325	615339	Q9Y5T4	DJC15	protein-coding
29779	DFNA33						unknown
29880	ALG5	ENSG00000120697	20266	604565	Q9Y673	ALG5	protein-coding
51028	VPS36	ENSG00000136100	20312	610903	Q86VN1	VPS36	protein-coding
51082	POLR1D	ENSG00000186184	20422	613715	P0DPB6	RPAC2	protein-coding
51084	CRYL1	ENSG00000165475	18246	609877	Q9Y2S2	CRYL1	protein-coding
51131	PHF11	ENSG00000136147	17024	607796	Q9UIL8	PHF11	protein-coding
51371	POMP	ENSG00000132963	20330	613386	Q9Y244	POMP	protein-coding
51569	UFM1	ENSG00000120686	20597	610553	P61960	UFM1	protein-coding
51761	ATP8A2	ENSG00000132932	13533	605870	Q9NTI2	AT8A2	protein-coding
53342	IL17D	ENSG00000172458	5984	607587	Q8TAD2	IL17D	protein-coding
54501	CLQTL1						unknown
54602	NDFIP2	ENSG00000102471	18537	610041	Q9NV92	NFIP2	protein-coding
54737	MPHOSPH8	ENSG00000196199	29810	611626	Q99549	MPP8	protein-coding
54841	BIVM	ENSG00000134897	16034	619006	Q86UB2	BIVM	protein-coding
54937	SOHLH2	ENSG00000120669	26026	616066			protein-coding
55002	TMCO3	ENSG00000150403	20329	617134	Q6UWJ1	TMCO3	protein-coding
55068	ENOX1	ENSG00000120658	25474	610914	Q8TC92	ENOX1	protein-coding
55082	ARGLU1	ENSG00000134884	25482	614046	Q9NWB6	ARGL1	protein-coding
55208	DCUN1D2	ENSG00000150401	20328		Q6PH85	DCNL2	protein-coding
55213	RCBTB1	ENSG00000136144	18243	607867	Q8NDN9	RCBT1	protein-coding
55269	PSPC1	ENSG00000121390	20320	612408	Q8WXF1	PSPC1	protein-coding
55270	NUDT15	ENSG00000136159	23063	615792	Q9NV35	NUD15	protein-coding
55425	GPALPP1	ENSG00000133114	20298		Q8IXQ4	GPAM1	protein-coding
55504	TNFRSF19	ENSG00000127863	11915	606122	Q9NS68	TNR19	protein-coding
55578	SUPT20H	ENSG00000102710	20596	613417	Q8NEM7	SP20H	protein-coding
55608	ANKRD10	ENSG00000088448	20265		Q9NXR5	ANR10	protein-coding
55647	RAB20	ENSG00000139832	18260		Q9NX57	RAB20	protein-coding
55739	NAXD	ENSG00000213995	25576	615910	Q8IW45	NNRD	protein-coding
55757	UGGT2	ENSG00000102595	15664	605898	Q9NYU1	UGGG2	protein-coding
55795	PCID2	ENSG00000126226	25653	613713	Q5JVF3	PCID2	protein-coding
55835	CENPJ	ENSG00000151849	17272	609279	Q9HC77	CENPJ	protein-coding
55901	THSD1	ENSG00000136114	17754	616821	Q9NS62	THSD1	protein-coding
56163	RNF17	ENSG00000132972	10060	605793	Q9BXT8	RNF17	protein-coding
56677	FABP3P2		3558				pseudo
57105	CYSLTR2	ENSG00000152207	18274	605666	Q9NS75	CLTR2	protein-coding
57108	KMT5AP1		30088				pseudo
57213	SPRYD7	ENSG00000123178	14297	607866	Q5W111	SPRY7	protein-coding
57511	COG6	ENSG00000133103	18621	606977	Q9Y2V7	COG6	protein-coding
57626	KLHL1	ENSG00000150361	6352	605332	Q9NR64	KLHL1	protein-coding
59330	GER						unknown
60500	BRCA3						unknown
64062	RBM26	ENSG00000139746	20327	620081	Q5T8P6	RBM26	protein-coding
64328	XPO4	ENSG00000132953	17796	611449	Q9C0E2	XPO4	protein-coding
64881	PCDH20	ENSG00000280165	14257	614449	Q8N6Y1	PCD20	protein-coding
65110	UPF3A	ENSG00000169062	20332	605530	Q9H1J1	REN3A	protein-coding
78988	MRPL57	ENSG00000173141	14514	611997	Q9BQC6	RT63	protein-coding
79024	SMIM2	ENSG00000139656	28776		Q9BVW6	SMIM2	protein-coding
79070	POGLUT2	ENSG00000134901	19350	611613	Q6UW63	PLGT2	protein-coding
79587	CARS2	ENSG00000134905	25695	612800	Q9HA77	SYCM	protein-coding
79596	OBI1	ENSG00000152193	20308	615906	Q5W0B1	OBI1	protein-coding
79612	NAA16	ENSG00000172766	26164	619497	Q6N069	NAA16	protein-coding
79621	RNASEH2B	ENSG00000136104	25671	610326	Q5TBB1	RNH2B	protein-coding
79758	DHRS12	ENSG00000102796	25832	616163	A0PJE2	DHR12	protein-coding
79774	GRTP1	ENSG00000139835	20310		Q5TC63	GRTP1	protein-coding
79866	BORA	ENSG00000136122	24724	610510	Q6PGQ7	BORA	protein-coding
80183	RUBCNL	ENSG00000102445	20420		Q9H714	PACER	protein-coding
80209	PROSER1	ENSG00000120685	20291		Q86XN7	PRSR1	protein-coding
81136	OR7E111P	ENSG00000231667	15344				pseudo
81137	OR7E104P		15343				pseudo
81138	OR7E101P	ENSG00000227019	15342				pseudo
81550	TDRD3	ENSG00000083544	20612	614392	Q9H7E2	TDRD3	protein-coding
81602	CDADC1	ENSG00000102543	20299	618997	Q9BWV3	CDAC1	protein-coding
81617	CAB39L	ENSG00000102547	20290	612175	Q9H9S4	CB39L	protein-coding
81624	DIAPH3	ENSG00000139734	15480	614567	Q9NSV4	DIAP3	protein-coding
81993	COX17P1		24341				pseudo
83446	CCDC70	ENSG00000123171	25303		Q6NSX1	CCD70	protein-coding
83530	CYP51A1P2		20251				pseudo
83548	COG3	ENSG00000136152	18619	606975	Q96JB2	COG3	protein-coding
83852	SETDB2	ENSG00000136169	20263	607865	Q96T68	SETB2	protein-coding
83880	EIF3FP2	ENSG00000279081	28863				pseudo
84056	KATNAL1	ENSG00000102781	28361	614764	Q9BW62	KATL1	protein-coding
84078	KBTBD7	ENSG00000120696	25266	617739	Q8WVZ9	KBTB7	protein-coding
84189	SLITRK6	ENSG00000184564	23503	609681	Q9H5Y7	SLIK6	protein-coding
84650	EBPL	ENSG00000123179	18061	617335	Q9BY08	EBPL	protein-coding
84899	TMTC4	ENSG00000125247	25904	618203	Q5T4D3	TMTC4	protein-coding
84935	MEDAG	ENSG00000102802	25926		Q5VYS4	MEDAG	protein-coding
84945	ABHD13	ENSG00000139826	20293		Q7L211	ABHDD	protein-coding
85316	BAGE5		15732		Q86Y27	BAGE5	protein-coding
85317	BAGE4				Q86Y28	BAGE4	protein-coding
85416	ZIC5	ENSG00000139800	20322	617896	Q96T25	ZIC5	protein-coding
87769	GGACT	ENSG00000134864	25100	613378	Q9BVM4	GGACT	protein-coding
89890	KBTBD6	ENSG00000165572	25340	617738	Q86V97	KBTB6	protein-coding
90627	STARD13	ENSG00000133121	19164	609866	Q9Y3M8	STA13	protein-coding
90634	N4BP2L1	ENSG00000139597	25037		Q5TBK1	N42L1	protein-coding
93081	TEX30	ENSG00000151287	25188		Q5JUR7	TEX30	protein-coding
93492	TPTE2	ENSG00000132958	17299	606791	Q6XPS3	TPTE2	protein-coding
94240	EPSTI1	ENSG00000133106	16465	607441	Q96J88	ESIP1	protein-coding
113622	ADPRHL1	ENSG00000153531	21303	610620	Q8NDY3	ARHL1	protein-coding
114798	SLITRK1	ENSG00000178235	20297	609678	Q96PX8	SLIK1	protein-coding
115207	KCTD12	ENSG00000178695	14678	610521	Q96CX2	KCD12	protein-coding
115761	ARL11	ENSG00000152213	24046	609351	Q969Q4	ARL11	protein-coding
115825	WDFY2	ENSG00000139668	20482	610418	Q96P53	WDFY2	protein-coding
116828	N4BP2L2-IT2	ENSG00000281026	25038				ncRNA
117188	ATOD5						unknown
121727	PEX12P1		39678				pseudo
121793	TEX29	ENSG00000153495	20370		Q8N6K0	TEX29	protein-coding
121838	NRAD1		26981				ncRNA
121906	PSMA6P4		39609				pseudo
121916	CYCSP35		24409				pseudo
121952	METTL21EP	ENSG00000290918	41948				pseudo
121981	PPIAP26	ENSG00000150276	39271				pseudo
122011	CSNK1A1L	ENSG00000180138	20289		Q8N752	KC1AL	protein-coding
122038	TOMM22P3		38739				pseudo
122042	RXFP2	ENSG00000133105	17318	606655	Q8WXD0	RXFP2	protein-coding
122046	TEX26	ENSG00000175664	28622		Q8N6G2	TEX26	protein-coding
122060	SLAIN1	ENSG00000139737	26387	610491	Q8ND83	SLAI1	protein-coding
122145	RIOK3P1	ENSG00000225944	39714				pseudo
122183	PRR20A	ENSG00000204919	24754				protein-coding
122199	LGMNP1		23079				pseudo
122258	SPACA7	ENSG00000153498	29575		Q96KW9	SPAC7	protein-coding
122335	PPIAP24		39269				pseudo
140432	RNF113B	ENSG00000139797	17267		Q8IZP6	R113B	protein-coding
144766	LINC00355	ENSG00000227674	27061				ncRNA
144776	LINC00410	ENSG00000231674	42742				ncRNA
144809	FAM216B	ENSG00000179813	26883		Q8N7L0	F216B	protein-coding
144811	LACC1	ENSG00000179630	26789	613409	Q8IV20	LACC1	protein-coding
144817	LINC00330	ENSG00000235097	42047				ncRNA
144832	ESRRAP2		24647				pseudo
144847	ESRRAP1		3472				pseudo
144920	LINC00343	ENSG00000226620	42500				ncRNA
144983	HNRNPA1L2	ENSG00000139675	27067		Q32P51	RA1L2	protein-coding
145165	ST13P4		18487				pseudo
145173	B3GLCT	ENSG00000187676	20207	610308	Q6Y288	B3GLT	protein-coding
150928	PTMAP5	ENSG00000214182	9628				pseudo
160824	SP3P		35430				pseudo
160851	DGKH	ENSG00000102780	2854	604071	Q86XP1	DGKH	protein-coding
160857	CCDC122	ENSG00000151773	26478	613408	Q5T0U0	CC122	protein-coding
160897	GPR180	ENSG00000152749	28899	607787	Q86V85	GP180	protein-coding
161003	STOML3	ENSG00000133115	19420	608327	Q8TAV4	STML3	protein-coding
170622	COMMD6	ENSG00000188243	24015	612377	Q7Z4G1	COMD6	protein-coding
171222	UBE2L5	ENSG00000236444	13477				protein-coding
171425	CLYBL	ENSG00000125246	18355	609686	Q8N0X4	CLYBL	protein-coding
192149	BMIQ2						unknown
196541	METTL21C	ENSG00000139780	33717	615259	Q5VZV1	MT21C	protein-coding
196549	EEF1DP3		30486				pseudo
219287	AMER2	ENSG00000165566	26360	614659	Q8N7J2	AMER2	protein-coding
219333	USP12	ENSG00000152484	20485	603091	O75317	UBP12	protein-coding
219402	MTIF3	ENSG00000122033	29788	619554	Q9H2K0	IF3M	protein-coding
219409	GSX1	ENSG00000169840	20374	616542	Q9H4S2	GSX1	protein-coding
220081	ERICH6B	ENSG00000165837	26523		Q5W0A0	ERI6B	protein-coding
220082	CBY2	ENSG00000174015	30720	618614	Q8NA61	CBY2	protein-coding
220107	DLEU7	ENSG00000186047	17567	618634	Q6UYE1	LEU7	protein-coding
220108	FAM124A	ENSG00000150510	26413		Q86V42	F124A	protein-coding
220112	CTAGE3P	ENSG00000232872	24348	608857			pseudo
220115	TPTE2P3		27345				pseudo
220416	LRRC63	ENSG00000173988	34296		Q05C16	LRC63	protein-coding
220429	CTAGE10P	ENSG00000181358	37288				pseudo
220433	RPS4XP16	ENSG00000224892	36365				pseudo
221143	EEF1AKMT1	ENSG00000150456	27351	617793	Q8WVE0	EFMT1	protein-coding
221150	SKA3	ENSG00000165480	20262	619247	Q8IX90	SKA3	protein-coding
221154	MICU2	ENSG00000165487	31830	610632	Q8IYU8	MICU2	protein-coding
221178	SPATA13	ENSG00000182957	23222	613324	Q96N96	SPT13	protein-coding
221180	CYCSP33		24407				pseudo
222484	LNX2	ENSG00000139517	20421	609733	Q8N448	LNX2	protein-coding
246717	ELOBP1	ENSG00000234152	39719				pseudo
253512	SLC25A30	ENSG00000174032	27371	610793	Q5SVS4	KMCP1	protein-coding
253832	ZDHHC20	ENSG00000180776	20749	617972	Q5W0Z9	ZDH20	protein-coding
255967	PAN3	ENSG00000152520	29991	617448	Q58A45	PAN3	protein-coding
259232	NALCN	ENSG00000102452	19082	611549	Q8IZF0	NALCN	protein-coding
266695	PHF2P1		30241				pseudo
266722	HS6ST3	ENSG00000185352	19134	609401	Q8IZP7	H6ST3	protein-coding
267012	DAOA	ENSG00000182346	21191	607408	P59103	DAOA	protein-coding
282550	STQTL4						unknown
282706	DAOA-AS1	ENSG00000232307	30243	607415			ncRNA
283480	FGF14-IT1	ENSG00000243319	42774				ncRNA
283481	FGF14-AS2	ENSG00000272143	44368				ncRNA
283483	LINC00551	ENSG00000272274	43691				ncRNA
283486	LINC00567	ENSG00000259831	43711				ncRNA
283487	PRECSIT	ENSG00000255874	27492				ncRNA
283489	CHAMP1	ENSG00000198824	20311	616327	Q96JM3	CHAP1	protein-coding
283491	OR7E156P		31311				pseudo
283507	SUGT1P3	ENSG00000290464	20513				pseudo
283514	SIAH3	ENSG00000215475	30553	615609	Q8IW03	SIAH3	protein-coding
283518	KCNRG	ENSG00000198553	18893	607947	Q8N5I3	KCNRG	protein-coding
283521	TMEM272	ENSG00000281106	26737				protein-coding
283523	TERF1P5		39686				pseudo
283537	SLC46A3	ENSG00000139508	27501	616764	Q7Z3Q1	S46A3	protein-coding
284232	ANKRD20A9P		42023				pseudo
317684	MAPK6P3		18977				pseudo
317685	NYS4						unknown
337867	UBAC2	ENSG00000134882	20486		Q8NBM4	UBAC2	protein-coding
338090	SPG24						unknown
338091	PSMD10P3	ENSG00000232041	30152				pseudo
338099	PSME2P2	ENSG00000225131	30160				pseudo
338862	LINC00550	ENSG00000281778	43688				ncRNA
338864	LINC00347	ENSG00000236678	27890				ncRNA
338870	RPS12P23		35573				pseudo
338872	C1QTNF9	ENSG00000240654	28732	614285	P0C862	C1T9A	protein-coding
341604	RPL35P7		35740				pseudo
341640	FREM2	ENSG00000150893	25396	608945	Q5SZK8	FREM2	protein-coding
341674	RPL5P31	ENSG00000214878	42036				pseudo
341676	NEK5	ENSG00000197168	7748	616731	Q6P3R8	NEK5	protein-coding
