GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
2631	NIPSNAP2	ENSG00000146729	4179	603004	O75323	NIPS2	protein-coding
2636	GBX1	ENSG00000164900	4185	603354	Q14549	GBX1	protein-coding
2645	GCK	ENSG00000106633	4195	138079	P35557	HXK4	protein-coding
2667	GDI2P1		4228				pseudo
2692	GHRHR	ENSG00000106128	4266	139191	Q02643	GHRHR	protein-coding
2737	GLI3	ENSG00000106571	4319	165240	P10071	GLI3	protein-coding
2768	GNA12	ENSG00000146535	4380	604394	Q03113	GNA12	protein-coding
2770	GNAI1	ENSG00000127955	4384	139310	P63096	GNAI1	protein-coding
2783	GNB2	ENSG00000172354	4398	139390	P62879	GBB2	protein-coding
2791	GNG11	ENSG00000127920	4403	604390	P61952	GBG11	protein-coding
2792	GNGT1	ENSG00000127928	4411	189970	P63211	GBG1	protein-coding
2845	GPR22	ENSG00000172209	4477	601910	Q99680	GPR22	protein-coding
2852	GPER1	ENSG00000164850	4485	601805	Q99527	GPER1	protein-coding
2861	GPR37	ENSG00000170775	4494	602583	O15354	GPR37	protein-coding
2887	GRB10	ENSG00000106070	4564	601523	Q13322	GRB10	protein-coding
2913	GRM3	ENSG00000198822	4595	601115	Q14832	GRM3	protein-coding
2918	GRM8	ENSG00000179603	4600	601116	O00222	GRM8	protein-coding
2969	GTF2I	ENSG00000263001	4659	601679	P78347	GTF2I	protein-coding
2970	GTF2IP1	ENSG00000290871	4660				pseudo
2990	GUSB	ENSG00000169919	4696	611499	P08236	BGLR	protein-coding
3082	HGF	ENSG00000019991	4893	142409	P14210	HGF	protein-coding
3092	HIP1	ENSG00000127946	4913	601767	O00291	HIP1	protein-coding
3110	MNX1	ENSG00000130675	4979	142994	P50219	MNX1	protein-coding
3152	HMGN2P11		4990				pseudo
3181	HNRNPA2B1	ENSG00000122566	5033	600124	P22626	ROA2	protein-coding
3197	HOXA@		5098				other
3198	HOXA1	ENSG00000105991	5099	142955	P49639	HXA1	protein-coding
3199	HOXA2	ENSG00000105996	5103	604685	O43364	HXA2	protein-coding
3200	HOXA3	ENSG00000105997	5104	142954	O43365	HXA3	protein-coding
3201	HOXA4	ENSG00000197576	5105	142953	Q00056	HXA4	protein-coding
3202	HOXA5	ENSG00000106004	5106	142952	P20719	HXA5	protein-coding
3203	HOXA6	ENSG00000106006	5107	142951	P31267	HXA6	protein-coding
3204	HOXA7	ENSG00000122592	5108	142950	P31268	HXA7	protein-coding
3205	HOXA9	ENSG00000078399	5109	142956	P31269	HXA9	protein-coding
3206	HOXA10	ENSG00000253293	5100	142957	P31260	HXA10	protein-coding
3207	HOXA11	ENSG00000005073	5101	142958	P31270	HXA11	protein-coding
3209	HOXA13	ENSG00000106031	5102	142959	P31271	HXA13	protein-coding
3247	HPFH2						unknown
3268	AGFG2	ENSG00000106351	5177	604019	O95081	AGFG2	protein-coding
3315	HSPB1	ENSG00000106211	5246	602195	P04792	HSPB1	protein-coding
3361	HTR5A	ENSG00000157219	5300	601305	P47898	5HT5A	protein-coding
3364	HUS1	ENSG00000136273	5309	603760	O60921	HUS1	protein-coding
3382	ICA1	ENSG00000003147	5343	147625	Q05084	ICA69	protein-coding
3475	IFRD1	ENSG00000006652	5456	603502	O00458	IFRD1	protein-coding
3484	IGFBP1	ENSG00000146678	5469	146730	P08833	IBP1	protein-coding
3486	IGFBP3	ENSG00000146674	5472	146732	P17936	IBP3	protein-coding
3569	IL6	ENSG00000136244	6018	147620	P05231	IL6	protein-coding
3614	IMPDH1	ENSG00000106348	6052	146690	P20839	IMDH1	protein-coding
3624	INHBA	ENSG00000122641	6066	147290	P08476	INHBA	protein-coding
3638	INSIG1	ENSG00000186480	6083	602055	O15503	INSI1	protein-coding
3663	IRF5	ENSG00000128604	6120	607218	Q13568	IRF5	protein-coding
3696	ITGB8	ENSG00000105855	6163	604160	P26012	ITB8	protein-coding
3751	KCND2	ENSG00000184408	6238	605410	Q9NZV8	KCND2	protein-coding
3757	KCNH2	ENSG00000055118	6251	152427	Q12809	KCNH2	protein-coding
3792	KEL	ENSG00000197993	6308	613883	P23276	KELL	protein-coding
3912	LAMB1	ENSG00000091136	6486	150240	P07942	LAMB1	protein-coding
3952	LEP	ENSG00000174697	6553	164160	P41159	LEP	protein-coding
3955	LFNG	ENSG00000106003	6560	602576	Q8NES3	LFNG	protein-coding
3984	LIMK1	ENSG00000106683	6613	601329	P53667	LIMK1	protein-coding
4034	LRCH4	ENSG00000077454	6691		O75427	LRCH4	protein-coding
4176	MCM7	ENSG00000166508	6950	600592	P33993	MCM7	protein-coding
4189	DNAJB9	ENSG00000128590	6968	602634	Q9UBS3	DNJB9	protein-coding
4191	MDH2	ENSG00000146701	6971	154100	P40926	MDHM	protein-coding
4223	MEOX2	ENSG00000106511	7014	600535	P50222	MEOX2	protein-coding
4232	MEST	ENSG00000106484	7028	601029	Q5EB52	MEST	protein-coding
4233	MET	ENSG00000105976	7029	164860	P08581	MET	protein-coding
4289	MKLN1	ENSG00000128585	7109	605623	Q9UL63	MKLN1	protein-coding
4521	NUDT1	ENSG00000106268	8048	600312	P36639	8ODP	protein-coding
4584	MUC3A	ENSG00000169894	7513	158371	Q02505	MUC3A	protein-coding
4697	NDUFA4	ENSG00000189043	7687	603833	O00483	NDUA4	protein-coding
4698	NDUFA5	ENSG00000128609	7688	601677	Q16718	NDUA5	protein-coding
4708	NDUFB2	ENSG00000090266	7697	603838	O95178	NDUB2	protein-coding
4827	NM						unknown
4846	NOS3	ENSG00000164867	7876		P29474	NOS3	protein-coding
4850	CNOT4	ENSG00000080802	7880	604911	O95628	CNOT4	protein-coding
4852	NPY	ENSG00000122585	7955	162640	P01303	NPY	protein-coding
4885	NPTX2	ENSG00000106236	7953	600750	P47972	NPTX2	protein-coding
4897	NRCAM	ENSG00000091129	7994	601581	Q92823	NRCAM	protein-coding
4899	NRF1	ENSG00000106459	7996	600879	Q16656	NRF1	protein-coding
4934	NYS3						unknown
4951	OCM2	ENSG00000135175	34396		P0CE71	OCM2	protein-coding
4954	ODCP		8110				pseudo
4967	OGDH	ENSG00000105953	8124	613022	Q02218	ODO1	protein-coding
5001	ORC5	ENSG00000164815	8491	602331	O43913	ORC5	protein-coding
5054	SERPINE1	ENSG00000106366	8583	173360	P05121	PAI1	protein-coding
5078	PAX4	ENSG00000106331	8618	167413	A0A1W2PPX4	A0A1W2PPX4	protein-coding
5118	PCOLCE	ENSG00000106333	8738	600270	Q15113	PCOC1	protein-coding
5137	PDE1C	ENSG00000154678	8776	602987	Q14123	PDE1C	protein-coding
5154	PDGFA	ENSG00000197461	8799	173430	P04085	PDGFA	protein-coding
5166	PDK4	ENSG00000004799	8812	602527	Q16654	PDK4	protein-coding
5172	SLC26A4	ENSG00000091137	8818	605646	O43511	S26A4	protein-coding
5189	PEX1	ENSG00000127980	8850	602136	O43933	PEX1	protein-coding
5218	CDK14	ENSG00000058091	8883	610679	O94921	CDK14	protein-coding
5224	PGAM2	ENSG00000164708	8889	612931	P15259	PGAM2	protein-coding
5243	ABCB1	ENSG00000085563	40	171050	P08183	MDR1	protein-coding
5244	ABCB4	ENSG00000005471	45	171060	P21439	MDR3	protein-coding
5260	PHKG1	ENSG00000164776	8930	172470	Q16816	PHKG1	protein-coding
5294	PIK3CG	ENSG00000105851	8978	601232	P48736	PK3CG	protein-coding
5304	PIP	ENSG00000159763	8993	176720	P12273	PIP	protein-coding
5379	PMS2P1		9123	605038			pseudo
5380	PMS2P2		9127				pseudo
5382	PMS2P4	ENSG00000291154	9129				pseudo
5383	PMS2P5		9130				pseudo
5387	PMS2P3	ENSG00000291092	9128				pseudo
5395	PMS2	ENSG00000122512	9122	600259	P54278	PMS2	protein-coding
5420	PODXL	ENSG00000128567	9171	602632	O00592	PODXL	protein-coding
5425	POLD2	ENSG00000106628	9176	600815	P49005	DPOD2	protein-coding
5439	POLR2J	ENSG00000005075	9197	604150	P52435	RPB11	protein-coding
5444	PON1	ENSG00000005421	9204		P27169	PON1	protein-coding
5445	PON2	ENSG00000105854	9205	602447	Q15165	PON2	protein-coding
5446	PON3	ENSG00000105852	9206	602720	Q15166	PON3	protein-coding
5447	POR	ENSG00000127948	9208	124015	P16435	NCPR	protein-coding
5478	PPIA	ENSG00000196262	9253	123840	P62937	PPIA	protein-coding
5506	PPP1R3A	ENSG00000154415	9291	600917	Q16821	PPR3A	protein-coding
5575	PRKAR1B	ENSG00000188191	9390	176911	P31321	KAP1	protein-coding
5577	PRKAR2B	ENSG00000005249	9392	176912	P31323	KAP3	protein-coding
5644	PRSS1	ENSG00000204983	9475	276000	P07477	TRY1	protein-coding
5645	PRSS2	ENSG00000275896	9483	601564	P07478	TRY2	protein-coding
5649	RELN	ENSG00000189056	9957	600514	P78509	RELN	protein-coding
5683	PSMA2	ENSG00000106588	9531	176842	P25787	PSA2	protein-coding
5701	PSMC2	ENSG00000161057	9548	154365	P35998	PRS7	protein-coding
5723	PSPH	ENSG00000146733	9577	172480	P78330	SERB	protein-coding
5726	TAS2R38	ENSG00000257138	9584	607751	P59533	T2R38	protein-coding
5764	PTN	ENSG00000105894	9630	162095	P21246	PTN	protein-coding
5782	PTPN12	ENSG00000127947	9645	600079	Q05209	PTN12	protein-coding
5799	PTPRN2	ENSG00000155093	9677	601698	Q92932	PTPR2	protein-coding
5803	PTPRZ1	ENSG00000106278	9685	176891	P23471	PTPRZ	protein-coding
5814	PURB	ENSG00000146676	9702	608887	Q96QR8	PURB	protein-coding
5879	RAC1	ENSG00000136238	9801	602048	P63000	RAC1	protein-coding
5898	RALA	ENSG00000006451	9839	179550	P11233	RALA	protein-coding
5919	RARRES2	ENSG00000106538	9868	601973	Q99969	RARR2	protein-coding
5982	RFC2	ENSG00000049541	9970	600404	P35250	RFC2	protein-coding
6009	RHEB	ENSG00000106615	10011	601293	Q15382	RHEB	protein-coding
6033	RN7SL7P		10042				pseudo
6034	RN7SL8P		10043				pseudo
6077	SNORD13P2		10111				pseudo
6084	RNY1	ENSG00000201098	10242	601821			ncRNA
6085	RNY3	ENSG00000202354	10243	601822			ncRNA
6086	RNY4	ENSG00000252316	10244	601823			ncRNA
6090	RNY5		10248	601824			ncRNA
6100	RP9	ENSG00000164610	10288	607331	Q8TA86	RP9	protein-coding
6119	RPA3	ENSG00000106399	10291	179837	P35244	RFA3	protein-coding
6369	CCL24	ENSG00000106178	10623	602495	O00175	CCL24	protein-coding
6424	SFRP4	ENSG00000106483	10778	606570	Q6FHJ7	SFRP4	protein-coding
6469	SHH	ENSG00000164690	10848	600725	Q15465	SHH	protein-coding
6522	SLC4A2	ENSG00000164889	11028	109280	P04920	B3A2	protein-coding
6561	SLC13A1	ENSG00000081800	10916	606193	Q9BZW2	S13A1	protein-coding
6604	SMARCD3	ENSG00000082014	11108	601737	Q6STE5	SMRD3	protein-coding
6608	SMO	ENSG00000128602	11119	601500	Q99835	SMO	protein-coding
6624	FSCN1	ENSG00000075618	11148	602689	Q16658	FSCN1	protein-coding
6671	SP4	ENSG00000105866	11209	600540	Q02446	SP4	protein-coding
6677	SPAM1	ENSG00000106304	11217	600930	P38567	HYALP	protein-coding
6717	SRI	ENSG00000075142	11292	182520	P30626	SORCN	protein-coding
6718	AKR1D1	ENSG00000122787	388	604741	P51857	AK1D1	protein-coding
6733	SRPK2	ENSG00000135250	11306	602980	P78362	SRPK2	protein-coding
6742	SSBP1	ENSG00000106028	11317	600439	Q04837	SSBP	protein-coding
6804	STX1A	ENSG00000106089	11433	186590	Q16623	STX1A	protein-coding
6825	ETF1P2		3479				pseudo
6856	SYPL1	ENSG00000008282	11507	616665	Q16563	SYPL1	protein-coding
6863	TAC1	ENSG00000006128	11517	162320	P20366	TKN1	protein-coding
6878	TAF6	ENSG00000106290	11540	602955	P49848	TAF6	protein-coding
6916	TBXAS1	ENSG00000059377	11609	274180	P24557	THAS	protein-coding
6922	SKP1P1		33696				pseudo
6957	TRB		12155				protein-coding
6965	TRG		12271				protein-coding
6966	TRGC1	ENSG00000211689	12275	186970			other
6967	TRGC2	ENSG00000227191	12276	615450			other
6968	TRGJ1	ENSG00000211690	12277				other
6969	TRGJ2	ENSG00000211687	12278				other
6970	TRGJP	ENSG00000211691	12279				other
6971	TRGJP1	ENSG00000211692	12280				other
6972	TRGJP2	ENSG00000211688	12281				other
6973	TRGV1	ENSG00000211701	12284				pseudo
6974	TRGV2	ENSG00000233306	12287				other
6976	TRGV3	ENSG00000211699	12288				other
6977	TRGV4	ENSG00000211698	12289				other
6978	TRGV5	ENSG00000211697	12290				other
6979	TRGV5P	ENSG00000228668	12291				pseudo
6980	TRGV6		12292				pseudo
6981	TRGV7	ENSG00000249978	12293				pseudo
6982	TRGV8	ENSG00000211696	12294				other
6983	TRGV9	ENSG00000211695	12295				other
6984	TRGV10		12285				pseudo
6985	TRGV11		12286				pseudo
6986	TRGVA		12296				pseudo
6987	TRGVB		12297				pseudo
7036	TFR2	ENSG00000106327	11762	604720	Q9UP52	TFR2	protein-coding
7205	TRIP6	ENSG00000087077	12311	602933	Q15654	TRIP6	protein-coding
7291	TWIST1	ENSG00000122691	12428	601622	Q15672	TWST1	protein-coding
7312	UBA52P1		12459				pseudo
7328	UBE2H	ENSG00000186591	12484	601082	P62256	UBE2H	protein-coding
7378	UPP1	ENSG00000183696	12576	191730	Q16831	UPP1	protein-coding
7425	VGF	ENSG00000128564	12684	602186	O15240	VGF	protein-coding
7434	VIPR2	ENSG00000106018	12695	601970	P41587	VIPR2	protein-coding
7455	ZAN	ENSG00000146839	12857	602372	Q9Y493	ZAN	protein-coding
7458	EIF4H	ENSG00000106682	12741	603431	Q15056	IF4H	protein-coding
7459	WBSCR2		12746				other
7461	CLIP2	ENSG00000106665	2586	603432	Q9UDT6	CLIP2	protein-coding
7462	LAT2	ENSG00000086730	12749	605719	Q9GZY6	NTAL	protein-coding
7472	WNT2	ENSG00000105989	12780	147870	P09544	WNT2	protein-coding
7516	XRCC2	ENSG00000196584	12829	600375	O43543	XRCC2	protein-coding
7532	YWHAG	ENSG00000170027	12852	605356	P61981	1433G	protein-coding
7551	ZNF3	ENSG00000166526	13089	194510	P17036	ZNF3	protein-coding
7559	ZNF12	ENSG00000164631	12902	194536	P17014	ZNF12	protein-coding
7586	ZKSCAN1	ENSG00000106261	13101	601260	P17029	ZKSC1	protein-coding
7589	ZSCAN21	ENSG00000166529	13104	601261	Q9Y5A6	ZSC21	protein-coding
7697	ZNF138	ENSG00000197008	12922	604080	P52744	ZN138	protein-coding
7784	ZP3	ENSG00000188372	13189	182889	P21754	ZP3	protein-coding
7791	ZYX	ENSG00000159840	13200	602002	Q15942	ZYX	protein-coding
7965	AIMP2	ENSG00000106305	20609	600859	Q13155	AIMP2	protein-coding
7974	HRX						unknown
7975	MAFK	ENSG00000198517	6782	600197	O60675	MAFK	protein-coding
7977	MHS3						unknown
7978	MTERF1	ENSG00000127989	21463	602318	Q99551	MTEF1	protein-coding
7979	SEM1	ENSG00000127922	10845	601285	P60896	SEM1	protein-coding
7980	TFPI2	ENSG00000105825	11761	600033	P48307	TFPI2	protein-coding
7982	ST7	ENSG00000004866	11351	600833	Q9NRC1	ST7	protein-coding
7984	ARHGEF5	ENSG00000050327	13209	600888	Q12774	ARHG5	protein-coding
7986	GPDS1						unknown
7988	ZNF212	ENSG00000170260	13004	602386	Q9UDV6	ZN212	protein-coding
8295	TRRAP	ENSG00000196367	12347	603015	Q9Y4A5	TRRAP	protein-coding
8321	FZD1	ENSG00000157240	4038	603408	Q9UP38	FZD1	protein-coding
8326	FZD9	ENSG00000188763	4047	601766	O00144	FZD9	protein-coding
8327	GABPAP		4072				pseudo
8379	MAD1L1	ENSG00000002822	6762	602686	Q9Y6D9	MD1L1	protein-coding
8427	ZNF282	ENSG00000170265	13076	603397	Q9UDV7	ZN282	protein-coding
8454	CUL1	ENSG00000055130	2551	603134	Q13616	CUL1	protein-coding
8460	TPST1	ENSG00000169902	12020	603125	O60507	TPST1	protein-coding
8468	FKBP6	ENSG00000077800	3722	604839	O75344	FKBP6	protein-coding
8621	CDK13	ENSG00000065883	1733	603309	Q14004	CDK13	protein-coding
8662	EIF3B	ENSG00000106263	3280	603917	P55884	EIF3B	protein-coding
8701	DNAH11	ENSG00000105877	2942	603339	Q96DT5	DYH11	protein-coding
8781	PSPHP1		9578	604239			pseudo
8805	TRIM24	ENSG00000122779	11812	603406	O15164	TIF1A	protein-coding
8887	TAX1BP1	ENSG00000106052	11575	605326	Q86VP1	TAXB1	protein-coding
8896	BUD31	ENSG00000106245	29629	603477	P41223	BUD31	protein-coding
8910	SGCE	ENSG00000127990	10808	604149	O43556	SGCE	protein-coding
8935	SKAP2	ENSG00000005020	15687	605215	O75563	SKAP2	protein-coding
8972	MGAM	ENSG00000257335	7043	154360	O43451	MGA	protein-coding
8976	WASL	ENSG00000106299	12735	605056	O00401	WASL	protein-coding
8985	PLOD3	ENSG00000106397	9083	603066	O60568	PLOD3	protein-coding
9031	BAZ1B	ENSG00000009954	961	605681	Q9UIG0	BAZ1B	protein-coding
9069	CLDN12	ENSG00000157224	2034	611232	P56749	CLD12	protein-coding
9162	DGKI	ENSG00000157680	2855	604072	O75912	DGKI	protein-coding
9179	AP4M1	ENSG00000221838	574	602296	O00189	AP4M1	protein-coding
9207	RAD17P1	ENSG00000232400	9808				pseudo
9238	TBRG4	ENSG00000136270	17443	611325	Q969Z0	FAKD4	protein-coding
9263	STK17A	ENSG00000164543	11395	604726	Q9UEE5	ST17A	protein-coding
9265	CYTH3	ENSG00000008256	9504	605081	O43739	CYH3	protein-coding
9275	BCL7B	ENSG00000106635	1005	605846	Q9BQE9	BCL7B	protein-coding
9296	ATP6V1F	ENSG00000128524	16832	607160	Q16864	VATF	protein-coding
9311	ASIC3	ENSG00000213199	101	611741	Q9UHC3	ASIC3	protein-coding
9512	PMPCB	ENSG00000105819	9119	603131	O75439	MPPB	protein-coding
9551	ATP5MF	ENSG00000241468	848	619792	P56134	ATPK	protein-coding
9569	GTF2IRD1	ENSG00000006704	4661	604318	Q9UHL9	GT2D1	protein-coding
9586	CREB5	ENSG00000146592	16844	618262	Q02930	CREB5	protein-coding
9601	PDIA4	ENSG00000155660	30167	620018	P13667	PDIA4	protein-coding
9603	NFE2L3	ENSG00000050344	7783	604135	Q9Y4A8	NF2L3	protein-coding
9678	PHF14	ENSG00000106443	22203	619907	O94880	PHF14	protein-coding
9690	UBE3C	ENSG00000009335	16803	614454	Q15386	UBE3C	protein-coding
9715	FAM131B	ENSG00000159784	22202	619282	Q86XD5	F131B	protein-coding
9723	SEMA3E	ENSG00000170381	10727	608166	O15041	SEM3E	protein-coding
9732	DOCK4	ENSG00000128512	19192	607679	Q8N1I0	DOCK4	protein-coding
9734	HDAC9	ENSG00000048052	14065	606543	Q9UKV0	HDAC9	protein-coding
9747	TCAF1	ENSG00000198420	22201	616251	Q9Y4C2	TCAF1	protein-coding
9771	RAPGEF5	ENSG00000136237	16862	609527	Q92565	RPGF5	protein-coding
9805	SCRN1	ENSG00000136193	22192	614965	Q12765	SCRN1	protein-coding
9808	KIAA0087	ENSG00000122548	22191				ncRNA
9844	ELMO1	ENSG00000155849	16286	606420	Q92556	ELMO1	protein-coding
9863	MAGI2	ENSG00000187391	18957	606382	Q86UL8	MAGI2	protein-coding
9865	TRIL	ENSG00000255690	22200	613356	Q7L0X0	TRIL	protein-coding
9883	POM121	ENSG00000196313	19702	615753	Q96HA1	P121A	protein-coding
9907	AP5Z1	ENSG00000242802	22197	613653	O43299	AP5Z1	protein-coding
9988	DMTF1	ENSG00000135164	14603	608491	Q9Y222	DMTF1	protein-coding
10049	DNAJB6	ENSG00000105993	14888	611332	O75190	DNJB6	protein-coding
10061	ABCF2	ENSG00000033050	71	612510	A0A090N7X1	A0A090N7X1	protein-coding
10071	MUC12	ENSG00000205277	7510	604609	Q9UKN1	MUC12	protein-coding
10095	ARPC1B	ENSG00000130429	704	604223	O15143	ARC1B	protein-coding
10124	ARL4A	ENSG00000122644	695	604786	P40617	ARL4A	protein-coding
10135	NAMPT	ENSG00000105835	30092	608764	P43490	NAMPT	protein-coding
10142	AKAP9	ENSG00000127914	379	604001	Q99996	AKAP9	protein-coding
10156	RASA4	ENSG00000105808	23181	607943	O43374	RASL2	protein-coding
10157	AASS	ENSG00000008311	17366	605113	Q9UDR5	AASS	protein-coding
10165	SLC25A13	ENSG00000004864	10983	603859	Q9UJS0	S2513	protein-coding
10234	LRRC17	ENSG00000128606	16895	618749	Q8N6Y2	LRC17	protein-coding
10248	POP7	ENSG00000172336	19949	606113	O75817	POP7	protein-coding
10268	RAMP3	ENSG00000122679	9845	605155	O60896	RAMP3	protein-coding
10282	BET1	ENSG00000105829	14562	605456	O15155	BET1	protein-coding
10320	IKZF1	ENSG00000185811	13176	603023	Q13422	IKZF1	protein-coding
10344	CCL26	ENSG00000006606	10625	604697	Q9Y258	CCL26	protein-coding
10371	SEMA3A	ENSG00000075213	10723	603961	Q14563	SEM3A	protein-coding
10392	NOD1	ENSG00000106100	16390	605980	Q9Y239	NOD1	protein-coding
10447	FAM3C	ENSG00000196937	18664	608618	Q92520	FAM3C	protein-coding
10457	GPNMB	ENSG00000136235	4462	604368	Q14956	GPNMB	protein-coding
10466	COG5	ENSG00000164597	14857	606821	Q9UP83	COG5	protein-coding
10467	ZNHIT1	ENSG00000106400	21688	618617	O43257	ZNHI1	protein-coding
10512	SEMA3C	ENSG00000075223	10725	602645	Q99985	SEM3C	protein-coding
