GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
4325	MMP16	ENSG00000156103	7162	602262	P51512	MMP16	protein-coding
4342	MOS	ENSG00000172680	7199	190060	P00540	MOS	protein-coding
4481	MSR1	ENSG00000038945	7376	153622	P21757	MSRE	protein-coding
4482	MSRA	ENSG00000175806	7377	601250	Q9UJ68	MSRA	protein-coding
4603	MYBL1	ENSG00000185697	7547	159405	P10243	MYBA	protein-coding
4609	MYC	ENSG00000136997	7553	190080	P01106	MYC	protein-coding
4683	NBN	ENSG00000104320	7652	602667	O60934	NBN	protein-coding
4715	NDUFB9	ENSG00000147684	7704	601445	Q9Y6M9	NDUB9	protein-coding
4741	NEFM	ENSG00000104722	7734	162250	P07197	NFM	protein-coding
4747	NEFL	ENSG00000277586	7739	162280	P07196	NFL	protein-coding
4796	TONSL	ENSG00000160949	7801	604546	Q96HA7	TONSL	protein-coding
4824	NKX3-1	ENSG00000167034	7838	602041	Q99801	NKX31	protein-coding
4856	CCN3	ENSG00000136999	7885	164958	P48745	CCN3	protein-coding
4875	NPM1P6		7926				pseudo
4956	ODF1	ENSG00000155087	8113	182878	Q14990	ODFP1	protein-coding
4982	TNFRSF11B	ENSG00000164761	11909	602643	O00300	TR11B	protein-coding
4986	OPRK1	ENSG00000082556	8154	165196	P41145	OPRK	protein-coding
5108	PCM1	ENSG00000078674	8727	600299	Q15154	PCM1	protein-coding
5150	PDE7A	ENSG00000205268	8791	171885	Q13946	PDE7A	protein-coding
5157	PDGFRL	ENSG00000104213	8805	604584	Q15198	PGFRL	protein-coding
5168	ENPP2	ENSG00000136960	3357	601060	Q13822	ENPP2	protein-coding
5179	PENK	ENSG00000181195	8831	131330	P01210	PENK	protein-coding
5324	PLAG1	ENSG00000181690	9045	603026	Q6DJT9	PLAG1	protein-coding
5327	PLAT	ENSG00000104368	9051	173370	P00750	TPA	protein-coding
5339	PLEC	ENSG00000178209	9069	601282	Q15149	PLEC	protein-coding
5368	PNOC	ENSG00000168081	9163	601459	Q13519	PNOC	protein-coding
5375	PMP2	ENSG00000147588	9117	170715	P02689	MYP2	protein-coding
5423	POLB	ENSG00000070501	9174	174760	P06746	DPOLB	protein-coding
5440	POLR2K	ENSG00000147669	9198	606033	P53803	RPAB4	protein-coding
5462	POU5F1B	ENSG00000212993	9223	615739	Q06416	P5F1B	protein-coding
5516	PPP2CB	ENSG00000104695	9300	176916	P62714	PP2AB	protein-coding
5520	PPP2R2A	ENSG00000221914	9304	604941	P63151	2ABA	protein-coding
5533	PPP3CC	ENSG00000120910	9316	114107	P48454	PP2BC	protein-coding
5569	PKIA	ENSG00000171033	9017	606059	P61925	IPKA	protein-coding
5591	PRKDC	ENSG00000253729	9413	600899	P78527	PRKDC	protein-coding
5747	PTK2	ENSG00000169398	9611	600758	Q05397	FAK1	protein-coding
5820	PVT1	ENSG00000249859	9709	165140			ncRNA
5828	PEX2	ENSG00000164751	9717	170993	P28328	PEX2	protein-coding
5862	RAB2A	ENSG00000104388	9763	179509	P61019	RAB2A	protein-coding
5885	RAD21	ENSG00000164754	9811	606462	O60216	RAD21	protein-coding
6075	RNU7-55P	ENSG00000239078	10239				pseudo
6101	RP1	ENSG00000104237	10263	603937	P56715	RP1	protein-coding
6129	RPL7	ENSG00000147604	10363	604166	P18124	RL7	protein-coding
6132	RPL8	ENSG00000161016	10368	604177	P62917	RL8	protein-coding
6156	RPL30	ENSG00000156482	10333	180467	P62888	RL30	protein-coding
6224	RPS20	ENSG00000008988	10405	603682	P60866	RS20	protein-coding
6383	SDC2	ENSG00000169439	10659	142460	P34741	SDC2	protein-coding
6386	SDCBP	ENSG00000137575	10662	602217	O00560	SDCB1	protein-coding
6422	SFRP1	ENSG00000104332	10776	604156	Q8N474	SFRP1	protein-coding
6440	SFTPC	ENSG00000168484	10802	178620	P11686	PSPC	protein-coding
6482	ST3GAL1	ENSG00000008513	10862	607187	Q11201	SIA4A	protein-coding
6503	SLA	ENSG00000155926	10902	601099	Q13239	SLAP1	protein-coding
6542	SLC7A2	ENSG00000003989	11060	601872	P52569	CTR2	protein-coding
6570	SLC18A1	ENSG00000036565	10934	193002	P54219	VMAT1	protein-coding
6575	SLC20A2	ENSG00000168575	10947	158378	Q08357	S20A2	protein-coding
6591	SNAI2	ENSG00000019549	11094	602150	O43623	SNAI2	protein-coding
6641	SNTB1	ENSG00000172164	11168	600026	Q13884	SNTB1	protein-coding
6661	SOX5P1		11202				pseudo
6674	SPAG1	ENSG00000104450	11212	603395	Q07617	SPAG1	protein-coding
6713	SQLE	ENSG00000104549	11279	602019	Q14534	ERG1	protein-coding
6770	STAR	ENSG00000147465	11359	600617	P49675	STAR	protein-coding
6781	STC1	ENSG00000159167	11373	601185	P52823	STC1	protein-coding
6788	STK3	ENSG00000104375	11406	605030	Q13188	STK3	protein-coding
6867	TACC1	ENSG00000147526	11522	605301	O75410	TACC1	protein-coding
6873	TAF2	ENSG00000064313	11536	604912	Q6P1X5	TAF2	protein-coding
6896	TARBP2P1		11570				pseudo
6917	TCEA1	ENSG00000187735	11612	601425	P23193	TCEA1	protein-coding
6921	ELOC	ENSG00000154582	11617	600788	Q15369	ELOC	protein-coding
7013	TERF1	ENSG00000147601	11728	600951	P54274	TERF1	protein-coding
7038	TG	ENSG00000042832	11764	188450	P01266	THYG	protein-coding
7071	KLF10	ENSG00000155090	11810	601878	Q13118	KLF10	protein-coding
7163	TPD52	ENSG00000076554	12005	604068	P55327	TPD52	protein-coding
7201	TRHR	ENSG00000174417	12299	188545	P34981	TRFR	protein-coding
7227	TRPS1	ENSG00000104447	12340	604386	Q9UHF7	TRPS1	protein-coding
7264	GFUS	ENSG00000104522	12390	137020	Q13630	FCL	protein-coding
7274	TTPA	ENSG00000137561	12404	600415	P49638	TTPA	protein-coding
7336	UBE2V2	ENSG00000169139	12495	603001	Q15819	UB2V2	protein-coding
7373	COL14A1	ENSG00000187955	2191	120324	Q05707	COEA1	protein-coding
7381	UQCRB	ENSG00000156467	12582	191330	P14927	QCR7	protein-coding
7419	VDAC3	ENSG00000078668	12674	610029	Q9Y277	VDAC3	protein-coding
7486	WRN	ENSG00000165392	12791	604611	Q14191	WRN	protein-coding
7534	YWHAZ	ENSG00000164924	12855	601288	P63104	1433Z	protein-coding
7553	ZNF7	ENSG00000147789	13139	194531	P17097	ZNF7	protein-coding
7564	ZNF16	ENSG00000170631	12947	601262	P17020	ZNF16	protein-coding
7976	FZD3	ENSG00000104290	4041	606143	Q9NPG1	FZD3	protein-coding
7991	TUSC3	ENSG00000104723	30242	601385	Q13454	TUSC3	protein-coding
7993	UBXN8	ENSG00000104691	30307	602155	O00124	UBXN8	protein-coding
7994	KAT6A	ENSG00000083168	13013	601408	Q92794	KAT6A	protein-coding
8000	PSCA	ENSG00000167653	9500	602470	O43653	PSCA	protein-coding
8323	FZD6	ENSG00000164930	4044	603409	O60353	FZD6	protein-coding
8400	SCZD6						unknown
8439	NSMAF	ENSG00000035681	8017	603043	Q92636	FAN	protein-coding
8581	LY6D	ENSG00000167656	13348	606204	Q14210	LY6D	protein-coding
8588	OR7E15P		8386				pseudo
8601	RGS20	ENSG00000147509	14600	607193	O76081	RGS20	protein-coding
8629	JRK	ENSG00000234616	6199	603210	O75564	JERKY	protein-coding
8658	TNKS	ENSG00000173273	11941	603303	O95271	TNKS1	protein-coding
8667	EIF3H	ENSG00000147677	3273	603912	O15372	EIF3H	protein-coding
8694	DGAT1	ENSG00000185000	2843	604900	O75907	DGAT1	protein-coding
8733	GPAA1	ENSG00000197858	4446	603048	O43292	GPAA1	protein-coding
8749	ADAM18	ENSG00000168619	196	619495	Q9Y3Q7	ADA18	protein-coding
8754	ADAM9	ENSG00000168615	216	602713	Q13443	ADAM9	protein-coding
8756	ADAM7	ENSG00000069206	214	607310	Q9H2U9	ADAM7	protein-coding
8767	RIPK2	ENSG00000104312	10020	603455	O43353	RIPK2	protein-coding
8793	TNFRSF10D	ENSG00000173530	11907	603614	Q9UBN6	TR10D	protein-coding
8794	TNFRSF10C	ENSG00000173535	11906	603613	O14798	TR10C	protein-coding
8795	TNFRSF10B	ENSG00000120889	11905	603612	O14763	TR10B	protein-coding
8797	TNFRSF10A	ENSG00000104689	11904	603611	O00220	TR10A	protein-coding
8822	FGF17	ENSG00000158815	3673	603725	O60258	FGF17	protein-coding
8836	GGH	ENSG00000137563	4248	601509	Q92820	GGH	protein-coding
8840	CCN4	ENSG00000104415	12769	603398	O95388	CCN4	protein-coding
8895	CPNE3	ENSG00000085719	2316	604207	O75131	CPNE3	protein-coding
8928	FOXH1	ENSG00000160973	3814	603621	O75593	FOXH1	protein-coding
8973	CHRNA6	ENSG00000147434	15963	606888	Q15825	ACHA6	protein-coding
8989	TRPA1	ENSG00000104321	497	604775	O75762	TRPA1	protein-coding
9046	DOK2	ENSG00000147443	2991	604997	O60496	DOK2	protein-coding
9070	ASH2L	ENSG00000129691	744	604782	Q9UBL3	ASH2L	protein-coding
9108	MTMR7	ENSG00000003987	7454	603562	Q9Y216	MTMR7	protein-coding
9134	CCNE2	ENSG00000175305	1590	603775	O96020	CCNE2	protein-coding
9166	EBAG9	ENSG00000147654	3123	605772	O00559	RCAS1	protein-coding
9172	MYOM2	ENSG00000036448	7614	603509	P54296	MYOM2	protein-coding
9228	DLGAP2	ENSG00000198010	2906	605438	A0A1B0GTN4	A0A1B0GTN4	protein-coding
9242	MSC	ENSG00000178860	7321	603628	O60682	MUSC	protein-coding
9258	MFHAS1	ENSG00000147324	16982	605352	Q9Y4C4	MFHA1	protein-coding
9312	KCNB2	ENSG00000182674	6232	607738	Q92953	KCNB2	protein-coding
9401	RECQL4	ENSG00000160957	9949	603780	O94761	RECQ4	protein-coding
9420	CYP7B1	ENSG00000172817	2652	603711	O75881	CP7B1	protein-coding
9530	BAG4	ENSG00000156735	940	603884	O95429	BAG4	protein-coding
9583	ENTPD4	ENSG00000197217	14573	607577	Q9Y227	ENTP4	protein-coding
9639	ARHGEF10	ENSG00000104728	14103	608136	O15013	ARHGA	protein-coding
9650	MTFR1	ENSG00000066855	29510	619414	Q15390	MTFR1	protein-coding
9684	LRRC14	ENSG00000160959	20419	619368	Q15048	LRC14	protein-coding
9694	EMC2	ENSG00000104412	28963	607722	Q15006	EMC2	protein-coding
9699	RIMS2	ENSG00000176406	17283	606630	Q9UQ26	RIMS2	protein-coding
9705	ST18	ENSG00000147488	18695	617155	O60284	ST18	protein-coding
9760	TOX	ENSG00000198846	18988	606863	O94900	TOX	protein-coding
9788	MTSS1	ENSG00000170873	20443	608486	O43312	MTSS1	protein-coding
9791	PTDSS1	ENSG00000156471	9587	612792	P48651	PTSS1	protein-coding
9796	PHYHIP	ENSG00000168490	16865	608511	Q92561	PHYIP	protein-coding
9821	RB1CC1	ENSG00000023287	15574	606837	Q8TDY2	RBCC1	protein-coding
9831	ZNF623	ENSG00000183309	29084		O75123	ZN623	protein-coding
9897	WASHC5	ENSG00000164961	28984	610657	Q12768	WASC5	protein-coding
9920	KBTBD11	ENSG00000176595	29104	618794	O94819	KBTBB	protein-coding
10086	HHLA1	ENSG00000132297	4904	604109	C9JL84	HHLA1	protein-coding
10174	SORBS3	ENSG00000120896	30907	610795	O60504	VINEX	protein-coding
10221	TRIB1	ENSG00000173334	16891	609461	Q96RU8	TRIB1	protein-coding
10247	RIDA	ENSG00000132541	16897	602487	P52758	RIDA	protein-coding
10361	NPM2	ENSG00000158806	7930	608073	Q86SE8	NPM2	protein-coding
10395	DLC1	ENSG00000164741	2897	604258	Q96QB1	RHG07	protein-coding
10397	NDRG1	ENSG00000104419	7679	605262	Q92597	NDRG1	protein-coding
10404	CPQ	ENSG00000104324	16910	618754	Q9Y646	CBPQ	protein-coding
10407	SPAG11B	ENSG00000164871	14534	606560	A0A0A0MRG4	A0A0A0MRG4	protein-coding
10434	LYPLA1	ENSG00000120992	6737	605599	O75608	LYPA1	protein-coding
10499	NCOA2	ENSG00000140396	7669	601993	Q15596	NCOA2	protein-coding
10565	ARFGEF1	ENSG00000066777	15772	604141	Q9Y6D6	BIG1	protein-coding
10584	COLEC10	ENSG00000184374	2220	607620	Q9Y6Z7	COL10	protein-coding
10639	HHCM						other
10656	KHDRBS3	ENSG00000131773	18117	610421	O75525	KHDR3	protein-coding
10671	DCTN6	ENSG00000104671	16964	612963	O00399	DCTN6	protein-coding
10674	DURS1						unknown
10687	PNMA2	ENSG00000240694	9159	603970	Q9UL42	PNMA2	protein-coding
10823	OR7E10P	ENSG00000254724	8381				pseudo
10863	ADAM28	ENSG00000042980	206	606188	Q9UKQ2	ADA28	protein-coding
10940	POP1	ENSG00000104356	30129	602486	Q99575	POP1	protein-coding
10947	AP3M2	ENSG00000070718	570	610469	P53677	AP3M2	protein-coding
10987	COPS5	ENSG00000121022	2240	604850	Q92905	CSN5	protein-coding
11030	RBPMS	ENSG00000157110	19097	601558	Q93062	RBPMS	protein-coding
11059	WWP1	ENSG00000123124	17004	602307	Q9H0M0	WWP1	protein-coding
11075	STMN2	ENSG00000104435	10577	600621	Q93045	STMN2	protein-coding
11156	PTP4A3	ENSG00000184489	9636	606449	O75365	TP4A3	protein-coding
11160	ERLIN2	ENSG00000147475	1356	611605	O94905	ERLN2	protein-coding
11178	LZTS1	ENSG00000061337	13861	606551	Q9Y250	LZTS1	protein-coding
11212	PLPBP	ENSG00000147471	9457	604436	O94903	PLPHP	protein-coding
11236	RNF139	ENSG00000170881	17023	603046	Q8WU17	RN139	protein-coding
11244	ZHX1	ENSG00000165156	12871	604764	Q9UKY1	ZHX1	protein-coding
22814	TDGF1P5		11705				pseudo
22827	PUF60	ENSG00000179950	17042	604819	Q9UHX1	PUF60	protein-coding
22882	ZHX2	ENSG00000178764	18513	609185	Q9Y6X8	ZHX2	protein-coding
22898	DENND3	ENSG00000105339	29134	617503	A2RUS2	DEND3	protein-coding
23039	XPO7	ENSG00000130227	14108	606140	Q9UIA9	XPO7	protein-coding
23087	TRIM35	ENSG00000104228	16285	617007	Q9UPQ4	TRI35	protein-coding
23144	ZC3H3	ENSG00000014164	28972	618640	Q8IXZ2	ZC3H3	protein-coding
23167	EFR3A	ENSG00000132294	28970	611798	Q14156	EFR3A	protein-coding
23212	RRS1	ENSG00000179041	17083	618311	Q15050	RRS1	protein-coding
23213	SULF1	ENSG00000137573	20391	610012	Q8IWU6	SULF1	protein-coding
23221	RHOBTB2	ENSG00000008853	18756	607352	Q9BYZ6	RHBT2	protein-coding
23237	ARC	ENSG00000198576	648	612461	Q7LC44	ARC	protein-coding
23246	BOP1	ENSG00000261236	15519	610596	Q14137	BOP1	protein-coding
23259	DDHD2	ENSG00000085788	29106	615003	O94830	DDHD2	protein-coding
23303	KIF13B	ENSG00000197892	14405	607350	Q9NQT8	KI13B	protein-coding
23362	PSD3	ENSG00000156011	19093	614440	Q9NYI0	PSD3	protein-coding
23414	ZFPM2	ENSG00000169946	16700	603693	Q8WW38	FOG2	protein-coding
23462	HEY1	ENSG00000164683	4880	602953	Q9Y5J3	HEY1	protein-coding
23471	TRAM1	ENSG00000067167	20568	605190	Q15629	TRAM1	protein-coding
23484	LEPROTL1	ENSG00000104660	6555	607338	O95214	LERL1	protein-coding
23513	SCRIB	ENSG00000180900	30377	607733	Q14160	SCRIB	protein-coding
23514	SPIDR	ENSG00000164808	28971	615384	Q14159	SPIDR	protein-coding
23516	SLC39A14	ENSG00000104635	20858	608736	Q15043	S39AE	protein-coding
23639	DNAAF11	ENSG00000129295	16725	614930	Q86X45	DAA11	protein-coding
23643	LY96	ENSG00000154589	17156	605243	Q9Y6Y9	LY96	protein-coding
23678	SGK3	ENSG00000104205	10812	607591	Q53EW6	Q53EW6	protein-coding
25788	RAD54B	ENSG00000197275	17228	604289	Q9Y620	RA54B	protein-coding
25879	DCAF13	ENSG00000164934	24535	616196	Q9NV06	DCA13	protein-coding
25897	RNF19A	ENSG00000034677	13432	607119	Q9NV58	RN19A	protein-coding
25960	ADGRA2	ENSG00000020181	17849	606823	Q96PE1	AGRA2	protein-coding
25962	VIRMA	ENSG00000164944	24500	616447	Q69YN4	VIR	protein-coding
26138	LINC00588		24494				ncRNA
26166	RGS22	ENSG00000132554	24499	615650	Q8NE09	RGS22	protein-coding
26233	FBXL6	ENSG00000182325	13603	609076	Q8N531	FBXL6	protein-coding
26255	PTTG3P	ENSG00000213005	13422				pseudo
26260	FBXO25	ENSG00000147364	13596	609098	Q8TCJ0	FBX25	protein-coding
26281	FGF20	ENSG00000078579	3677	605558	Q9NP95	FGF20	protein-coding
26766	RNU105C	ENSG00000199212	10104				snoRNA
26775	SNORA72	ENSG00000207067	10234				snoRNA
26795	SNORD54	ENSG00000238650	10204				snoRNA
26873	OPLAH	ENSG00000178814	8149	614243	O14841	OPLA	protein-coding
26986	PABPC1	ENSG00000070756	8554	604679	P11940	PABP1	protein-coding
27012	KCNV1	ENSG00000164794	18861	608164	Q6PIU1	KCNV1	protein-coding
27067	STAU2	ENSG00000040341	11371	605920	Q9NUL3	STAU2	protein-coding
27085	MTBP	ENSG00000172167	7417	605927	Q96DY7	MTBP	protein-coding
27121	DKK4	ENSG00000104371	2894	605417	Q9UBT3	DKK4	protein-coding
27161	AGO2	ENSG00000123908	3263	606229	Q9UKV8	AGO2	protein-coding
27196	TRAPPC2P2		10711				pseudo
27257	LSM1	ENSG00000175324	20472	607281	O15116	LSM1	protein-coding
27299	ADAMDEC1	ENSG00000134028	16299	606393	O15204	ADEC1	protein-coding
27319	BHLHE22	ENSG00000180828	11963	613483	Q8NFJ8	BHE22	protein-coding
28957	MRPS28	ENSG00000147586	14513	611990	Q9Y2Q9	RT28	protein-coding
28991	COMMD5	ENSG00000170619	17902	608216	Q9GZQ3	COMD5	protein-coding
28998	MRPL13	ENSG00000172172	14278	610200	Q9BYD1	RM13	protein-coding
29028	ATAD2	ENSG00000156802	30123	611941	Q6PL18	ATAD2	protein-coding
29065	ASAP1-IT1		24998				ncRNA
29088	MRPL15	ENSG00000137547	14054	611828	Q9P015	RM15	protein-coding
29778	MAP2K1P1		6841				pseudo
29883	CNOT7	ENSG00000198791	14101	604913	Q9UIV1	CNOT7	protein-coding
29894	CPSF1	ENSG00000071894	2324	606027	Q10570	CPSF1	protein-coding
29942	PURG	ENSG00000172733	17930	618041	Q9UJV8	PURG	protein-coding
29967	LRP12	ENSG00000147650	31708	618299	Q9Y561	LRP12	protein-coding
50484	RRM2B	ENSG00000048392	17296	604712	Q7LG56	RIR2B	protein-coding
50626	ZFTRAF1	ENSG00000187954	17806	616635	P0DTL6	ZTRF1	protein-coding
50807	ASAP1	ENSG00000153317	2720	605953	Q9ULH1	ASAP1	protein-coding
50966	ECA1						unknown
50968	FCMTE1						unknown
51001	MTERF3	ENSG00000156469	24258	616930	Q96E29	MTEF3	protein-coding
51050	PI15	ENSG00000137558	8946	607076	O43692	PI15	protein-coding
51059	FAM135B	ENSG00000147724	28029		Q49AJ0	F135B	protein-coding
51101	ZC2HC1A	ENSG00000104427	24277		Q96GY0	ZC21A	protein-coding
51105	PHF20L1	ENSG00000129292	24280	620050	A8MW92	P20L1	protein-coding
51110	LACTB2	ENSG00000147592	18512	618921	Q53H82	LACB2	protein-coding
51115	RMDN1	ENSG00000176623	24285	611871	Q96DB5	RMD1	protein-coding
51123	ZNF706	ENSG00000120963	24992	619526	Q9Y5V0	ZN706	protein-coding
51125	GOLGA7	ENSG00000147533	24876	609453	Q7Z5G4	GOGA7	protein-coding
51160	VPS28	ENSG00000160948	18178	611952	Q9UK41	VPS28	protein-coding
