GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
3535	IGL		5853				protein-coding
3537	IGLC1	ENSG00000211675	5855	147220			other
3538	IGLC2	ENSG00000211677	5856				other
3539	IGLC3	ENSG00000211679	5857				other
3540	IGLC4	ENSG00000254029	5858				pseudo
3541	IGLC5	ENSG00000254030	5859				pseudo
3542	IGLC6	ENSG00000222037	5860				pseudo
3543	IGLL1	ENSG00000128322	5870	146770	P15814	IGLL1	protein-coding
3544	IGLL2P		5871				pseudo
3546	IGLV@			147240			other
3560	IL2RB	ENSG00000100385	6009	146710	P14784	IL2RB	protein-coding
3761	KCNJ4	ENSG00000168135	6265	600504	P48050	KCNJ4	protein-coding
3956	LGALS1	ENSG00000100097	6561	150570	P09382	LEG1	protein-coding
3957	LGALS2	ENSG00000100079	6562	150571	P05162	LEG2	protein-coding
3976	LIF	ENSG00000128342	6596	159540	P15018	LIF	protein-coding
3985	LIMK2	ENSG00000182541	6614	601988	P53671	LIMK2	protein-coding
4151	MB	ENSG00000198125	6915	160000	P02144	MYG	protein-coding
4174	MCM5	ENSG00000100297	6948	602696	P33992	MCM5	protein-coding
4242	MFNG	ENSG00000100060	7038	602577	O00587	MFNG	protein-coding
4248	MGAT3	ENSG00000128268	7046	604621	Q09327	MGAT3	protein-coding
4282	MIF	ENSG00000240972	7097	153620	P14174	MIF	protein-coding
4320	MMP11	ENSG00000099953	7157	185261	P24347	MMP11	protein-coding
4330	MN1	ENSG00000169184	7180	156100	Q10571	MN1	protein-coding
4357	MPST	ENSG00000128309	7223	602496	P25325	THTM	protein-coding
4627	MYH9	ENSG00000100345	7579	160775	P35579	MYH9	protein-coding
4668	NAGA	ENSG00000198951	7631	104170	P17050	NAGAB	protein-coding
4689	NCF4	ENSG00000100365	7662	601488	Q15080	NCF4	protein-coding
4700	NDUFA6	ENSG00000184983	7690	602138	P56556	NDUA6	protein-coding
4733	DRG1	ENSG00000185721	3029	603952	Q9Y295	DRG1	protein-coding
4744	NEFH	ENSG00000100285	7737	162230	P12036	NFH	protein-coding
4771	NF2	ENSG00000186575	7773	607379	P35240	MERL	protein-coding
4809	SNU13	ENSG00000100138	7819	601304	P55769	NH2L1	protein-coding
5008	OSM	ENSG00000099985	8506	165095	P13725	ONCM	protein-coding
5155	PDGFB	ENSG00000100311	8800	190040	P01127	PDGFB	protein-coding
5297	PI4KA	ENSG00000241973	8983	600286	P42356	PI4KA	protein-coding
5372	PMM1	ENSG00000100417	9114	601786	Q92871	PMM1	protein-coding
5413	SEPTIN5	ENSG00000184702	9164	602724	Q99719	SEPT5	protein-coding
5435	POLR2F	ENSG00000100142	9193	604414	P61218	RPAB2	protein-coding
5465	PPARA	ENSG00000186951	9232		Q07869	PPARA	protein-coding
5594	MAPK1	ENSG00000100030	6871	176948	P28482	MK01	protein-coding
5600	MAPK11	ENSG00000185386	6873	602898	Q15759	MK11	protein-coding
5625	PRODH	ENSG00000100033	9453	606810	O43272	PROD	protein-coding
5816	PVALB	ENSG00000100362	9704	168890	P20472	PRVA	protein-coding
5880	RAC2	ENSG00000128340	9802	602049	P15153	RAC2	protein-coding
5902	RANBP1	ENSG00000099901	9847	601180	P43487	RANG	protein-coding
5905	RANGAP1	ENSG00000100401	9854	602362	P46060	RAGP1	protein-coding
5988	RFPL1	ENSG00000128250	9977	605968	O75677	RFPL1	protein-coding
6032	RN7SL6P		10041				pseudo
6056	RNR5		10086	180454			other
6076	SNORD13P1	ENSG00000238498	10110				pseudo
6122	RPL3	ENSG00000100316	10332	604163	P39023	RL3	protein-coding
6300	MAPK12	ENSG00000188130	6874	602399	P53778	MK12	protein-coding
6305	SBF1	ENSG00000100241	10542	603560	O95248	MTMR5	protein-coding
6523	SLC5A1	ENSG00000100170	11036	182380	P13866	SC5A1	protein-coding
6525	SMTN	ENSG00000183963	11126	602127	P53814	SMTN	protein-coding
6527	SLC5A4	ENSG00000100191	11039	618633	Q9NY91	SC5A4	protein-coding
6545	SLC7A4	ENSG00000099960	11062	603752	O43246	CTR4	protein-coding
6576	SLC25A1	ENSG00000100075	10979	190315	P53007	TXTP	protein-coding
6598	SMARCB1	ENSG00000099956	11103	601607	Q12824	SNF5	protein-coding
6634	SNRPD3	ENSG00000100028	11160	601062	P62318	SMD3	protein-coding
6663	SOX10	ENSG00000100146	11190	602229	P56693	SOX10	protein-coding
6721	SREBF2	ENSG00000198911	11290	600481	Q12772	SRBP2	protein-coding
6753	SSTR3	ENSG00000278195	11332	182453	P32745	SSR3	protein-coding
6767	ST13	ENSG00000100380	11343	606796	P50502	F10A1	protein-coding
6899	TBX1	ENSG00000184058	11592	602054	O43435	TBX1	protein-coding
6942	TCF20	ENSG00000100207	11631	603107	Q9UGU0	TCF20	protein-coding
6948	TCN2	ENSG00000185339	11653	613441	P20062	TCO2	protein-coding
7008	TEF	ENSG00000167074	11722	188595	Q10587	TEF	protein-coding
7078	TIMP3	ENSG00000100234	11822	188826	P35625	TIMP3	protein-coding
7122	CLDN5	ENSG00000184113	2047	602101	O00501	CLD5	protein-coding
7152	TOP1P2		11988				pseudo
7235	TRU-TCA2-1		12349				tRNA
7263	TST	ENSG00000128311	12388	180370	Q16762	THTR	protein-coding
7290	HIRA	ENSG00000100084	4916	600237	P54198	HIRA	protein-coding
7332	UBE2L3	ENSG00000185651	12488	603721	P68036	UB2L3	protein-coding
7353	UFD1	ENSG00000070010	12520	601754	Q92890	UFD1	protein-coding
7380	UPK3A	ENSG00000100373	12580	611559	O75631	UPK3A	protein-coding
7441	VPREB1	ENSG00000169575	12709	605141	P12018	VPREB	protein-coding
7451	VWFP1	ENSG00000241717	12727				pseudo
7477	WNT7B	ENSG00000188064	12787	601967	P56706	WNT7B	protein-coding
7494	XBP1	ENSG00000100219	12801	194355	P17861	XBP1	protein-coding
7526	YES1P1		12842				pseudo
7533	YWHAH	ENSG00000128245	12853	113508	Q04917	1433F	protein-coding
7621	ZNF70	ENSG00000187792	13140	194544	Q9UC06	ZNF70	protein-coding
7625	ZNF74	ENSG00000185252	13144	194548	Q16587	ZNF74	protein-coding
8214	DGCR6	ENSG00000183628	2846	601279	Q14129	DGCR6	protein-coding
8215	DVL1P1		3085	601225			pseudo
8216	LZTR1	ENSG00000099949	6742	600574	Q8N653	LZTR1	protein-coding
8217	IGLJ			147230			other
8218	CLTCL1	ENSG00000070371	2093	601273	P53675	CLH2	protein-coding
8220	ESS2	ENSG00000100056	16817	601755	Q96DF8	ESS2	protein-coding
8224	SYN3	ENSG00000185666	11496	602705	O14994	SYN3	protein-coding
8318	CDC45	ENSG00000093009	1739	603465	O75419	CDC45	protein-coding
8398	PLA2G6	ENSG00000184381	9039	603604	O60733	PLPL9	protein-coding
8459	TPST2	ENSG00000128294	12021	603126	O60704	TPST2	protein-coding
8484	GALR3	ENSG00000128310	4134	603692	O60755	GALR3	protein-coding
8508	NIPSNAP1	ENSG00000184117	7827	603249	Q9BPW8	NIPS1	protein-coding
8542	APOL1	ENSG00000100342	618	603743	O14791	APOL1	protein-coding
8563	THOC5	ENSG00000100296	19074	612733	Q13769	THOC5	protein-coding
8664	EIF3D	ENSG00000100353	3278	603915	O15371	EIF3D	protein-coding
8897	MTMR3	ENSG00000100330	7451	603558	Q13615	MTMR3	protein-coding
8911	CACNA1I	ENSG00000100346	1396	608230	Q9P0X4	CAC1I	protein-coding
8940	TOP3B	ENSG00000100038	11993	603582	O95985	TOP3B	protein-coding
9127	P2RX6	ENSG00000099957	8538	608077	O15547	P2RX6	protein-coding
9145	SYNGR1	ENSG00000100321	11498	603925	O43759	SNG1	protein-coding
9215	LARGE1	ENSG00000133424	6511	603590	O95461	LARG1	protein-coding
9342	SNAP29	ENSG00000099940	11133	604202	O95721	SNP29	protein-coding
9402	GRAP2	ENSG00000100351	4563	604518	O75791	GRAP2	protein-coding
9463	PICK1	ENSG00000100151	9394	605926	Q9NRD5	PICK1	protein-coding
9514	GAL3ST1	ENSG00000128242	24240	602300	Q99999	G3ST1	protein-coding
9567	GTPBP1	ENSG00000100226	4669	602245	O00178	GTPB1	protein-coding
9582	APOBEC3B	ENSG00000179750	17352	607110	Q9UH17	ABC3B	protein-coding
9609	RAB36	ENSG00000100228	9775	605662	O95755	RAB36	protein-coding
9620	CELSR1	ENSG00000075275	1850	604523	Q9NYQ6	CELR1	protein-coding
9647	PPM1F	ENSG00000100034	19388	619309	P49593	PPM1F	protein-coding
9681	DEPDC5	ENSG00000100150	18423	614191	O75140	DEPD5	protein-coding
9701	PPP6R2	ENSG00000100239	19253	610877	O75170	PP6R2	protein-coding
9814	SFI1	ENSG00000198089	29064	612765	A8K8P3	SFI1	protein-coding
9889	ZBED4	ENSG00000100426	20721	612552	O75132	ZBED4	protein-coding
9929	JOSD1	ENSG00000100221	28953	615323	Q15040	JOS1	protein-coding
9978	RBX1	ENSG00000100387	9928	603814	P62877	RBX1	protein-coding
9993	DGCR2	ENSG00000070413	2845	600594	P98153	IDD	protein-coding
9997	SCO2	ENSG00000284194	10604	604272	O43819	SCO2	protein-coding
10042	HMGXB4	ENSG00000100281	5003	604702	Q9UGU5	HMGX4	protein-coding
10043	TOM1	ENSG00000100284	11982	604700	O60784	TOM1	protein-coding
10126	DNAL4	ENSG00000100246	2955	610565	O96015	DNAL4	protein-coding
10291	SF3A1	ENSG00000099995	10765	605595	Q15459	SF3A1	protein-coding
10343	PKDREJ	ENSG00000130943	9015	604670	Q9NTG1	PKDRE	protein-coding
10369	CACNG2	ENSG00000166862	1406	602911	Q9Y698	CCG2	protein-coding
10454	TAB1	ENSG00000100324	18157	602615	Q15750	TAB1	protein-coding
10478	SLC25A17	ENSG00000100372	10987	606795	O43808	PM34	protein-coding
10521	DDX17	ENSG00000100201	2740	608469	Q92841	DDX17	protein-coding
10587	TXNRD2	ENSG00000184470	18155	606448	Q9NNW7	TRXR2	protein-coding
10633	RASL10A	ENSG00000100276	16954	602220	Q92737	RSLAA	protein-coding
10634	GAS2L1	ENSG00000185340	16955	602128	Q99501	GA2L1	protein-coding
10737	RFPL3S	ENSG00000205853	9981	605971			ncRNA
10738	RFPL3	ENSG00000128276	9980	605970	O75679	RFPL3	protein-coding
10739	RFPL2	ENSG00000128253	9979	605969	O75678	RFPL2	protein-coding
10740	RFPL1S		9978	605972			ncRNA
10762	NUP50	ENSG00000093000	8065	604646	Q9UKX7	NUP50	protein-coding
10766	TOB2	ENSG00000183864	11980	607396	Q14106	TOB2	protein-coding
11015	KDELR3	ENSG00000100196	6306	619900	O43731	ERD23	protein-coding
11020	IFT27	ENSG00000100360	18626	615870	Q9BW83	IFT27	protein-coding
11078	TRIOBP	ENSG00000100106	17009	609761	Q9H2D6	TARA	protein-coding
11135	CDC42EP1	ENSG00000128283	17014	606084	Q00587	BORG5	protein-coding
11144	DMC1	ENSG00000100206	2927	602721	Q14565	DMC1	protein-coding
11158	RABL2B	ENSG00000079974	9800	605413	Q9UNT1	RBL2B	protein-coding
11200	CHEK2	ENSG00000183765	16627	604373	O96017	CHK2	protein-coding
11252	PACSIN2	ENSG00000100266	8571	604960	Q9UNF0	PACN2	protein-coding
11274	USP18	ENSG00000184979	12616	607057	Q9UMW8	UBP18	protein-coding
22880	MORC2	ENSG00000133422	23573	616661	Q9Y6X9	MORC2	protein-coding
22969	RPL41P3		10358				pseudo
23112	TNRC6B	ENSG00000100354	29190	610740	Q9UPQ9	TNR6B	protein-coding
23119	HIC2	ENSG00000169635	18595	607712	Q96JB3	HIC2	protein-coding
23151	GRAMD4	ENSG00000075240	29113	613691	Q6IC98	GRAM4	protein-coding
23170	TTLL12	ENSG00000100304	28974	619410	Q14166	TTL12	protein-coding
23209	MLC1	ENSG00000100427	17082	605908	Q15049	MLC1	protein-coding
23264	ZC3H7B	ENSG00000100403	30869	618206	Q9UGR2	Z3H7B	protein-coding
23313	KIAA0930	ENSG00000100364	1314	619709	Q6ICG6	K0930	protein-coding
23331	TTC28	ENSG00000100154	29179	615098	Q96AY4	TTC28	protein-coding
23384	SPECC1L	ENSG00000100014	29022	614140	Q69YQ0	CYTSA	protein-coding
23464	GCAT	ENSG00000100116	4188	607422	O75600	KBL	protein-coding
23466	CBX6	ENSG00000183741	1556	617438	O95503	CBX6	protein-coding
23467	NPTXR	ENSG00000221890	7954	609474	O95502	NPTXR	protein-coding
23481	PES1	ENSG00000100029	8848	605819	O00541	PESC	protein-coding
23492	CBX7	ENSG00000100307	1557	608457	O95931	CBX7	protein-coding
23523	CABIN1	ENSG00000099991	24187	604251	Q9Y6J0	CABIN	protein-coding
23532	PRAME	ENSG00000185686	9336	606021	P78395	PRAME	protein-coding
23539	SLC16A8	ENSG00000100156	16270	610409	O95907	MOT3	protein-coding
23541	SEC14L2	ENSG00000100003	10699	607558	O76054	S14L2	protein-coding
23542	MAPK8IP2	ENSG00000008735	6883	607755	Q13387	JIP2	protein-coding
23543	RBFOX2	ENSG00000100320	9906	612149	O43251	RFOX2	protein-coding
23544	SEZ6L	ENSG00000100095	10763	607021	Q9BYH1	SE6L1	protein-coding
23551	RASD2	ENSG00000100302	18229	612842	Q96D21	RHES	protein-coding
23598	PATZ1	ENSG00000100105	13071	605165	Q9HBE1	PATZ1	protein-coding
23605	HMGN2P9		4987				pseudo
23606	HMGN2P10		4988				pseudo
23616	SH3BP1	ENSG00000100092	10824	617368	Q9Y3L3	3BP1	protein-coding
23617	TSSK2	ENSG00000206203	11401	610710	Q96PF2	TSSK2	protein-coding
23654	PLXNB2	ENSG00000196576	9104	604293	O15031	PLXB2	protein-coding
23749	YME1L1P1	ENSG00000236831	12844				pseudo
23751	TOP3BP1		11994				pseudo
23752	TSSK1A		11400				pseudo
23753	SDF2L1	ENSG00000128228	10676	607551	Q9HCN8	SDF2L	protein-coding
23754	RPL32P5		10338				pseudo
23755	SIRPAP1		9663				pseudo
23759	PPIL2	ENSG00000100023	9261	607588	Q13356	PPIL2	protein-coding
23760	PITPNB	ENSG00000180957	9002	606876	P48739	PIPNB	protein-coding
23761	PISD	ENSG00000241878	8999	612770	Q9UG56	PISD	protein-coding
23762	OSBP2	ENSG00000184792	8504	606729	Q969R2	OSBP2	protein-coding
23764	MAFF	ENSG00000185022	6780	604877	Q9ULX9	MAFF	protein-coding
23765	IL17RA	ENSG00000177663	5985	605461	Q96F46	I17RA	protein-coding
23772	CSF2RBP1	ENSG00000232254	2437				pseudo
23774	BRD1	ENSG00000100425	1102	604589	O95696	BRD1	protein-coding
23779	ARHGAP8	ENSG00000241484	677	609405	P85298	RHG08	protein-coding
23780	APOL2	ENSG00000128335	619	607252	Q9BQE5	APOL2	protein-coding
23781	AP1B1P2	ENSG00000232707	298				pseudo
23782	AP1B1P1	ENSG00000290475	297				pseudo
23783	ANKRD62P1-PARP4P3		42393				pseudo
23784	POTEH	ENSG00000198062	133	608913	Q6S545	POTEH	protein-coding
23786	BCL2L13	ENSG00000099968	17164	619822	Q9BXK5	B2L13	protein-coding
24144	TFIP11	ENSG00000100109	17165	612747	Q9UBB9	TFP11	protein-coding
25770	C22orf31	ENSG00000100249	26931		O95567	CV031	protein-coding
25771	TBC1D22A	ENSG00000054611	1309	616879	Q8WUA7	TB22A	protein-coding
25774	GSTT4	ENSG00000276950	26930				protein-coding
25775	YWHAH-AS1	ENSG00000128254	23051		Q9Y442	CV024	ncRNA
25776	CBY1	ENSG00000100211	1307	607757	Q9Y3M2	CBY1	protein-coding
25777	SUN2	ENSG00000100242	14210	613569	Q9UH99	SUN2	protein-coding
25786	DGCR11	ENSG00000273311	17226				ncRNA
25793	FBXO7	ENSG00000100225	13586	605648	Q9Y3I1	FBX7	protein-coding
25807	RHBDD3	ENSG00000100263	1308		Q9Y3P4	RHBD3	protein-coding
25809	TTLL1	ENSG00000100271	1312	608955	O95922	TTLL1	protein-coding
25812	POM121L1P		16439				pseudo
25813	SAMM50	ENSG00000100347	24276	612058	Q9Y512	SAM50	protein-coding
25814	ATXN10	ENSG00000130638	10549	611150	Q9UBB4	ATX10	protein-coding
25817	TAFA5	ENSG00000219438	21592	617499	Q7Z5A7	TAFA5	protein-coding
25828	TXN2	ENSG00000100348	17772	609063	Q99757	THIOM	protein-coding
25829	TMEM184B	ENSG00000198792	1310		Q9Y519	T184B	protein-coding
25830	SULT4A1	ENSG00000130540	14903	608359	Q9BR01	ST4A1	protein-coding
26088	GGA1	ENSG00000100083	17842	606004	Q9UJY5	GGA1	protein-coding
26150	RIBC2	ENSG00000128408	13241		Q9H4K1	RIBC2	protein-coding
26220	DGCR5	ENSG00000273032	16757	618040			ncRNA
26226	FBXW4P1	ENSG00000230701	13609				pseudo
26286	ARFGAP3	ENSG00000242247	661	612439	Q9NP61	ARFG3	protein-coding
26807	SNORD43	ENSG00000263764	10182	611068			snoRNA
26957	ABCD1P4		65				pseudo
27037	TRMT2A	ENSG00000099899	24974	611151	Q8IZ69	TRM2A	protein-coding
27093	KCNMB3P1		6288				pseudo
27124	INPP5J	ENSG00000185133	8956	606481	Q15735	PI5PA	protein-coding
27127	SMC1B	ENSG00000077935	11112	608685	Q8NDV3	SMC1B	protein-coding
27128	CYTH4	ENSG00000100055	9505	606514	Q9UIA0	CYH4	protein-coding
27156	RSPH14	ENSG00000100218	13437	605663	Q9UHP6	RSP14	protein-coding
27254	CSDC2	ENSG00000172346	30359	617689	Q9Y534	CSDC2	protein-coding
27341	RRP7A	ENSG00000189306	24286	619449	Q9Y3A4	RRP7A	protein-coding
27349	MCAT	ENSG00000100294	29622	614479	Q8IVS2	FABD	protein-coding
27350	APOBEC3C	ENSG00000244509	17353	607750	Q9NRW3	ABC3C	protein-coding
27351	DESI1	ENSG00000100418	24577	614637	Q6ICB0	DESI1	protein-coding
27352	SGSM3	ENSG00000100359	25228	610440	Q96HU1	SGSM3	protein-coding
27437	HSFY1P1	ENSG00000290408	1846				pseudo
27439	TMEM121B	ENSG00000183307	1844		Q9BXQ6	T121B	protein-coding
27440	HDHD5	ENSG00000069998	1843		Q9BXW7	HDHD5	protein-coding
27442	CECR3	ENSG00000241832	1841				ncRNA
27443	CECR2	ENSG00000099954	1840	607576	Q9BXF3	CECR2	protein-coding
28757	IGLVV-66	ENSG00000254075	5946				pseudo
28758	IGLVV-58	ENSG00000253637	5945				pseudo
28759	IGLVIV-65	ENSG00000254161	5944				pseudo
28760	IGLVIV-64		5943				pseudo
28761	IGLVIV-59		5942				pseudo
28762	IGLVIV-53	ENSG00000253935	5941				pseudo
28763	IGLVI-70	ENSG00000253239	5940				pseudo
28764	IGLVI-68	ENSG00000254355	5939				pseudo
28765	IGLVI-63	ENSG00000253752	5938				pseudo
28766	IGLVI-56		5937				pseudo
28767	IGLVI-42	ENSG00000254175	5936				pseudo
28768	IGLVI-38		5935				pseudo
28769	IGLVI-20		5934				pseudo
28770	IGLV11-55	ENSG00000211641	5886				other
28771	IGLV10-67		5885				pseudo
28772	IGLV10-54	ENSG00000211642	5884				other
28773	IGLV9-49	ENSG00000223350	5933				other
28774	IGLV8-61	ENSG00000211638	5931				other
28775	IGLV7-46	ENSG00000211649	5930				other
28776	IGLV7-43	ENSG00000211652	5929				other
28777	IGLV7-35		5928				pseudo
28778	IGLV6-57	ENSG00000211640	5927				other
28779	IGLV5-52		5926				other
28780	IGLV5-48	ENSG00000211647	5925				other
28781	IGLV5-45	ENSG00000211650	5924				other
28782	IGLV5-39		5923				other
28783	IGLV5-37	ENSG00000211654	5922				other
28784	IGLV4-69	ENSG00000211637	5921				other
28785	IGLV4-60	ENSG00000211639	5920				other
28786	IGLV4-3	ENSG00000211672	5919				other
28787	IGLV3-32	ENSG00000211657	5914				other
28788	IGLV3-31		5913				pseudo
28789	IGLV3-30		5912				pseudo
28790	IGLV3-29		5911				pseudo
28791	IGLV3-27	ENSG00000211658	5910				other
28792	IGLV3-26		5909				pseudo
28793	IGLV3-25	ENSG00000211659	5908				other
28794	IGLV3-24		5907				pseudo
28795	IGLV3-22	ENSG00000211661	5906				other
28796	IGLV3-21	ENSG00000211662	5905				other
28797	IGLV3-19	ENSG00000211663	5903				other
28798	IGLV3-17	ENSG00000253152	5902				pseudo
28799	IGLV3-16	ENSG00000211665	5901				other
28800	IGLV3-15	ENSG00000253786	5900				pseudo
28801	IGLV3-13		5899				pseudo
28802	IGLV3-12	ENSG00000211667	5898				other
28803	IGLV3-10	ENSG00000211669	5897				other
28804	IGLV3-9	ENSG00000211670	5918				other
28805	IGLV3-7	ENSG00000254077	5917				pseudo
28806	IGLV3-6	ENSG00000253448	5916				pseudo
28807	IGLV3-4		5915				pseudo
28808	IGLV3-2		5904				pseudo
28809	IGLV3-1		5896				other
28810	IGLV2-34		5893				pseudo
28811	IGLV2-33	ENSG00000211656	5892				other
28812	IGLV2-28	ENSG00000253451	5891				pseudo
28813	IGLV2-23	ENSG00000211660	5890				other
28814	IGLV2-18	ENSG00000211664	5889				other
28815	IGLV2-14	ENSG00000211666	5888				other
28816	IGLV2-11	ENSG00000211668	5887				other
28817	IGLV2-8	ENSG00000278196	5895				other
28818	IGLV2-5		5894				pseudo
28819	IGLV1-62		5883				pseudo
28820	IGLV1-51	ENSG00000211644	5882				other
28821	IGLV1-50	ENSG00000211645	5881				other
28822	IGLV1-47	ENSG00000211648	5880				other
28823	IGLV1-44	ENSG00000211651	5879				other
28824	IGLV1-41	ENSG00000253818	5878				pseudo
28825	IGLV1-40	ENSG00000211653	5877				other
28826	IGLV1-36	ENSG00000211655	5876				other
28827	IGLJ7	ENSG00000211684	5869				other
28828	IGLJ6		5868				other
28829	IGLJ5		5867				other
28830	IGLJ4	ENSG00000211680	5866				other
28831	IGLJ3		5865				other
28832	IGLJ2		5864				other
28833	IGLJ1		5863				other
28834	IGLC7	ENSG00000211685	5861				other
28847	IGKV2OR22-4		5813				pseudo
28850	IGKV1OR22-5		5773				other
29774	POM121L9P	ENSG00000290696	30080				pseudo
29775	CARD10	ENSG00000100065	16422	607209	Q9BWT7	CAR10	protein-coding
29780	PARVB	ENSG00000188677	14653	608121	Q9HBI1	PARVB	protein-coding
29781	NCAPH2	ENSG00000025770	25071	611230	Q6IBW4	CNDH2	protein-coding
29796	UQCR10	ENSG00000184076	30863	610843	Q9UDW1	QCR9	protein-coding
29797	POM121L8P		35446				pseudo
29799	YPEL1	ENSG00000100027	12845	608082	O60688	YPEL1	protein-coding
29801	ZDHHC8	ENSG00000099904	18474	608784	Q9ULC8	ZDHC8	protein-coding
29802	VPREB3	ENSG00000128218	12710	605017	Q9UKI3	VPRE3	protein-coding
30847	CECR9		1847				ncRNA
50487	PLA2G3	ENSG00000100078	17934	611651	Q9NZ20	PA2G3	protein-coding
50516	PPP1R14BP1		9058				pseudo
51233	DRICH1	ENSG00000189269	28031		Q6PGQ1	DRIC1	protein-coding
51386	EIF3L	ENSG00000100129	18138	619197	Q9Y262	EIF3L	protein-coding
51493	RTCB	ENSG00000100220	26935	613901	Q9Y3I0	RTCB	protein-coding
51512	GTSE1	ENSG00000075218	13698	607477	Q9NYZ3	GTSE1	protein-coding
51537	MTFP1	ENSG00000242114	26945	610235	Q9UDX5	MTFP1	protein-coding
51586	MED15	ENSG00000099917	14248	607372	Q96RN5	MED15	protein-coding
51733	UPB1	ENSG00000100024	16297	606673	Q9UBR1	BUP1	protein-coding
51807	TUBA8	ENSG00000183785	12410	605742	Q9NY65	TBA8	protein-coding
51816	ADA2	ENSG00000093072	1839	607575	Q9NZK5	ADA2	protein-coding
53947	A4GALT	ENSG00000128274	18149	607922	Q9NPC4	A4GAT	protein-coding
54456	MOV10L1	ENSG00000073146	7201	605794	Q9BXT6	M10L1	protein-coding
54471	MIEF1	ENSG00000100335	25979	615497	Q9NQG6	MID51	protein-coding
