GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
3689	ITGB2	ENSG00000160255	6155	600065	P05107	ITB2	protein-coding
3753	KCNE1	ENSG00000180509	6240	176261	P15382	KCNE1	protein-coding
3763	KCNJ6	ENSG00000157542	6267	600877	P48051	KCNJ6	protein-coding
3772	KCNJ15	ENSG00000157551	6261	602106	Q99712	KCJ15	protein-coding
4047	LSS	ENSG00000160285	6708	600909	P48449	LSS	protein-coding
4083	MARCKSP1		6760				pseudo
4599	MX1	ENSG00000157601	7532	147150	P20591	MX1	protein-coding
4600	MX2	ENSG00000183486	7533	147890	P20592	MX2	protein-coding
4685	NCAM2	ENSG00000154654	7657	602040	O15394	NCAM2	protein-coding
4731	NDUFV3	ENSG00000160194	7719	602184	P56181	NDUV3	protein-coding
4764	NF1P3		7766				pseudo
5116	PCNT	ENSG00000160299	16068	605925	O95613	PCNT	protein-coding
5121	PCP4	ENSG00000183036	8742	601629	P48539	PCP4	protein-coding
5152	PDE9A	ENSG00000160191	8795	602973	O76083	PDE9A	protein-coding
5211	PFKL	ENSG00000141959	8876	171860	P17858	PFKAL	protein-coding
5316	PKNOX1	ENSG00000160199	9022	602100	P55347	PKNX1	protein-coding
5651	TMPRSS15	ENSG00000154646	9490	606635	P98073	ENTK	protein-coding
5822	PWP2	ENSG00000241945	9711	601475	Q15269	PWP2	protein-coding
6055	RNR4		10085	180453			other
6285	S100B	ENSG00000160307	10500	176990	P04271	S100B	protein-coding
6450	SH3BGR	ENSG00000185437	10822	602230	P55822	SH3BG	protein-coding
6453	ITSN1	ENSG00000205726	6183	602442	Q15811	ITSN1	protein-coding
6493	SIM2	ENSG00000159263	10883	600892	Q14190	SIM2	protein-coding
6526	SLC5A3	ENSG00000198743	11038	600444			protein-coding
6573	SLC19A1	ENSG00000173638	10937	600424	P41440	S19A1	protein-coding
6612	SUMO3	ENSG00000184900	11124	602231	P55854	SUMO3	protein-coding
6647	SOD1	ENSG00000142168	11179	147450	P00441	SODC	protein-coding
6651	SON	ENSG00000159140	11183	182465	P18583	SON	protein-coding
6782	HSPA13	ENSG00000155304	11375	601100	P48723	HSP13	protein-coding
7031	TFF1	ENSG00000160182	11755	113710	P04155	TFF1	protein-coding
7032	TFF2	ENSG00000160181	11756	182590	Q03403	TFF2	protein-coding
7033	TFF3	ENSG00000160180	11757	600633	Q07654	TFF3	protein-coding
7074	TIAM1	ENSG00000156299	11805	600687	Q13009	TIAM1	protein-coding
7109	TRAPPC10	ENSG00000160218	11868	602103	P48553	TPC10	protein-coding
7113	TMPRSS2	ENSG00000184012	11876	602060	O15393	TMPS2	protein-coding
7179	TPTE	ENSG00000274391	12023	604336	P56180	TPTE	protein-coding
7226	TRPM2	ENSG00000142185	12339	603749	O94759	TRPM2	protein-coding
7267	TTC3	ENSG00000182670	12393	602259	P53804	TTC3	protein-coding
7307	U2AF1	ENSG00000160201	12453	191317	Q7Z780	Q7Z780	protein-coding
7327	UBE2G2	ENSG00000184787	12483	603124	P60604	UB2G2	protein-coding
7339	UBE3AP2		12498				pseudo
7396	USH1E						unknown
7485	GET1	ENSG00000182093	12790	602915	O00258	GET1	protein-coding
8204	NRIP1	ENSG00000180530	8001	602490	P48552	NRIP1	protein-coding
8205	TAM						unknown
8208	CHAF1B	ENSG00000159259	1911	601245	Q13112	CAF1B	protein-coding
8209	GATD3	ENSG00000160221	1273	601659	P0DPI2	GAL3A	protein-coding
8212	AABT						unknown
8410	RPS9P1		10443				pseudo
8488	RPL3P1	ENSG00000228149	10352				pseudo
8489	RPL23AP3	ENSG00000214914	10320				pseudo
8566	PDXK	ENSG00000160209	8819	179020	O00764	PDXK	protein-coding
8568	RRP1	ENSG00000160214	18785	610653	P56182	RRP1	protein-coding
8624	PSMG1	ENSG00000183527	3043	605296	O95456	PSMG1	protein-coding
8867	SYNJ1	ENSG00000159082	11503	604297	O43426	SYNJ1	protein-coding
8888	MCM3AP	ENSG00000160294	6946	603294	O60318	GANP	protein-coding
9073	CLDN8	ENSG00000156284	2050	611231	P56748	CLD8	protein-coding
9510	ADAMTS1	ENSG00000154734	217	605174	Q9UHI8	ATS1	protein-coding
9619	ABCG1	ENSG00000160179	73	603076	P45844	ABCG1	protein-coding
9875	URB1	ENSG00000142207	17344	608865	O60287	NPA1P	protein-coding
9946	CRYZL1	ENSG00000205758	2420	603920	O95825	QORL1	protein-coding
9980	DOP1B	ENSG00000142197	1291	604803	Q9Y3R5	DOP2	protein-coding
9992	KCNE2	ENSG00000159197	6242	603796	Q9Y6J6	KCNE2	protein-coding
10069	RWDD2B	ENSG00000156253	1302	617843	P57060	RWD2B	protein-coding
10215	OLIG2	ENSG00000205927	9398	606386	Q13516	OLIG2	protein-coding
10281	DSCR4	ENSG00000184029	3045	604829			ncRNA
10311	VPS26C	ENSG00000157538	3044	605298	O14972	VP26C	protein-coding
10317	B3GALT5	ENSG00000183778	920	604066	Q9Y2C3	B3GT5	protein-coding
10600	USP16	ENSG00000156256	12614	604735	Q9Y5T5	UBP16	protein-coding
10694	CCT8	ENSG00000156261	1623	617786	P50990	TCPQ	protein-coding
10785	WDR4	ENSG00000160193	12756	605924	P57081	WDR4	protein-coding
10841	FTCD	ENSG00000160282	3974	606806	O95954	FTCD	protein-coding
10950	BTG3	ENSG00000154640	1132	605674	Q14201	BTG3	protein-coding
11077	HSF2BP	ENSG00000160207	5226	604554	O75031	HSF2B	protein-coding
11096	ADAMTS5	ENSG00000154736	221	605007	Q9UNA0	ATS5	protein-coding
23076	RRP1B	ENSG00000160208	23818	610654	Q14684	RRP1B	protein-coding
23181	DIP2A	ENSG00000160305	17217	607711	Q14689	DIP2A	protein-coding
23275	POFUT2	ENSG00000186866	14683	610249	Q9Y2G5	OFUT2	protein-coding
23308	ICOSLG	ENSG00000160223	17087	605717	O75144	ICOSL	protein-coding
23515	MORC3	ENSG00000159256	23572	610078	Q14149	MORC3	protein-coding
23562	CLDN14	ENSG00000159261	2035	605608	O95500	CLD14	protein-coding
25825	BACE2	ENSG00000182240	934	605668	Q9Y5Z0	BACE2	protein-coding
25966	C2CD2	ENSG00000157617	1266	617581	Q9Y426	C2CD2	protein-coding
26046	LTN1	ENSG00000198862	13082	613083	O94822	LTN1	protein-coding
26285	CLDN17	ENSG00000156282	2038	617005	P56750	CLD17	protein-coding
29104	N6AMT1	ENSG00000156239	16021	614553	Q9Y5N5	N6MT1	protein-coding
29761	USP25	ENSG00000155313	12624	604736	Q9UHP3	UBP25	protein-coding
29947	DNMT3L	ENSG00000142182	2980	606588	Q9UJW3	DNM3L	protein-coding
29980	DONSON	ENSG00000159147	2993	611428	Q9NYP3	DONS	protein-coding
30811	HUNK	ENSG00000142149	13326	606532	P57058	HUNK	protein-coding
49854	ZBTB21	ENSG00000173276	13083	616485	Q9ULJ3	ZBT21	protein-coding
51152	LINC00328		42028				ncRNA
51227	PIGP	ENSG00000185808	3046	605938	P57054	PIGP	protein-coding
53347	UBASH3A	ENSG00000160185	12462	605736	P57075	UBS3A	protein-coding
53820	RIPPLY3	ENSG00000183145	3047	609892	P57055	DSCR6	protein-coding
54012	ZNF299P		13088				pseudo
54014	BRWD1	ENSG00000185658	12760	617824	Q9NSI6	BRWD1	protein-coding
54015	VDAC2P1		12673				pseudo
54016	TUBAP1	ENSG00000237569	12411				pseudo
54019	SLC6A6P1		11053				pseudo
54020	SLC37A1	ENSG00000160190	11024	608094	P57057	G6PT2	protein-coding
54021	SRSF9P1		10792				pseudo
54022	RPS5P3	ENSG00000215088	10427				pseudo
54024	RPS26P1		10415				pseudo
54025	RPS20P1		10408				pseudo
54026	RPL34P3	ENSG00000223671	10343				pseudo
54027	RPL31P1	ENSG00000214326	10335				pseudo
54028	RPL23P2	ENSG00000176054	10324				pseudo
54029	RPL23AP4	ENSG00000212932	10321				pseudo
54031	RIMKLBP1		34034				pseudo
54032	RBPMSLP		9923				pseudo
54033	RBM11	ENSG00000185272	9897	617937	P57052	RBM11	protein-coding
54034	RAD23BP3	ENSG00000226298	9814				pseudo
54035	PSMD4P1		9562				pseudo
54036	PPP1R2P2		9290				pseudo
54038	POLR2CP1		9190				pseudo
54039	PCBP3	ENSG00000183570	8651	608502	P57721	PCBP3	protein-coding
54041	VN1R8P		8497				pseudo
54043	MYL6P1		7588				pseudo
54044	KRT18P2	ENSG00000234439	6435				pseudo
54045	IMMTP1	ENSG00000229880	6048				pseudo
54047	HSPD1P7	ENSG00000215005	5268				pseudo
54048	HMGN1P2		4985				pseudo
54049	H2AZP1		4742				pseudo
54050	GAPDHP14		4160				pseudo
54051	FDPSP6	ENSG00000233676	3637				pseudo
54052	EIF4A1P1	ENSG00000233300	3283				pseudo
54053	EIF3FP1		3276				pseudo
54054	EEF1A1P1		3191				pseudo
54055	CYP4F29P	ENSG00000290541	2647				pseudo
54058	C21orf58	ENSG00000160298	1300		P58505	CU058	protein-coding
54059	YBEY	ENSG00000182362	1299	617461	P58557	YBEY	protein-coding
54064	LINC00160	ENSG00000230978	1294				ncRNA
54065	SMIM11	ENSG00000205670	1293				protein-coding
54067	C21orf62-AS1		1290				ncRNA
54069	MIS18A	ENSG00000159055	1286	618137	Q9NYP9	MS18A	protein-coding
54072	LINC00158	ENSG00000185433	1283				ncRNA
54075	CHODL-AS1		1279				ncRNA
54082	TSPEAR-AS1	ENSG00000235890	1271				ncRNA
54084	TSPEAR	ENSG00000175894	1268	612920	Q8WU66	TSEAR	protein-coding
54088	LINC00113	ENSG00000225298	1264				ncRNA
54089	LINC00112	ENSG00000232401	1263				ncRNA
54090	LINC00111		1262				ncRNA
54093	SETD4	ENSG00000185917	1258		Q9NVD3	SETD4	protein-coding
54097	FAM3B	ENSG00000183844	1253	608617	P58499	FAM3B	protein-coding
54098	C1QBPP1		1244				pseudo
54099	FBXW11P1	ENSG00000230870	1145				pseudo
54101	RIPK4	ENSG00000183421	496	605706	Q9H4D1	Q9H4D1	protein-coding
54102	CLIC6	ENSG00000159212	2065	615321	Q96NY7	CLIC6	protein-coding
54143	LINC00308	ENSG00000184856	16023				ncRNA
54145	H2BC12L	ENSG00000234289	4762				protein-coding
54147	BACH1-IT3	ENSG00000234293	16455				ncRNA
54148	MRPL39	ENSG00000154719	14027	611845	Q9NYK5	RM39	protein-coding
54149	C21orf91	ENSG00000154642	16459		Q9NYK6	EURL	protein-coding
54943	DNAJC28	ENSG00000177692	1297		Q9NX36	DJC28	protein-coding
56167	MTCO1P1		7420				pseudo
56245	C21orf62	ENSG00000205929	1305		Q9NYP8	CU062	protein-coding
56246	MRAP	ENSG00000170262	1304	609196	Q8TCY5	MRAP	protein-coding
56683	CFAP298	ENSG00000159079	1301	615494	P57076	CF298	protein-coding
56894	AGPAT3	ENSG00000160216	326	614794	Q9NRZ7	PLCC	protein-coding
56911	MAP3K7CL	ENSG00000156265	16457	611110	P57077	M3KCL	protein-coding
57466	SCAF4	ENSG00000156304	19304	616023	O95104	SCAF4	protein-coding
58494	JAM2	ENSG00000154721	14686	606870	P57087	JAM2	protein-coding
59271	EVA1C	ENSG00000166979	13239		P58658	EVA1C	protein-coding
63977	PRDM15	ENSG00000141956	13999	617692	P57071	PRD15	protein-coding
64092	SAMSN1	ENSG00000155307	10528	607978	Q9NSI8	SAMN1	protein-coding
64699	TMPRSS3	ENSG00000160183	11877	605511	P57727	TMPS3	protein-coding
64968	MRPS6	ENSG00000243927	14051	611973	P82932	RT06	protein-coding
80215	RUNX1-IT1		16623				ncRNA
80781	COL18A1	ENSG00000182871	2195	120328	P39060	COIA1	protein-coding
81078	OR4K12P	ENSG00000218549	15403				pseudo
81079	OR4K11P	ENSG00000179381	15402				pseudo
81543	LRRC3	ENSG00000160233	14965	617620	Q9BY71	LRRC3	protein-coding
84221	SPATC1L	ENSG00000160284	1298	612412	Q9H0A9	SPC1L	protein-coding
84536	LINC01547	ENSG00000183250	15707				ncRNA
84677	DSCR8	ENSG00000198054	16707	613396			ncRNA
84996	URB1-AS1	ENSG00000256073	23128				ncRNA
85318	BAGE3		15728	617777	Q86Y29	BAGE3	protein-coding
85319	BAGE2		15723	617776			pseudo
85395	SLX9	ENSG00000160256	15811		Q9NSI2	SLX9	protein-coding
89765	RSPH1	ENSG00000160188	12371	609314	Q8WYR4	RSPH1	protein-coding
89766	UMODL1	ENSG00000177398	12560	613859	Q5DID0	UROL1	protein-coding
90625	ERVH48-1	ENSG00000233056	17216		M5A8F1	SUPYN	protein-coding
94104	PAXBP1	ENSG00000159086	13579	617621	Q9Y5B6	PAXB1	protein-coding
114036	LINC00310	ENSG00000227456	16414				ncRNA
114038	LINC00313	ENSG00000185186	16416				ncRNA
114041	B3GALT5-AS1		16424				ncRNA
114042	LINC00334	ENSG00000182586	16425				ncRNA
114043	TSPEAR-AS2		16428				ncRNA
114044	MCM3AP-AS1	ENSG00000215424	16417				ncRNA
114614	MIR155HG	ENSG00000234883	35460				ncRNA
116159	CYYR1	ENSG00000166265	16274	616020	Q96J86	CYYR1	protein-coding
116448	OLIG1	ENSG00000184221	16983	606385	Q8TAK6	OLIG1	protein-coding
118421	LINC00161	ENSG00000226935	17138				ncRNA
140258	KRTAP13-1	ENSG00000198390	18924	608718	Q8IUC0	KR131	protein-coding
140290	TCP10L	ENSG00000242220	11657	608365	Q8TDR4	TCP1L	protein-coding
140578	CHODL	ENSG00000154645	17807	607247	Q9H9P2	CHODL	protein-coding
149992	ANKRD30BP2		16620				pseudo
149998	LIPI	ENSG00000188992	18821	609252	Q6XZB0	LIPI	protein-coding
150000	ABCC13	ENSG00000291052	16022	608835			pseudo
150051	TIAM1-AS1	ENSG00000237594	54361				ncRNA
150082	LCA5L	ENSG00000157578	1255		O95447	LCA5L	protein-coding
150084	IGSF5	ENSG00000183067	5952	610638	Q9NSI5	IGSF5	protein-coding
150094	SIK1	ENSG00000142178	11142	605705			protein-coding
150135	LINC00479	ENSG00000236384	19727				ncRNA
150142	ZNF295-AS1	ENSG00000237232	23130				ncRNA
150147	UMODL1-AS1	ENSG00000184385	23821				ncRNA
191585	PLAC4	ENSG00000280109	14616	613770			ncRNA
193629	LINC00189	ENSG00000215533	18461				ncRNA
246312	C21orf91-OT1	ENSG00000240770	16729				ncRNA
246704	LINC00315		16621				ncRNA
246705	LINC00314	ENSG00000178457	16622				ncRNA
254664	MAPK6P2		16756				pseudo
254950	KRTAP15-1	ENSG00000186970	18927		Q3LI76	KR151	protein-coding
257203	DSCR9	ENSG00000230366	16301				ncRNA
259234	DSCR10	ENSG00000233316	16302				ncRNA
266693	EZH2P1		39918				pseudo
266917	D21S2088E	ENSG00000228592					ncRNA
266919	LINC00307	ENSG00000227342	16727				ncRNA
282566	LINC00515	ENSG00000260583	16019				ncRNA
282569	BACE2-IT1		16024				ncRNA
283788	LOC283788						pseudo
284821	RPL13AP7		23755				pseudo
284825	LINC01697	ENSG00000232079	52485				ncRNA
284827	KRTAP13-4	ENSG00000186971	18926		Q3LI77	KR134	protein-coding
284835	LINC00323	ENSG00000226496	19720				ncRNA
284836	LINC00319	ENSG00000188660	19730				ncRNA
284837	AATBC	ENSG00000215458	51526				ncRNA
317754	POTED	ENSG00000166351	23822	607549			protein-coding
337878	KRTAP7-1	ENSG00000274749	18934		Q8IUC3	KRA71	protein-coding
337879	KRTAP8-1	ENSG00000183640	18935		Q8IUC2	KRA81	protein-coding
337880	KRTAP11-1	ENSG00000182591	18922	600064	Q8IUC1	KR111	protein-coding
337882	KRTAP19-1	ENSG00000184351	18936		Q8IUB9	KR191	protein-coding
337959	KRTAP13-2	ENSG00000182816	18923		Q52LG2	KR132	protein-coding
337960	KRTAP13-3	ENSG00000240432	18925		Q3SY46	KR133	protein-coding
337963	KRTAP23-1	ENSG00000186980	18928		A1A580	KR231	protein-coding
337964	KRTAP13-5P	ENSG00000233640	18929				pseudo
337965	KRTAP13-6P		18930				pseudo
337966	KRTAP6-1	ENSG00000184724	18931		Q3LI64	KRA61	protein-coding
337967	KRTAP6-2	ENSG00000186930	18932		Q3LI66	KRA62	protein-coding
337968	KRTAP6-3	ENSG00000212938	18933				protein-coding
337969	KRTAP19-2	ENSG00000186965	18937		Q3LHN2	KR192	protein-coding
337970	KRTAP19-3	ENSG00000244025	18938		Q7Z4W3	KR193	protein-coding
337971	KRTAP19-4	ENSG00000186967	18939		Q3LI73	KR194	protein-coding
337972	KRTAP19-5	ENSG00000186977	18940		Q3LI72	KR195	protein-coding
337973	KRTAP19-6	ENSG00000186925	18941		Q3LI70	KR196	protein-coding
337974	KRTAP19-7	ENSG00000244362	18942		Q3SYF9	KR197	protein-coding
337975	KRTAP20-1	ENSG00000244624	18943		Q3LI63	KR201	protein-coding
337976	KRTAP20-2	ENSG00000184032	18944		Q3LI61	KR202	protein-coding
337977	KRTAP21-1	ENSG00000187005	18945		Q3LI58	KR211	protein-coding
337978	KRTAP21-2	ENSG00000187026	18946		Q3LI59	KR212	protein-coding
337979	KRTAP22-1	ENSG00000186924	18947		Q3MIV0	KR221	protein-coding
337980	KRTAP8-2P		18948				pseudo
337981	KRTAP8-3P		18949				pseudo
337982	KRTAP19-9P	ENSG00000237841	18950				pseudo
337983	KRTAP19-10P		18951				pseudo
337984	KRTAP19-11P		18952				pseudo
337985	KRTAP20-3	ENSG00000206104	34001		Q3LI60	KR203	protein-coding
337986	KRTAP21-4P	ENSG00000236400	18954				pseudo
338448	GTF2IP2		16082				pseudo
339622	LINC01692	ENSG00000226983	52480				ncRNA
343727	CYCSP42	ENSG00000224524	2581				pseudo
343819	MRPL51P2		29724				pseudo
348567	TERF1P1		16733				pseudo
353323	KRTAP12-2	ENSG00000221864	20530		P59991	KR122	protein-coding
353332	KRTAP12-1	ENSG00000187175	20529		P59990	KR121	protein-coding
353333	KRTAP10-10	ENSG00000221859	22972		P60014	KR10A	protein-coding
359737	MRPL20P1		29699				pseudo
360186	CYCSP41		2580				pseudo
378810	SNX19P1		16765				pseudo
378818	RPL37P3		17238				pseudo
378819	RPL37P4		17239				pseudo
378825	PICSAR	ENSG00000275874	19725	617191			ncRNA
378828	LINC00317	ENSG00000238265	23126				ncRNA
378832	COL18A1-AS1	ENSG00000183535	23132				ncRNA
386672	KRTAP10-4	ENSG00000215454	20521				protein-coding
386674	KRTAP10-6	ENSG00000188155	20523		P60371	KR106	protein-coding
386675	KRTAP10-7	ENSG00000272804	22970		P60409	KR107	protein-coding
386676	KRTAP10-9	ENSG00000221837	22971				protein-coding
386677	KRTAP10-1	ENSG00000215455	22966		P60331	KR101	protein-coding
386678	KRTAP10-11	ENSG00000243489	20528		P60412	KR10B	protein-coding
386679	KRTAP10-2	ENSG00000205445	22967		P60368	KR102	protein-coding
386680	KRTAP10-5	ENSG00000241123	22969		P60370	KR105	protein-coding
386681	KRTAP10-8	ENSG00000187766	20525		P60410	KR108	protein-coding
386682	KRTAP10-3	ENSG00000212935	22968		P60369	KR103	protein-coding
386683	KRTAP12-3	ENSG00000205439	20531		P60328	KR123	protein-coding
386684	KRTAP12-4	ENSG00000212933	20532		P60329	KR124	protein-coding
386685	KRTAP10-12	ENSG00000189169	20533		P60413	KR10C	protein-coding
387315	MTND2P1		7457				pseudo
387486	LINC00320	ENSG00000224924	19690				ncRNA
387491	GAPDHP16	ENSG00000225502	23768				pseudo
387492	DSTNP1		23769				pseudo
387494	RPL18AP2	ENSG00000225043	23774				pseudo
387495	RPS26P5		23776				pseudo
388815	MIR99AHG	ENSG00000215386	1274	615964			ncRNA
388818	KRTAP26-1	ENSG00000197683	33760		Q6PEX3	KR261	protein-coding
388820	SMIM34	ENSG00000243627	39601				protein-coding
388830	LINC00316	ENSG00000237664	19723				ncRNA
390530	IGHV1OR21-1	ENSG00000277282	38040				pseudo
391266	CNN2P7		39532				pseudo
391267	ANKRD20A11P	ENSG00000291280	42024				pseudo
391269	ANKRD20A18P	ENSG00000249493	23756				pseudo
391276	THUMPD1P1		23808				pseudo
391279	OR7E23P	ENSG00000228433	8395				pseudo
391282	RPL23AP12	ENSG00000228861	23840				pseudo
394217	FGF7P2		17193				pseudo
400866	LINC00114	ENSG00000223806	1265	611723			ncRNA
400867	LOC400867						ncRNA
406885	MIRLET7C	ENSG00000199030	31480	612144			ncRNA
406912	MIR125B2	ENSG00000207863	31507	610105			ncRNA
406947	MIR155	ENSG00000283904	31542	609337			ncRNA
407055	MIR99A	ENSG00000207638	31650	614509			ncRNA
441058	LINC01667		52455				ncRNA
441957	FEM1AP1	ENSG00000229231	17219				pseudo
441958	GXYLT1P2		39677				pseudo
494446	NRCLP3						unknown
503646	DPRXP5		32171				pseudo
574049	TUKLS						unknown
642460	ANKRD30BP1	ENSG00000175302	19722				pseudo
642852	LINC00205	ENSG00000223768	16420				ncRNA
642976	GRIK1-AS1		16458				ncRNA
643803	KRTAP24-1	ENSG00000188694	33902	618927	Q3LI83	KR241	protein-coding
643812	KRTAP27-1	ENSG00000206107	33864		Q3LI81	KR271	protein-coding
653108	CXADRP1	ENSG00000214319	23770				pseudo
653214	PPIAP22		17236				pseudo
654338	LOC654338						pseudo
654376	RPL12P9		23766				pseudo
677846	SNORA80A	ENSG00000200792	32666				snoRNA
692146	RPS26P4	ENSG00000228349	23775				pseudo
727699	LINC00163	ENSG00000234880	33165	610259			ncRNA
727701	LINC00165	ENSG00000261706	33166				ncRNA
727987	FAM207CP		42676				pseudo
728039	SSR4P1	ENSG00000235374	23131				pseudo
728299	KRTAP19-8	ENSG00000206102	33898		Q3LI54	KR198	protein-coding
728409	LINC01548		1296				ncRNA
728556	MEMO1P1		23274				pseudo
729056	JCADP1	ENSG00000235012	54491				pseudo
768219	MIR802	ENSG00000211590	33140	616090			ncRNA
100033408	VN2R20P		33226				pseudo
100049160	FEB7						unknown
100126693	LINC00322		33698				ncRNA
100128057	NIPA2P3		42043				pseudo
100128341	RBMX2P1	ENSG00000226406	39923				pseudo
100128766	RPL8P2	ENSG00000225267	17220				pseudo
100129027	PCBP3-AS1		40426				ncRNA
100129168	LOC100129168						pseudo
100130240	RPS5P2	ENSG00000224598	17222				pseudo
100130310	MSANTD2P1	ENSG00000231058	39637				pseudo
100131268	TPT1P1		16742				pseudo
100131902	KRTAP25-1	ENSG00000232263	34003		Q3LHN0	KR251	protein-coding
100132288	TEKT4P2	ENSG00000291050	40046				pseudo
100132509	ZNF114P1		23771				pseudo
100132759	VN1R7P		8496				pseudo
100133286	CBR1-AS1	ENSG00000230212	55777				ncRNA
100134423	LOC100134423						ncRNA
100151640	EXOSC3P1		33989				pseudo
100151643	KRTAP20-4	ENSG00000206105	34002				protein-coding
100151645	USF1P1	ENSG00000226501	23773				pseudo
100188314	AUTS12						unknown
100188792	MAFD3						unknown
100188797	BMND6						unknown
100189284	TRG-GCC1-5		34850				tRNA
100189330	TRSUP-TTA2-1		34897				tRNA
100271531	RPL39P40		35823				pseudo
100288151	SREK1IP1P1		54504				pseudo
100288185	PPIAP1		9254				pseudo
100288252	RPL10P1	ENSG00000217026	10300				pseudo
100288287	KRTAP22-2	ENSG00000206106	37091		Q3LI68	KR222	protein-coding
100288323	KRTAP21-3	ENSG00000231068	34216		Q3LHN1	KR213	protein-coding
100288432	IL10RB-DT		44303				ncRNA
100288590	LOC100288590						pseudo
100288870	ERLEC1P1		38012				pseudo
100289085	LOC100289085						pseudo
100289185	LOC100289185						pseudo
100312851	VN1R109P		37434				pseudo
100313936	PIRC105		37609				other
100379661	GRIK1-AS2	ENSG00000156273	1282				ncRNA
100419040	SNX18P10		39618				pseudo
100419042	SNX18P13		39621				pseudo
100419043	SNX18P11		39619				pseudo
100419737	LOC100419737						pseudo
100419957	SOWAHCP2		54506				pseudo
100420035	LOC100420035						pseudo
100420924	RNF6P1		39922				pseudo
100420925	CDRT15P8		54916				pseudo
100421427	ANKRD20A16P		43607				pseudo
100421428	RNGTTP1	ENSG00000237731	39652				pseudo
100421629	METTL21AP1	ENSG00000229623	41921				pseudo
100421718	NEK4P1	ENSG00000225735	39649				pseudo
100422636	SLC25A15P4		39845				pseudo
100422891	MIR4327	ENSG00000265007	38355				ncRNA
100422920	MIR548X	ENSG00000265841	38248				ncRNA
100423008	MIR3118-1	ENSG00000266299	38265				ncRNA
100423018	MIR3156-3	ENSG00000266211	38229				ncRNA
100423023	MIR3197	ENSG00000263681	38366				ncRNA
100431168	MYL6P2		23772				pseudo
100462811	RHOT1P2		37838				pseudo
100499261	BTF3P6	ENSG00000233956	23765				pseudo
100500862	MIR3648-1	ENSG00000275708	38941				ncRNA
100505746	ITGB2-AS1	ENSG00000227039	44304				ncRNA
100505852	ZNF355P		17218				pseudo
100505929	LINC01549		1277				ncRNA
100505945	BTF3L4P1		39645				pseudo
100506215	PAXBP1-AS1	ENSG00000238197	39603				ncRNA
100506334	LINC00649	ENSG00000237945	44305				ncRNA
100506385	LINC01426	ENSG00000234380	50734				ncRNA
100506403	LOC100506403	ENSG00000159216					ncRNA
