GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
1558	CYP2C8	ENSG00000138115	2622	601129	P10632	CP2C8	protein-coding
1559	CYP2C9	ENSG00000138109	2623	601130	P11712	CP2C9	protein-coding
1562	CYP2C18	ENSG00000108242	2620	601131	P33260	CP2CI	protein-coding
1571	CYP2E1	ENSG00000130649	2631	124040	P05181	CP2E1	protein-coding
1586	CYP17A1	ENSG00000148795	2593	609300	P05093	CP17A	protein-coding
1592	CYP26A1	ENSG00000095596	2603	602239	O43174	CP26A	protein-coding
1645	AKR1C1	ENSG00000187134	384	600449	Q04828	AK1C1	protein-coding
1646	AKR1C2	ENSG00000151632	385	600450	P52895	AK1C2	protein-coding
1755	DMBT1	ENSG00000187908	2926	601969	Q9UGM3	DMBT1	protein-coding
1763	DNA2	ENSG00000138346	2939	601810	P51530	DNA2	protein-coding
1787	TRDMT1	ENSG00000107614	2977	602478	O14717	TRDMT	protein-coding
1791	DNTT	ENSG00000107447	2983	187410	P04053	TDT	protein-coding
1793	DOCK1	ENSG00000150760	2987	601403	Q14185	DOCK1	protein-coding
1847	DUSP5	ENSG00000138166	3071	603069	Q16690	DUS5	protein-coding
1892	ECHS1	ENSG00000127884	3151	602292	P30084	ECHM	protein-coding
1959	EGR2	ENSG00000122877	3239	129010	P11161	EGR2	protein-coding
1979	EIF4EBP2	ENSG00000148730	3289	602224	Q13542	4EBP2	protein-coding
2018	EMX2	ENSG00000170370	3341	600035	Q04743	EMX2	protein-coding
2074	ERCC6	ENSG00000225830	3438	609413	Q03468	ERCC6	protein-coding
2253	FGF8	ENSG00000107831	3686	600483	P55075	FGF8	protein-coding
2263	FGFR2	ENSG00000066468	3689	176943	P21802	FGFR2	protein-coding
2433	FRA10C		3831				other
2434	FRA10D		3832				other
2435	FRA10E		3833				other
2436	FRA10F		3834				other
2437	FRA10G		3835				other
2522	FUSE						unknown
2572	GAD2	ENSG00000136750	4093	138275	Q05329	DCE2	protein-coding
2625	GATA3	ENSG00000107485	4172	131320	P23771	GATA3	protein-coding
2658	GDF2	ENSG00000263761	4217	605120	Q9UK05	GDF2	protein-coding
2662	GDF10	ENSG00000266524	4215	601361	P55107	GDF10	protein-coding
2665	GDI2	ENSG00000057608	4227	600767	P50395	GDIB	protein-coding
2674	GFRA1	ENSG00000151892	4243	601496	P56159	GFRA1	protein-coding
2746	GLUD1	ENSG00000148672	4335	138130	P00367	DHE3	protein-coding
2749	GLUD1P3	ENSG00000291043	4338				pseudo
2751	GLUD1P5		4340				pseudo
2805	GOT1	ENSG00000120053	4432	138180	P17174	AATC	protein-coding
2834	PRLHR	ENSG00000119973	4464	600895	P49683	PRLHR	protein-coding
2849	GPR26	ENSG00000154478	4481	604847	Q8NDV2	GPR26	protein-coding
2869	GRK5	ENSG00000198873	4544	600870	P34947	GRK5	protein-coding
2894	GRID1	ENSG00000182771	4575	610659	Q9ULK0	GRID1	protein-coding
3026	HABP2	ENSG00000148702	4798	603924	Q14520	HABP2	protein-coding
3070	HELLS	ENSG00000119969	4861	603946	Q9NRZ9	HELLS	protein-coding
3087	HHEX	ENSG00000152804	4901	604420	Q03014	HHEX	protein-coding
3098	HK1	ENSG00000156515	4922	142600	P19367	HXK1	protein-coding
3167	HMX2	ENSG00000188816	5018	600647	A2RU54	HMX2	protein-coding
3185	HNRNPF	ENSG00000169813	5039	601037	P52597	HNRPF	protein-coding
3189	HNRNPH3	ENSG00000096746	5043	602324	P31942	HNRH3	protein-coding
3195	TLX1	ENSG00000107807	5056	186770	P31314	TLX1	protein-coding
3257	HPS1	ENSG00000107521	5163	604982	Q92902	HPS1	protein-coding
3363	HTR7	ENSG00000148680	5302	182137	P34969	5HT7R	protein-coding
3416	IDE	ENSG00000119912	5381	146680	P14735	IDE	protein-coding
3422	IDI1	ENSG00000067064	5387	604055	Q13907	IDI1	protein-coding
3433	IFIT2	ENSG00000119922	5409	147040	P09913	IFIT2	protein-coding
3434	IFIT1	ENSG00000185745	5407	147690	P09914	IFIT1	protein-coding
3437	IFIT3	ENSG00000119917	5411	604650	O14879	IFIT3	protein-coding
3559	IL2RA	ENSG00000134460	6008	147730	P01589	IL2RA	protein-coding
3601	IL15RA	ENSG00000134470	5978	601070	Q13261	I15RA	protein-coding
3632	INPP5A	ENSG00000068383	6076	600106	Q14642	I5P1	protein-coding
3688	ITGB1	ENSG00000150093	6153	135630	P05556	ITB1	protein-coding
3698	ITIH2	ENSG00000151655	6167	146640	P19823	ITIH2	protein-coding
3778	KCNMA1	ENSG00000156113	6284	600150	Q12791	KCMA1	protein-coding
3799	KIF5B	ENSG00000170759	6324	602809	P33176	KINH	protein-coding
3832	KIF11	ENSG00000138160	6388	148760	P52732	KIF11	protein-coding
3983	ABLIM1	ENSG00000099204	78	602330	O14639	ABLM1	protein-coding
3988	LIPA	ENSG00000107798	6617	613497	P38571	LICH	protein-coding
4143	MAT1A	ENSG00000151224	6903	610550	Q00266	METK1	protein-coding
4153	MBL2	ENSG00000165471	6922	154545	P11226	MBL2	protein-coding
4255	MGMT	ENSG00000170430	7059	156569	P16455	MGMT	protein-coding
4288	MKI67	ENSG00000148773	7107	176741	P46013	KI67	protein-coding
4360	MRC1	ENSG00000260314	7228	153618	P22897	MRC1	protein-coding
4477	MSMB	ENSG00000263639	7372	157145	P08118	MSMB	protein-coding
4601	MXI1	ENSG00000119950	7534	600020	P50539	MXI1	protein-coding
4714	NDUFB8	ENSG00000166136	7703	602140	O95169	NDUB8	protein-coding
4791	NFKB2	ENSG00000077150	7795	164012	Q00653	NFKB2	protein-coding
4838	NODAL	ENSG00000156574	7865	601265	Q96S42	NODAL	protein-coding
4892	NRAP	ENSG00000197893	7988	602873	Q86VF7	NRAP	protein-coding
4942	OAT	ENSG00000065154	8091	613349	P04181	OAT	protein-coding
4945	OATP1		8094				pseudo
5033	P4HA1	ENSG00000122884	8546	176710	P13674	P4HA1	protein-coding
5076	PAX2	ENSG00000075891	8616	167409	Q02962	PAX2	protein-coding
5092	PCBD1	ENSG00000166228	8646	126090	P61457	PHS	protein-coding
5146	PDE6C	ENSG00000095464	8787	600827	P51160	PDE6C	protein-coding
5209	PFKFB3	ENSG00000170525	8874	605319	Q16875	F263	protein-coding
5214	PFKP	ENSG00000067057	8878	171840	Q01813	PFKAP	protein-coding
5223	PGAM1	ENSG00000171314	8888	172250	P18669	PGAM1	protein-coding
5264	PHYH	ENSG00000107537	8940	602026	O14832	PAHX	protein-coding
5305	PIP4K2A	ENSG00000150867	8997	603140	P48426	PI42A	protein-coding
5309	PITX3	ENSG00000107859	9006	602669	O75364	PITX3	protein-coding
5328	PLAU	ENSG00000122861	9052	191840	P00749	UROK	protein-coding
5406	PNLIP	ENSG00000175535	9155	246600	P16233	LIPP	protein-coding
5407	PNLIPRP1	ENSG00000187021	9156	604422	P54315	LIPR1	protein-coding
5408	PNLIPRP2	ENSG00000266200	9157	604423	P54317	LIPR2	protein-coding
5464	PPA1	ENSG00000180817	9226	179030	Q15181	IPYR	protein-coding
5485	PPIAP13		9266				pseudo
5507	PPP1R3C	ENSG00000119938	9293	602999	Q9UQK1	PPR3C	protein-coding
5532	PPP3CB	ENSG00000107758	9315	114106	P16298	PP2BB	protein-coding
5540	NPY4R	ENSG00000204174	9329	601790			protein-coding
5551	PRF1	ENSG00000180644	9360	170280	P14222	PERF	protein-coding
5552	SRGN	ENSG00000122862	9361	177040	P10124	SRGN	protein-coding
5588	PRKCQ	ENSG00000065675	9410	600448	Q04759	KPCT	protein-coding
5592	PRKG1	ENSG00000185532	9414	176894	Q13976	KGP1	protein-coding
5599	MAPK8	ENSG00000107643	6881	601158	P45983	MK08	protein-coding
5654	HTRA1	ENSG00000166033	9476	602194	Q92743	HTRA1	protein-coding
5660	PSAP	ENSG00000197746	9498	176801	P07602	SAP	protein-coding
5662	PSD	ENSG00000059915	9507	602327	A5PKW4	PSD1	protein-coding
5728	PTEN	ENSG00000171862	9588	601728	P60484	PTEN	protein-coding
5791	PTPRE	ENSG00000132334	9669	600926	P23469	PTPRE	protein-coding
5832	ALDH18A1	ENSG00000059573	9722	138250	P54886	P5CS	protein-coding
5949	RBP3	ENSG00000265203	9921	180290	P10745	RET3	protein-coding
5950	RBP4	ENSG00000138207	9922	180250	P02753	RET4	protein-coding
5979	RET	ENSG00000165731	9967	164761	P07949	RET	protein-coding
5995	RGR	ENSG00000148604	9990	600342	P47804	RGR	protein-coding
6001	RGS10	ENSG00000148908	9992	602856	O43665	RGS10	protein-coding
6008	RHEBP1		10010				pseudo
6229	RPS24	ENSG00000138326	10411	602412	P62847	RS24	protein-coding
6251	RSU1	ENSG00000148484	10464	179555	Q15404	RSU1	protein-coding
6319	SCD	ENSG00000099194	10571	604031	O00767	SCD	protein-coding
6387	CXCL12	ENSG00000107562	10672	600835	P48061	SDF1	protein-coding
6425	SFRP5	ENSG00000120057	10779	604158	Q5T4F7	SFRP5	protein-coding
6441	SFTPD	ENSG00000133661	10803	178635	P35247	SFTPD	protein-coding
6468	FBXW4	ENSG00000107829	10847	608071	P57775	FBXW4	protein-coding
6551	SLC9A3P1		11074				pseudo
6571	SLC18A2	ENSG00000165646	10935	193001	Q05940	VMAT2	protein-coding
6572	SLC18A3	ENSG00000187714	10936	600336	Q16572	VACHT	protein-coding
6585	SLIT1	ENSG00000187122	11085	603742	O75093	SLIT1	protein-coding
6623	SNCG	ENSG00000173267	11141	602998	O76070	SYUG	protein-coding
6832	SUPV3L1	ENSG00000156502	11471	605122	Q8IYB8	SUV3	protein-coding
6840	SVIL	ENSG00000197321	11480	604126	O95425	SVIL	protein-coding
6865	TACR2	ENSG00000075073	11527	162321	P21452	NK2R	protein-coding
6877	TAF5	ENSG00000148835	11539	601787	Q15542	TAF5	protein-coding
6934	TCF7L2	ENSG00000148737	11641	602228	Q9NQB0	TF7L2	protein-coding
6935	ZEB1	ENSG00000148516	11642	189909	P37275	ZEB1	protein-coding
6975	TECTB	ENSG00000119913	11721	602653	Q96PL2	TECTB	protein-coding
7019	TFAM	ENSG00000108064	11741	600438	Q00059	TFAM	protein-coding
7073	TIAL1	ENSG00000151923	11804	603413	Q01085	TIAR	protein-coding
7093	TLL2	ENSG00000095587	11844	606743	Q9Y6L7	TLL2	protein-coding
7321	UBE2D1	ENSG00000072401	12474	602961	P51668	UB2D1	protein-coding
7390	UROS	ENSG00000188690	12592	606938	P10746	HEM4	protein-coding
7414	VCL	ENSG00000035403	12665	193065	P18206	VINC	protein-coding
7417	VDAC2	ENSG00000165637	12672	193245	P45880	VDAC2	protein-coding
7431	VIM	ENSG00000026025	12692	193060	P08670	VIME	protein-coding
7479	WNT8B	ENSG00000075290	12789	601396	Q93098	WNT8B	protein-coding
7511	XPNPEP1	ENSG00000108039	12822	602443	Q9NQW7	XPP1	protein-coding
7570	ZNF22	ENSG00000165512	13012	194529	P17026	ZNF22	protein-coding
7580	ZNF32	ENSG00000169740	13095	194539	P17041	ZNF32	protein-coding
7581	ZNF33A	ENSG00000189180	13096	194521	Q06730	ZN33A	protein-coding
7582	ZNF33B	ENSG00000196693	13097	194522	Q06732	ZN33B	protein-coding
7587	ZNF37A	ENSG00000075407	13102	616085	P17032	ZN37A	protein-coding
8026	DGS2						unknown
8027	STAM	ENSG00000136738	11357	601899	Q92783	STAM1	protein-coding
8028	MLLT10	ENSG00000078403	16063	602409	P55197	AF10	protein-coding
8029	CUBN	ENSG00000107611	2548	602997	O60494	CUBN	protein-coding
8030	CCDC6	ENSG00000108091	18782	601985	Q16204	CCDC6	protein-coding
8031	NCOA4	ENSG00000266412	7671	601984	Q13772	NCOA4	protein-coding
8034	SLC25A16	ENSG00000122912	10986	139080	P16260	GDC	protein-coding
8036	SHOC2	ENSG00000108061	15454	602775	Q9UQ13	SHOC2	protein-coding
8038	ADAM12	ENSG00000148848	190	602714	O43184	ADA12	protein-coding
8187	ZNF239	ENSG00000196793	13031	601069	Q16600	ZN239	protein-coding
8325	FZD8	ENSG00000177283	4046	606146	Q9H461	FZD8	protein-coding
8433	UTF1	ENSG00000171794	12634	604130	Q5T230	UTF1	protein-coding
8453	CUL2	ENSG00000108094	2552	603135	Q13617	CUL2	protein-coding
8505	PARG	ENSG00000227345	8605	603501			protein-coding
8509	NDST2	ENSG00000166507	7681	603268	P52849	NDST2	protein-coding
8512	MBL1P	ENSG00000242600	6921				pseudo
8513	LIPF	ENSG00000182333	6622	601980	P07098	LIPG	protein-coding
8516	ITGA8	ENSG00000077943	6144	604063	P53708	ITA8	protein-coding
8559	PRPF18	ENSG00000165630	17351	604993	Q99633	PRP18	protein-coding
8644	AKR1C3	ENSG00000196139	386	603966	P42330	AK1C3	protein-coding
8661	EIF3A	ENSG00000107581	3271	602039	Q14152	EIF3A	protein-coding
8691	IDDM17						unknown
8729	GBF1	ENSG00000107862	4181	603698	Q92538	GBF1	protein-coding
8829	NRP1	ENSG00000099250	8004	602069	O14786	NRP1	protein-coding
8861	LDB1	ENSG00000198728	6532	603451	Q86U70	LDB1	protein-coding
8872	CDC123	ENSG00000151465	16827	617708	O75794	CD123	protein-coding
8879	SGPL1	ENSG00000166224	10817	603729	O95470	SGPL1	protein-coding
8945	BTRC	ENSG00000166167	1144	603482	Q9Y297	FBW1A	protein-coding
9023	CH25H	ENSG00000138135	1907	604551	O95992	CH25H	protein-coding
9033	PKD2L1	ENSG00000107593	9011	604532	Q9P0L9	PK2L1	protein-coding
9044	BTAF1	ENSG00000095564	17307	605191	O14981	BTAF1	protein-coding
9060	PAPSS2	ENSG00000198682	8604	603005	O95340	PAPS2	protein-coding
9118	INA	ENSG00000148798	6057	605338	Q16352	AINX	protein-coding
9124	PDLIM1	ENSG00000107438	2067	605900	O00151	PDLI1	protein-coding
9126	SMC3	ENSG00000108055	2468	606062	Q9UQE7	SMC3	protein-coding
9148	NEURL1	ENSG00000107954	7761	603804	O76050	NEUL1	protein-coding
9184	BUB3	ENSG00000154473	1151	603719	O43684	BUB3	protein-coding
9188	DDX21	ENSG00000165732	2744	606357	Q9NR30	DDX21	protein-coding
9200	HACD1	ENSG00000165996	9639	610467	B0YJ81	HACD1	protein-coding
9211	LGI1	ENSG00000108231	6572	604619	O95970	LGI1	protein-coding
9221	NOLC1	ENSG00000166197	15608	602394	Q14978	NOLC1	protein-coding
9231	DLG5	ENSG00000151208	2904	604090	Q8TDM6	DLG5	protein-coding
9317	PTER	ENSG00000165983	9590	604446	Q96BW5	PTER	protein-coding
9397	NMT2	ENSG00000152465	7858	603801	O60551	NMT2	protein-coding
9446	GSTO1	ENSG00000148834	13312	605482	P78417	GSTO1	protein-coding
9469	CHST3	ENSG00000122863	1971	603799	Q7LGC8	CHST3	protein-coding
9531	BAG3	ENSG00000151929	939	603883	O95817	BAG3	protein-coding
9559	VPS26A	ENSG00000122958	12711	605506	O75436	VP26A	protein-coding
9562	MINPP1	ENSG00000107789	7102	605391	Q9UNW1	MINP1	protein-coding
9576	SPAG6	ENSG00000077327	11215	605730	O75602	SPAG6	protein-coding
9585	KIF20B	ENSG00000138182	7212	605498	Q96Q89	KI20B	protein-coding
9632	SEC24C	ENSG00000176986	10705	607185	P53992	SC24C	protein-coding
9644	SH3PXD2A	ENSG00000107957	23664	619455	Q5TCZ1	SPD2A	protein-coding
9679	FAM53B	ENSG00000189319	28968	617289	Q14153	FA53B	protein-coding
9712	USP6NL	ENSG00000148429	16858	605405	Q92738	US6NL	protein-coding
9721	GPRIN2	ENSG00000204175	23730	611240	O60269	GRIN2	protein-coding
9748	SLK	ENSG00000065613	11088	616563	Q9H2G2	SLK	protein-coding
9790	BMS1	ENSG00000165733	23505	611448	Q14692	BMS1	protein-coding
9806	SPOCK2	ENSG00000107742	13564	607988	Q92563	TICN2	protein-coding
9849	ZNF518A	ENSG00000177853	29009	617733	Q6AHZ1	Z518A	protein-coding
9886	RHOBTB1	ENSG00000072422	18738	607351	O94844	RHBT1	protein-coding
9937	DCLRE1A	ENSG00000198924	17660	609682	Q6PJP8	DCR1A	protein-coding
10006	ABI1	ENSG00000136754	11320	603050	Q8IZP0	ABI1	protein-coding
10023	FRAT1	ENSG00000165879	3944	602503	Q92837	FRAT1	protein-coding
10105	PPIF	ENSG00000108179	9259	604486	P30405	PPIF	protein-coding
10121	ACTR1A	ENSG00000138107	167	605143	P61163	ACTZ	protein-coding
10133	OPTN	ENSG00000123240	17142	602432	Q96CV9	OPTN	protein-coding
10151	HNRNPA3P1		13729				pseudo
10276	NET1	ENSG00000173848	14592	606450	Q7Z628	ARHG8	protein-coding
10285	SMNDC1	ENSG00000119953	16900	603519	O75940	SPF30	protein-coding
10360	NPM3	ENSG00000107833	7931	606456	O75607	NPM3	protein-coding
10367	MICU1	ENSG00000107745	1530	605084	Q9BPX6	MICU1	protein-coding
10529	NEBL	ENSG00000078114	16932	605491	O76041	NEBL	protein-coding
10531	PITRM1	ENSG00000107959	17663	618211	Q5JRX3	PREP	protein-coding
10539	GLRX3	ENSG00000108010	15987	612754	O76003	GLRX3	protein-coding
10556	RPP30	ENSG00000148688	17688	606115	P78346	RPP30	protein-coding
10557	RPP38	ENSG00000152464	30329	606116	P78345	RPP38	protein-coding
10570	DPYSL4	ENSG00000151640	3016	608407	O14531	DPYL4	protein-coding
10579	TACC2	ENSG00000138162	11523	605302	O95359	TACC2	protein-coding
10580	SORBS1	ENSG00000095637	14565	605264	Q9BX66	SRBS1	protein-coding
10613	ERLIN1	ENSG00000107566	16947	611604	O75477	ERLN1	protein-coding
10659	CELF2	ENSG00000048740	2550	602538	O95319	CELF2	protein-coding
10660	LBX1	ENSG00000138136	16960	604255	P52954	LBX1	protein-coding
10718	NRG3	ENSG00000185737	7999	605533	P56975	NRG3	protein-coding
10724	OGA	ENSG00000198408	7056	604039	O60502	OGA	protein-coding
10730	YME1L1	ENSG00000136758	12843	607472	Q96TA2	YMEL1	protein-coding
10771	ZMYND11	ENSG00000015171	16966	608668	Q15326	ZMY11	protein-coding
10844	TUBGCP2	ENSG00000130640	18599	617817	Q9BSJ2	GCP2	protein-coding
10935	PRDX3	ENSG00000165672	9354	604769	P30048	PRDX3	protein-coding
10974	ADIRF	ENSG00000148671	24043		Q15847	ADIRF	protein-coding
11023	VAX1	ENSG00000148704	12660	604294	Q5SQQ9	VAX1	protein-coding
11067	DEPP1	ENSG00000165507	23355	611309	Q9NTK1	DEPP1	protein-coding
11101	ATE1	ENSG00000107669	782	607103	O95260	ATE1	protein-coding
11128	POLR3A	ENSG00000148606	30074	614258	O14802	RPC1	protein-coding
11130	ZWINT	ENSG00000122952	13195	609177	O95229	ZWINT	protein-coding
11155	LDB3	ENSG00000122367	15710	605906	O75112	LDB3	protein-coding
11164	NUDT5	ENSG00000165609	8052	609230	Q9UKK9	NUDT5	protein-coding
11196	SEC23IP	ENSG00000107651	17018	617852	Q9Y6Y8	S23IP	protein-coding
11319	ECD	ENSG00000122882	17029	616464	O95905	ECD	protein-coding
22811	MBS3						unknown
22841	RAB11FIP2	ENSG00000107560	29152	608599	Q7L804	RFIP2	protein-coding
22849	CPEB3	ENSG00000107864	21746	610606	Q8NE35	CPEB3	protein-coding
22852	ANKRD26	ENSG00000107890	29186	610855	Q9UPS8	ANR26	protein-coding
22876	INPP5F	ENSG00000198825	17054	609389	Q9Y2H2	SAC2	protein-coding
22884	WDR37	ENSG00000047056	31406	618586	Q9Y2I8	WDR37	protein-coding
22891	ZNF365	ENSG00000138311	18194	607818	Q70YC4	TALAN	protein-coding
22921	MSRB2	ENSG00000148450	17061	613782	Q9Y3D2	MSRB2	protein-coding
22929	SEPHS1	ENSG00000086475	19685	600902	P49903	SPS1	protein-coding
22931	RAB18	ENSG00000099246	14244	602207	Q9NP72	RAB18	protein-coding
22943	DKK1	ENSG00000107984	2891	605189	O94907	DKK1	protein-coding
22944	KIN	ENSG00000151657	6327	601720	O60870	KIN17	protein-coding
22978	NT5C2	ENSG00000076685	8022	600417	P49902	5NTC	protein-coding
22982	DIP2C	ENSG00000151240	29150	611380	Q9Y2E4	DIP2C	protein-coding
22984	PDCD11	ENSG00000148843	13408	612333	Q14690	RRP5	protein-coding
22986	SORCS3	ENSG00000156395	16699	606285	Q9UPU3	SORC3	protein-coding
23053	ZSWIM8	ENSG00000214655	23528	619213	A7E2V4	ZSWM8	protein-coding
23063	WAPL	ENSG00000062650	23293	610754	Q7Z5K2	WAPL	protein-coding
23082	PPRC1	ENSG00000148840	30025	617462	Q5VV67	PPRC1	protein-coding
23172	ABRAXAS2	ENSG00000165660	28975	611144	Q15018	ABRX2	protein-coding
23185	LARP4B	ENSG00000107929	28987	616513	Q92615	LAR4B	protein-coding
23223	RRP12	ENSG00000052749	29100	617723	Q5JTH9	RRP12	protein-coding
23232	TBC1D12	ENSG00000108239	29082	620003	O60347	TBC12	protein-coding
23234	DNAJC9	ENSG00000213551	19123	611206	Q8WXX5	DNJC9	protein-coding
23268	DNMBP	ENSG00000107554	30373	611282	Q6XZF7	DNMBP	protein-coding
23283	CSTF2T	ENSG00000177613	17086	611968	Q9H0L4	CSTFT	protein-coding
23401	FRAT2	ENSG00000181274	16048	605006	O75474	FRAT2	protein-coding
23411	SIRT1	ENSG00000096717	14929	604479	Q96EB6	SIR1	protein-coding
23412	COMMD3	ENSG00000148444	23332	616700	Q9UBI1	COMD3	protein-coding
23522	KAT6B	ENSG00000156650	17582	605880	Q8WYB5	KAT6B	protein-coding
23555	TSPAN15	ENSG00000099282	23298	613140	O95858	TSN15	protein-coding
23560	GTPBP4	ENSG00000107937	21535	619169	Q9BZE4	GTPB4	protein-coding
23590	PDSS1	ENSG00000148459	17759	607429	Q5T2R2	DPS1	protein-coding
24138	IFIT5	ENSG00000152778	13328	616135	Q13325	IFIT5	protein-coding
25805	BAMBI	ENSG00000095739	30251	604444	Q13145	BAMBI	protein-coding
25911	DPCD	ENSG00000166171	24542	616467	Q9BVM2	DPCD	protein-coding
25956	SEC31B	ENSG00000075826	23197	610258	Q9NQW1	SC31B	protein-coding
25961	NUDT13	ENSG00000166321	18827	609233	Q86X67	NUD13	protein-coding
26019	UPF2	ENSG00000151461	17854	605529	Q9HAU5	RENT2	protein-coding
26033	ATRNL1	ENSG00000107518	29063	612869	Q5VV63	ATRN1	protein-coding
26091	HERC4	ENSG00000148634	24521	609248	Q5GLZ8	HERC4	protein-coding
26095	PTPN20	ENSG00000204179	23423	610630	Q4JDL3	PTN20	protein-coding
26098	EDRF1	ENSG00000107938	24640		Q3B7T1	EDRF1	protein-coding
26103	LRIT1	ENSG00000148602	23404	616103	Q9P2V4	LRIT1	protein-coding
26123	TCTN3	ENSG00000119977	24519	613847	Q6NUS6	TECT3	protein-coding
26128	KIFBP	ENSG00000198954	23419	609367	Q96EK5	KBP	protein-coding
26287	ANKRD2	ENSG00000165887	495	610734	Q9GZV1	ANKR2	protein-coding
26507	CNNM1	ENSG00000119946	102	607802	Q9NRU3	CNNM1	protein-coding
26509	MYOF	ENSG00000138119	3656	604603	Q9NZM1	MYOF	protein-coding
26584	DUX1			611441	O43812	DUX1	protein-coding
26826	RNU6-6P	ENSG00000272055	10228				pseudo
26839	RNU4-5P		10198				pseudo
26983	ABCD1P2	ENSG00000215151	63				pseudo
26985	AP3M1	ENSG00000185009	569	610366	Q9Y2T2	AP3M1	protein-coding
27038	ARVD6						unknown
27063	ANKRD1	ENSG00000148677	15819	609599	Q15327	ANKR1	protein-coding
27069	GHITM	ENSG00000165678	17281	619205	Q9H3K2	GHITM	protein-coding
27143	PALD1	ENSG00000107719	23530	614656	Q9ULE6	PALD	protein-coding
27250	PDCD4	ENSG00000150593	8763	608610	Q53EL6	PDCD4	protein-coding
27287	VENTX	ENSG00000151650	13639	607158	O95231	VENTX	protein-coding
27291	R3HCC1L	ENSG00000166024	23512		Q7Z5L2	R3HCL	protein-coding
27343	POLL	ENSG00000166169	9184	606343	Q9UGP5	DPOLL	protein-coding
29119	CTNNA3	ENSG00000183230	2511	607667	Q9UI47	CTNA3	protein-coding
29760	BLNK	ENSG00000095585	14211	604515	Q8WV28	BLNK	protein-coding
29974	A1CF	ENSG00000148584	24086	618199	Q9NQ94	A1CF	protein-coding
29982	NRBF2	ENSG00000148572	19692	616477	Q96F24	NRBF2	protein-coding
30819	KCNIP2	ENSG00000120049	15522	604661	Q9NS61	KCIP2	protein-coding
50624	CUZD1	ENSG00000138161	17937	616644	Q86UP6	CUZD1	protein-coding
50632	CALY	ENSG00000130643	17938	604647	Q9NYX4	CALY	protein-coding
50639	MBL3P	ENSG00000219430	2221				pseudo
