GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
5529	PPP2R5E	ENSG00000154001	9313	601647	Q16537	2A5E	protein-coding
5583	PRKCH	ENSG00000027075	9403	605437	P24723	KPCL	protein-coding
5587	PRKD1	ENSG00000184304	9407	605435	Q15139	KPCD1	protein-coding
5641	LGMN	ENSG00000100600	9472	602620	Q99538	LGMN	protein-coding
5663	PSEN1	ENSG00000080815	9508	104311	P49768	PSN1	protein-coding
5684	PSMA3	ENSG00000100567	9532	176843	P25788	PSA3	protein-coding
5687	PSMA6	ENSG00000100902	9535	602855	P60900	PSA6	protein-coding
5693	PSMB5	ENSG00000100804	9542	600306	P28074	PSB5	protein-coding
5700	PSMC1	ENSG00000100764	9547	602706	P62191	PRS4	protein-coding
5706	PSMC6	ENSG00000100519	9553	602708	P62333	PRS10	protein-coding
5720	PSME1	ENSG00000092010	9568	600654	Q06323	PSME1	protein-coding
5721	PSME2	ENSG00000100911	9569	602161	Q9UL46	PSME2	protein-coding
5729	PTGDR	ENSG00000168229	9591	604687	Q13258	PD2R	protein-coding
5732	PTGER2	ENSG00000125384	9594	176804	P43116	PE2R2	protein-coding
5826	ABCD4	ENSG00000119688	68	603214	O14678	ABCD4	protein-coding
5836	PYGL	ENSG00000100504	9725	613741	P06737	PYGL	protein-coding
5875	RABGGTA	ENSG00000100949	9795	601905	Q92696	PGTA	protein-coding
5890	RAD51B	ENSG00000182185	9822	602948	O15315	RA51B	protein-coding
5891	MOK	ENSG00000080823	9833	605762	Q9UQ07	MOK	protein-coding
5907	RAP1AP		9856				pseudo
5926	ARID4A	ENSG00000032219	9885	180201	P29374	ARI4A	protein-coding
6029	RN7SL1	ENSG00000276168	10038	612177			scRNA
6035	RNASE1	ENSG00000129538	10044	180440	P07998	RNAS1	protein-coding
6036	RNASE2	ENSG00000169385	10045	131410	P10153	RNAS2	protein-coding
6037	RNASE3	ENSG00000169397	10046	131398	P12724	ECP	protein-coding
6038	RNASE4	ENSG00000258818	10047	601030	P34096	RNAS4	protein-coding
6039	RNASE6	ENSG00000169413	10048	601981	Q93091	RNAS6	protein-coding
6053	RNR2		10083	180451			other
6166	RPL36AL	ENSG00000165502	10346	180469	Q969Q0	RL36L	protein-coding
6235	RPS29	ENSG00000213741	10419	603633	P62273	RS29	protein-coding
6252	RTN1	ENSG00000139970	10467	600865	Q16799	RTN1	protein-coding
6297	SALL2	ENSG00000165821	10526	602219	Q9Y467	SALL2	protein-coding
6400	SEL1L	ENSG00000071537	10717	602329	Q9UBV2	SE1L1	protein-coding
6430	SRSF5	ENSG00000100650	10787	600914	Q13243	SRSF5	protein-coding
6495	SIX1	ENSG00000126778	10887	601205	Q15475	SIX1	protein-coding
6547	SLC8A3	ENSG00000100678	11070	607991	P57103	NAC3	protein-coding
6554	SLC10A1	ENSG00000100652	10905	182396	Q14973	NTCP	protein-coding
6617	SNAPC1	ENSG00000023608	11134	600591	Q16533	SNPC1	protein-coding
6655	SOS2	ENSG00000100485	11188	601247	Q07890	SOS2	protein-coding
6710	SPTB	ENSG00000070182	11274	182870	P11277	SPTB1	protein-coding
6729	SRP54	ENSG00000100883	11301	604857	P61011	SRP54	protein-coding
6751	SSTR1	ENSG00000139874	11330	182451	P30872	SSR1	protein-coding
6815	STYX	ENSG00000198252	11447	615814	Q8WUJ0	STYX	protein-coding
6955	TRA		12027				protein-coding
6956	TRAV6	ENSG00000211780	12144				other
6964	TRD		12252				protein-coding
7011	TEP1	ENSG00000129566	11726	601686	Q99973	TEP1	protein-coding
7043	TGFB3	ENSG00000119699	11769	190230	P10600	TGFB3	protein-coding
7051	TGM1	ENSG00000092295	11777	190195	P22735	TGM1	protein-coding
7080	NKX2-1	ENSG00000136352	11825	600635	P43699	NKX21	protein-coding
7127	TNFAIP2	ENSG00000185215	11895	603300	Q03169	TNAP2	protein-coding
7187	TRAF3	ENSG00000131323	12033	601896	Q13114	TRAF3	protein-coding
7207	TRL-AAG2-3		12315	189932			tRNA
7217	TRP-AGG2-5		12330	189930			tRNA
7218	TRP-AGG2-6		12331	189931			tRNA
7237	TRT-TGT3-1		12351	189933			tRNA
7253	TSHR	ENSG00000165409	12373		P16473	TSHR	protein-coding
7313	UBA52P2		12460				pseudo
7443	VRK1	ENSG00000100749	12718	602168	Q99986	VRK1	protein-coding
7453	WARS1	ENSG00000140105	12729	191050	P23381	SYWC	protein-coding
7517	XRCC3	ENSG00000126215	12830	600675	O43542	XRCC3	protein-coding
7528	YY1	ENSG00000100811	12856	600013	P25490	TYY1	protein-coding
7597	ZBTB25	ENSG00000089775	13112	194541	P24278	ZBT25	protein-coding
8106	PABPN1	ENSG00000100836	8565	602279	Q86U42	PABP2	protein-coding
8110	DPF3	ENSG00000205683	17427	601672	Q92784	DPF3	protein-coding
8111	GPR68	ENSG00000119714	4519	601404	Q15743	OGR1	protein-coding
8113	MCOP1						unknown
8114	IV						unknown
8115	TCL1A	ENSG00000100721	11648	186960	P56279	TCL1A	protein-coding
8477	GPR65	ENSG00000140030	4517	604620	Q8IYL9	PSYR	protein-coding
8487	GEMIN2	ENSG00000092208	10884	602595	O14893	GEMI2	protein-coding
8650	NUMB	ENSG00000133961	8060	603728	P49757	NUMB	protein-coding
8747	ADAM21	ENSG00000139985	200	603713	Q9UKJ8	ADA21	protein-coding
8748	ADAM20	ENSG00000134007	199	603712	O43506	ADA20	protein-coding
8755	ADAM6	ENSG00000290844	213				pseudo
8788	DLK1	ENSG00000185559	2907	176290	P80370	DLK1	protein-coding
8812	CCNK	ENSG00000090061	1596	603544	O75909	CCNK	protein-coding
8814	CDKL1	ENSG00000100490	1781	603441	Q00532	CDKL1	protein-coding
8816	DCAF5	ENSG00000139990	20224	603812	Q96JK2	DCAF5	protein-coding
8846	ALKBH1	ENSG00000100601	17911	605345	Q13686	ALKB1	protein-coding
8892	EIF2B2	ENSG00000119718	3258	606454	P49770	EI2BB	protein-coding
8906	AP1G2	ENSG00000213983	556	603534	O75843	AP1G2	protein-coding
9056	SLC7A7	ENSG00000155465	11065	603593	Q9UM01	YLAT1	protein-coding
9112	MTA1	ENSG00000182979	7410	603526	Q13330	MTA1	protein-coding
9147	NEMF	ENSG00000165525	10663	608378	O60524	NEMF	protein-coding
9240	PNMA1	ENSG00000176903	9158	604010	Q8ND90	PNMA1	protein-coding
9252	RPS6KA5	ENSG00000100784	10434	603607	O75582	KS6A5	protein-coding
9321	TRIP11	ENSG00000100815	12305	604505	Q15643	TRIPB	protein-coding
9362	CPNE6	ENSG00000100884	2319	605688	O95741	CPNE6	protein-coding
9369	NRXN3	ENSG00000021645	8010	600567	Q9Y4C0	NRX3A	protein-coding
9385	COX5AP1		2268				pseudo
9472	AKAP6	ENSG00000151320	376	604691	Q13023	AKAP6	protein-coding
9495	AKAP5	ENSG00000179841	375	604688	P24588	AKAP5	protein-coding
9517	SPTLC2	ENSG00000100596	11278	605713	O15270	SPTC2	protein-coding
9529	BAG5	ENSG00000166170	941	603885	Q9UL15	BAG5	protein-coding
9556	ATP5MJ	ENSG00000156411	1188	604573	P56378	ATP68	protein-coding
9578	CDC42BPB	ENSG00000198752	1738	614062	Q9Y5S2	MRCKB	protein-coding
9623	TCL1B	ENSG00000213231	11649	603769	O95988	TCL1B	protein-coding
9628	RGS6	ENSG00000182732	10002	603894	P49758	RGS6	protein-coding
9692	PRORP	ENSG00000100890	19958	609947	O15091	MRPP3	protein-coding
9766	SUSD6	ENSG00000100647	19956	616761	Q92537	SUSD6	protein-coding
9786	KIAA0586	ENSG00000100578	19960	610178	Q9BVV6	TALD3	protein-coding
9787	DLGAP5	ENSG00000126787	16864	617859	Q15398	DLGP5	protein-coding
9834	FAM30A	ENSG00000226777	19955	616623			ncRNA
9870	AREL1	ENSG00000119682	20363	615380	O15033	AREL1	protein-coding
9878	TOX4	ENSG00000092203	20161	614032	O94842	TOX4	protein-coding
9895	TECPR2	ENSG00000196663	19957	615000	O15040	TCPR2	protein-coding
9950	GOLGA5	ENSG00000066455	4428	606918	Q8TBA6	GOGA5	protein-coding
9985	REC8	ENSG00000100918	16879	608193	O95072	REC8	protein-coding
9995	ELK2BP		3324				pseudo
10001	MED6	ENSG00000133997	19970	602984	O75586	MED6	protein-coding
10038	PARP2	ENSG00000129484	272	607725	Q9UGN5	PARP2	protein-coding
10175	CNIH1	ENSG00000100528	19431	611287	O95406	CNIH1	protein-coding
10202	DHRS2	ENSG00000100867	18349	615194	Q13268	DHRS2	protein-coding
10243	GPHN	ENSG00000171723	15465	603930	Q9NQX3	GEPH	protein-coding
10278	EFS	ENSG00000100842	16898	609906	O43281	EFS	protein-coding
10379	IRF9	ENSG00000213928	6131	147574	Q00978	IRF9	protein-coding
10419	PRMT5	ENSG00000100462	10894	604045	O14744	ANM5	protein-coding
10484	SEC23A	ENSG00000100934	10701	610511	Q15436	SC23A	protein-coding
10490	VTI1B	ENSG00000100568	17793	603207	Q9UEU0	VTI1B	protein-coding
10516	FBLN5	ENSG00000140092	3602	604580	Q9UBX5	FBLN5	protein-coding
10538	BATF	ENSG00000156127	958	612476	Q16520	BATF	protein-coding
10548	TM9SF1	ENSG00000100926	11864	618965	O15321	TM9S1	protein-coding
10572	SIVA1	ENSG00000184990	17712	605567	O15304	SIVA	protein-coding
10577	NPC2	ENSG00000119655	14537	601015	P61916	NPC2	protein-coding
10598	AHSA1	ENSG00000100591	1189	608466	O95433	AHSA1	protein-coding
10640	EXOC5	ENSG00000070367	10696	604469	O00471	EXOC5	protein-coding
10668	CGRRF1	ENSG00000100532	15528	606138	Q99675	CGRF1	protein-coding
10858	CYP46A1	ENSG00000036530	2641	604087	Q9Y6A2	CP46A	protein-coding
10876	EDDM3A	ENSG00000181562	16978	611580	Q14507	EP3A	protein-coding
10901	DHRS4	ENSG00000157326	16985	611596	Q9BTZ2	DHRS4	protein-coding
10914	PAPOLA	ENSG00000090060	14981	605553	P51003	PAPOA	protein-coding
10965	ACOT2	ENSG00000119673	18431	609972	P49753	ACOT2	protein-coding
10972	TMED10	ENSG00000170348	16998	605406	P49755	TMEDA	protein-coding
10979	FERMT2	ENSG00000073712	15767	607746	Q96AC1	FERM2	protein-coding
11035	RIPK3	ENSG00000129465	10021	605817	Q9Y572	RIPK3	protein-coding
11099	PTPN21	ENSG00000070778	9651	603271	Q16825	PTN21	protein-coding
11154	AP4S1	ENSG00000100478	575	607243	Q9Y587	AP4S1	protein-coding
11161	ERG28	ENSG00000133935	1187	604576	Q9UKR5	ERG28	protein-coding
11169	WDHD1	ENSG00000198554	23170	608126	O75717	WDHD1	protein-coding
11177	BAZ1A	ENSG00000198604	960	605680	Q9NRL2	BAZ1A	protein-coding
11183	MAP4K5	ENSG00000012983	6867	604923	Q9Y4K4	M4K5	protein-coding
11198	SUPT16H	ENSG00000092201	11465	605012	Q9Y5B9	SP16H	protein-coding
22795	NID2	ENSG00000087303	13389	605399	Q14112	NID2	protein-coding
22846	VASH1	ENSG00000071246	19964	609011	Q7L8A9	VASH1	protein-coding
22863	ATG14	ENSG00000126775	19962	613515	Q6ZNE5	BAKOR	protein-coding
22890	ZBTB1	ENSG00000126804	20259	616578	Q9Y2K1	ZBTB1	protein-coding
22938	SNW1	ENSG00000100603	16696	603055	Q13573	SNW1	protein-coding
22985	ACIN1	ENSG00000100813	17066	604562	Q9UKV3	ACINU	protein-coding
22990	PCNX1	ENSG00000100731	19740	617655	Q96RV3	PCX1	protein-coding
23002	DAAM1	ENSG00000100592	18142	606626	Q9Y4D1	DAAM1	protein-coding
23034	SAMD4A	ENSG00000020577	23023	610747	Q9UPU9	SMAG1	protein-coding
23093	TTLL5	ENSG00000119685	19963	612268	Q6EMB2	TTLL5	protein-coding
23116	TOGARAM1	ENSG00000198718	19959	617618	Q9Y4F4	TGRM1	protein-coding
23186	RCOR1	ENSG00000089902	17441	607675	Q9UKL0	RCOR1	protein-coding
23224	SYNE2	ENSG00000054654	17084	608442	Q8WXH0	SYNE2	protein-coding
23241	PACS2	ENSG00000179364	23794	610423	Q86VP3	PACS2	protein-coding
23256	SCFD1	ENSG00000092108	20726	618207	Q8WVM8	SCFD1	protein-coding
23351	KHNYN	ENSG00000100441	20166	619579	O15037	KHNYN	protein-coding
23357	ANGEL1	ENSG00000013523	19961	619537	Q9UNK9	ANGE1	protein-coding
23368	PPP1R13B	ENSG00000088808	14950	606455	Q96KQ4	ASPP1	protein-coding
23405	DICER1	ENSG00000100697	17098	606241	Q9UPY3	DICER	protein-coding
23428	SLC7A8	ENSG00000092068	11066	604235	Q9UHI5	LAT2	protein-coding
23503	ZFYVE26	ENSG00000072121	20761	612012	Q68DK2	ZFY26	protein-coding
23508	TTC9	ENSG00000133985	20267	610488	Q92623	TTC9A	protein-coding
23588	KLHDC2	ENSG00000165516	20231	611280	Q9Y2U9	KLDC2	protein-coding
23706	IBGC1						unknown
23768	FLRT2	ENSG00000185070	3761	604807	O43155	FLRT2	protein-coding
25831	HECTD1	ENSG00000092148	20157	618649	Q9ULT8	HECD1	protein-coding
25938	HEATR5A	ENSG00000129493	20276		Q86XA9	HTR5A	protein-coding
25983	NGDN	ENSG00000129460	20271	610777	Q8NEJ9	NGDN	protein-coding
26020	LRP10	ENSG00000197324	14553	609921	Q7Z4F1	LRP10	protein-coding
26030	PLEKHG3	ENSG00000126822	20364	617940	A1L390	PKHG3	protein-coding
26037	SIPA1L1	ENSG00000197555	20284	617504	O43166	SI1L1	protein-coding
26094	DCAF4	ENSG00000119599	20229	616372	Q8WV16	DCAF4	protein-coding
26153	KIF26A	ENSG00000066735	20226	613231	Q9ULI4	KI26A	protein-coding
26175	LYSET	ENSG00000153485	20218	619332	Q8N6I4	TM251	protein-coding
26257	NKX2-8	ENSG00000136327	16364	603245	O15522	NKX28	protein-coding
26277	TINF2	ENSG00000092330	11824	604319	Q9BSI4	TINF2	protein-coding
26499	PLEK2	ENSG00000100558	19238	608007	Q9NYT0	PLEK2	protein-coding
26520	TIMM9	ENSG00000100575	11819	607384	Q9Y5J7	TIM9	protein-coding
26533	OR10G3	ENSG00000169208	8171		Q8NGC4	O10G3	protein-coding
26534	OR10G2	ENSG00000255582	8170		Q8NGC3	O10G2	protein-coding
26540	OR10G1P	ENSG00000273586	8169				pseudo
26581	DUX5			611444	A0A384NPT7	A0A384NPT7	protein-coding
26686	OR4E2	ENSG00000221977	8297		A0A126GVR8	A0A126GVR8	protein-coding
26687	OR4E1	ENSG00000276240	8296		P0C645	OR4E1	protein-coding
26843	SNORD3P3		10177				snoRNA
26865	RNU1-27P	ENSG00000206596	37497				pseudo
26866	RNU1-28P	ENSG00000206588	37498				pseudo
27004	TCL6		13463	604412			ncRNA
27030	MLH3	ENSG00000119684	7128	604395	Q9UHC1	MLH3	protein-coding
27109	DMAC2L	ENSG00000125375	18799	618579	Q99766	ATP5S	protein-coding
27133	KCNH5	ENSG00000140015	6254	605716	Q8NCM2	KCNH5	protein-coding
27141	CIDEB	ENSG00000136305	1977	604441	Q9UHD4	CIDEB	protein-coding
28337	IGHVIV-44-1		5710				pseudo
28338	IGHVIII-82	ENSG00000253303	5709				pseudo
28339	IGHVIII-76-1	ENSG00000253310	5708				pseudo
28340	IGHVIII-67-4	ENSG00000254052	5707				pseudo
28341	IGHVIII-67-3	ENSG00000253635	5706				pseudo
28342	IGHVIII-67-2	ENSG00000254036	5705				pseudo
28343	IGHV8-51-1	ENSG00000254167	5704				pseudo
28344	IGHVIII-47-1	ENSG00000253862	5701				pseudo
28345	IGHVIII-44		5700				pseudo
28346	IGHVIII-38-1	ENSG00000253989	5699				pseudo
28347	IGHVIII-26-1	ENSG00000253462	5698				pseudo
28348	IGHVIII-25-1	ENSG00000253367	5697				pseudo
28349	IGHVIII-22-2		5696				pseudo
28350	IGHVIII-16-1	ENSG00000283948	5694				pseudo
28351	IGHVIII-13-1	ENSG00000253412	5693				pseudo
28352	IGHVIII-11-1		5692				pseudo
28353	IGHVIII-5-2	ENSG00000254053	5703				pseudo
28354	IGHVIII-5-1	ENSG00000253387	5702				pseudo
28355	IGHVIII-2-1	ENSG00000253780	5695				pseudo
28356	IGHVII-78-1	ENSG00000253674	5691				pseudo
28357	IGHVII-74-1		5690				pseudo
28358	IGHVII-67-1		5689				pseudo
28359	IGHVII-65-1	ENSG00000253169	5688				pseudo
28360	IGHVII-62-1	ENSG00000253747	5687				pseudo
28361	IGHVII-60-1	ENSG00000254329	5686				pseudo
28362	IGHVII-53-1	ENSG00000253714	5685				pseudo
28363	IGHVII-51-2	ENSG00000253941	5684				pseudo
28364	IGHVII-49-1	ENSG00000253386	5683				pseudo
28365	IGHVII-46-1		5682				pseudo
28366	IGHVII-44-2	ENSG00000253895	5681				pseudo
28367	IGHVII-43-1	ENSG00000283195	5680				pseudo
28368	IGHVII-40-1		5679				pseudo
28369	IGHVII-33-1	ENSG00000254203	5678				pseudo
28370	IGHVII-31-1		5677				pseudo
28371	IGHVII-30-1	ENSG00000253491	5676				pseudo
28372	IGHVII-28-1	ENSG00000253149	5675				pseudo
28373	IGHVII-26-2	ENSG00000253482	5674				pseudo
28374	IGHVII-22-1	ENSG00000253345	5673				pseudo
28375	IGHVII-20-1		5672				pseudo
28376	IGHVII-15-1	ENSG00000253458	5671				pseudo
28377	IGHVII-1-1		5670				pseudo
28378	IGHV7-81	ENSG00000211979	5669				other
28380	IGHV7-56	ENSG00000253131	5667				pseudo
28381	IGHV7-40		5666				pseudo
28382	IGHV7-34-1	ENSG00000253325	5664				pseudo
28383	IGHV7-27	ENSG00000254326	5663				pseudo
28385	IGHV6-1	ENSG00000211933	5662				other
28386	IGHV5-10-1		5661				other
28387	IGHV5-78	ENSG00000211978	5660				pseudo
28388	IGHV5-51	ENSG00000211966	5659				other
28389	IGHV4-38-2		5657				other
28390	IGHV4-80	ENSG00000283906	5656				pseudo
28391	IGHV4-61	ENSG00000211970	5655				other
28392	IGHV4-59	ENSG00000224373	5654				other
28393	IGHV4-55	ENSG00000254395	5653				pseudo
28394	IGHV4-39	ENSG00000211959	5651				other
28395	IGHV4-34	ENSG00000211956	5650				other
28396	IGHV4-31		5649				other
28397	IGHV4-30-4		5648				other
28398	IGHV4-30-2	ENSG00000231475	5647				other
28399	IGHV4-30-1		5646				other
28400	IGHV4-28	ENSG00000211952	5645				other
28401	IGHV4-4	ENSG00000276775	5652				other
28402	IGHV3-69-1	ENSG00000282600	5631				pseudo
28404	IGHV3-38-3		5629				other
28405	IGHV3-79	ENSG00000275747	5627				pseudo
28406	IGHV3-76	ENSG00000253247	5626				pseudo
28407	IGHV3-75	ENSG00000254176	5625				pseudo
28408	IGHV3-74	ENSG00000224650	5624				other
28409	IGHV3-73	ENSG00000211976	5623				other
28410	IGHV3-72	ENSG00000225698	5622				other
28411	IGHV3-71	ENSG00000254056	5621				pseudo
