GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
1954	MEGF8	ENSG00000105429	3233	604267	Q7Z7M0	MEGF8	protein-coding
1987	EIF5AP3		3304				pseudo
1991	ELANE	ENSG00000197561	3309	130130	P08246	ELNE	protein-coding
1994	ELAVL1	ENSG00000066044	3312	603466	Q15717	ELAV1	protein-coding
1995	ELAVL3	ENSG00000196361	3314	603458	Q14576	ELAV3	protein-coding
2014	EMP3	ENSG00000142227	3335	602335	P54852	EMP3	protein-coding
2015	ADGRE1	ENSG00000174837	3336	600493	Q14246	AGRE1	protein-coding
2057	EPOR	ENSG00000187266	3416	133171	P19235	EPOR	protein-coding
2063	NR2F6	ENSG00000160113	7977	132880	P10588	NR2F6	protein-coding
2067	ERCC1	ENSG00000012061	3433	126380	P07992	ERCC1	protein-coding
2068	ERCC2	ENSG00000104884	3434	126340	P18074	ERCC2	protein-coding
2077	ERF	ENSG00000105722	3444	611888	P50548	ERF	protein-coding
2091	FBL	ENSG00000105202	3599	134795	P22087	FBRL	protein-coding
2109	ETFB	ENSG00000105379	3482	130410	P38117	ETFB	protein-coding
2116	ETV2	ENSG00000105672	3491	609358	O00321	ETV2	protein-coding
2133	EXT3						unknown
2141	EYCL1						unknown
2193	FARSA	ENSG00000179115	3592	602918	Q9Y285	SYFA	protein-coding
2204	FCAR	ENSG00000186431	3608	147045	P24071	FCAR	protein-coding
2208	FCER2	ENSG00000104921	3612	151445	P06734	FCER2	protein-coding
2217	FCGRT	ENSG00000104870	3621	601437	P55899	FCGRN	protein-coding
2234	FEB2						unknown
2282	FKBP1AP1		3714				pseudo
2323	FLT3LG	ENSG00000090554	3766	600007	P49771	FLT3L	protein-coding
2354	FOSB	ENSG00000125740	3797	164772	P53539	FOSB	protein-coding
2357	FPR1	ENSG00000171051	3826	136537	P21462	FPR1	protein-coding
2358	FPR2	ENSG00000171049	3827	136538	P25090	FPR2	protein-coding
2359	FPR3	ENSG00000187474	3828	136539	P25089	FPR3	protein-coding
2469	FRA19A		3866				other
2470	FRA19B		3867				other
2512	FTL	ENSG00000087086	3999	134790	P02792	FRIL	protein-coding
2523	FUT1	ENSG00000174951	4012	211100	P19526	FUT1	protein-coding
2524	FUT2	ENSG00000176920	4013	182100	Q10981	FUT2	protein-coding
2525	FUT3	ENSG00000171124	4014	111100	P21217	FUT3	protein-coding
2527	FUT5	ENSG00000130383	4016	136835	Q11128	FUT5	protein-coding
2528	FUT6	ENSG00000156413	4017	136836	P51993	FUT6	protein-coding
2593	GAMT	ENSG00000130005	4136	601240	Q14353	GAMT	protein-coding
2639	GCDH	ENSG00000105607	4189	608801	Q92947	GCDH	protein-coding
2657	GDF1	ENSG00000130283	4214	602880	P27539	GDF1	protein-coding
2696	GIPR	ENSG00000010310	4271	137241	P48546	GIPR	protein-coding
2767	GNA11	ENSG00000088256	4379	139313	P29992	GNA11	protein-coding
2769	GNA15	ENSG00000060558	4383	139314	P30679	GNA15	protein-coding
2788	GNG7	ENSG00000176533	4410	604430	O60262	GBG7	protein-coding
2821	GPI	ENSG00000105220	4458	172400	P06744	G6PI	protein-coding
2828	GPR4	ENSG00000177464	4497	600551	P46093	GPR4	protein-coding
2854	GPR32	ENSG00000142511	4487	603195	O75388	GPR32	protein-coding
2855	GPR32P1		4488				pseudo
2864	FFAR1	ENSG00000126266	4498	603820	O14842	FFAR1	protein-coding
2865	FFAR3	ENSG00000185897	4499	603821	O14843	FFAR3	protein-coding
2866	GPR42	ENSG00000126251	4500	603822	O15529	GPR42	protein-coding
2867	FFAR2	ENSG00000126262	4501	603823	O15552	FFAR2	protein-coding
2872	MKNK2	ENSG00000099875	7111	605069	Q9HBH9	MKNK2	protein-coding
2879	GPX4	ENSG00000167468	4556	138322	P36969	GPX4	protein-coding
2901	GRIK5	ENSG00000105737	4583	600283	Q16478	GRIK5	protein-coding
2906	GRIN2D	ENSG00000105464	4588	602717	O15399	NMDE4	protein-coding
2909	ARHGAP35	ENSG00000160007	4591	605277	Q9NRY4	RHG35	protein-coding
2931	GSK3A	ENSG00000105723	4616	606784	P49840	GSK3A	protein-coding
2962	GTF2F1	ENSG00000125651	4652	189968	P35269	T2FA	protein-coding
2997	GYS1	ENSG00000104812	4706	138570	P13807	GYS1	protein-coding
3004	GZMM	ENSG00000197540	4712	600311	P51124	GRAM	protein-coding
3036	HAS1	ENSG00000105509	4818	601463	Q92839	HYAS1	protein-coding
3056	HCL1						unknown
3171	FOXA3	ENSG00000170608	5023	602295	P55318	FOXA3	protein-coding
3191	HNRNPL	ENSG00000104824	5045	603083	P14866	HNRPL	protein-coding
3249	HPN	ENSG00000105707	5155	142440	P05981	HEPS	protein-coding
3270	HRC	ENSG00000130528	5178	142705	P23327	SRCH	protein-coding
3276	PRMT1	ENSG00000126457	5187	602950	Q99873	ANM1	protein-coding
3337	DNAJB1	ENSG00000132002	5270	604572	P25685	DNJB1	protein-coding
3383	ICAM1	ENSG00000090339	5344	147840	P05362	ICAM1	protein-coding
3385	ICAM3	ENSG00000076662	5346	146631	P32942	ICAM3	protein-coding
3386	ICAM4	ENSG00000105371	5347	614088	Q14773	ICAM4	protein-coding
3589	IL11	ENSG00000095752	5966	147681	P20809	IL11	protein-coding
3594	IL12RB1	ENSG00000096996	5971	601604	P42701	I12R1	protein-coding
3609	ILF3	ENSG00000129351	6038	603182	Q12906	ILF3	protein-coding
3640	INSL3	ENSG00000248099	6086	146738	P51460	INSL3	protein-coding
3643	INSR	ENSG00000171105	6091	147670	P06213	INSR	protein-coding
3661	IRF3	ENSG00000126456	6118	603734	Q14653	IRF3	protein-coding
3718	JAK3	ENSG00000105639	6193	600173	P52333	JAK3	protein-coding
3726	JUNB	ENSG00000171223	6205	165161	P17275	JUNB	protein-coding
3727	JUND	ENSG00000130522	6206	165162	P17535	JUND	protein-coding
3743	KCNA7	ENSG00000104848	6226	176268	Q96RP8	KCNA7	protein-coding
3748	KCNC3	ENSG00000131398	6235	176264	Q14003	KCNC3	protein-coding
3770	KCNJ14	ENSG00000182324	6260	603953	Q9UNX9	KCJ14	protein-coding
3780	KCNN1	ENSG00000105642	6290	602982	Q92952	KCNN1	protein-coding
3783	KCNN4	ENSG00000104783	6293	602754	O15554	KCNN4	protein-coding
3802	KIR2DL1	ENSG00000125498	6329	604936	P43626	KI2L1	protein-coding
3803	KIR2DL2		6330	604937	P43627	KI2L2	protein-coding
3804	KIR2DL3	ENSG00000243772	6331	604938	P43628	KI2L3	protein-coding
3805	KIR2DL4	ENSG00000189013	6332	604945	Q99706	KI2L4	protein-coding
3806	KIR2DS1		6333	604952	Q14954	KI2S1	protein-coding
3808	KIR2DS3		6335	604954	Q14952	KI2S3	protein-coding
3809	KIR2DS4	ENSG00000221957	6336	604955	P43632	KI2S4	protein-coding
3810	KIR2DS5		6337	604956	Q14953	KI2S5	protein-coding
3811	KIR3DL1	ENSG00000167633	6338	604946	P43629	KI3L1	protein-coding
3812	KIR3DL2	ENSG00000240403	6339	604947	P43630	KI3L2	protein-coding
3813	KIR3DS1		6340		Q14943	KI3S1	protein-coding
3816	KLK1	ENSG00000167748	6357	147910	P06870	KLK1	protein-coding
3817	KLK2	ENSG00000167751	6363	147960	P20151	KLK2	protein-coding
3903	LAIR1	ENSG00000167613	6477	602992	Q6GTX8	LAIR1	protein-coding
3904	LAIR2	ENSG00000167618	6478	602993	Q6ISS4	LAIR2	protein-coding
3949	LDLR	ENSG00000130164	6547	606945	P01130	LDLR	protein-coding
3960	LGALS4	ENSG00000171747	6565	602518	P56470	LEG4	protein-coding
3963	LGALS7	ENSG00000205076	6568	600615			protein-coding
3972	LHB	ENSG00000104826	6584	152780	P01229	LSHB	protein-coding
3978	LIG1	ENSG00000105486	6598	126391	P18858	DNLI1	protein-coding
3982	LIM2	ENSG00000105370	6610	154045	P55344	LMIP	protein-coding
3991	LIPE	ENSG00000079435	6621	151750	Q05469	LIPS	protein-coding
4037	LRP3	ENSG00000130881	6695	603159	O75074	LRP3	protein-coding
4051	CYP4F3	ENSG00000186529	2646	601270	Q08477	CP4F3	protein-coding
4059	BCAM	ENSG00000187244	6722	612773	P50895	BCAM	protein-coding
4066	LYL1	ENSG00000104903	6734	151440	P12980	LYL1	protein-coding
4099	MAG	ENSG00000105695	6783	159460	P20916	MAG	protein-coding
4125	MAN2B1	ENSG00000104774	6826	609458	O00754	MA2B1	protein-coding
4145	MATK	ENSG00000007264	6906	600038	P42679	MATK	protein-coding
4195	MDRV						unknown
4207	BORCS8-MEF2B	ENSG00000213999	39979		A0A024R7N0	A0A024R7N0	protein-coding
4218	RAB8A	ENSG00000167461	7007	165040	P61006	RAB8A	protein-coding
4294	MAP3K10	ENSG00000130758	6849	600137	Q02779	M3K10	protein-coding
4298	MLLT1	ENSG00000130382	7134	159556	Q03111	ENL	protein-coding
4542	MYO1F	ENSG00000142347	7600	601480	O00160	MYO1F	protein-coding
4606	MYBPC2	ENSG00000086967	7550	160793	Q14324	MYPC2	protein-coding
4616	GADD45B	ENSG00000099860	4096	604948	O75293	GA45B	protein-coding
4650	MYO9B	ENSG00000099331	7609	602129	Q13459	MYO9B	protein-coding
4670	HNRNPM	ENSG00000099783	5046	160994	P52272	HNRPM	protein-coding
4680	CEACAM6	ENSG00000086548	1818	163980	P40199	CEAM6	protein-coding
4696	NDUFA3	ENSG00000170906	7686	603832	O95167	NDUA3	protein-coding
4701	NDUFA7	ENSG00000267855	7691	602139	O95182	NDUA7	protein-coding
4713	NDUFB7	ENSG00000099795	7702	603842	P17568	NDUB7	protein-coding
4730	NDUFV2P1		7718				pseudo
4782	NFIC	ENSG00000141905	7786	600729	P08651	NFIC	protein-coding
4784	NFIX	ENSG00000008441	7788	164005	Q14938	NFIX	protein-coding
4793	NFKBIB	ENSG00000104825	7798	604495	Q15653	IKBB	protein-coding
4818	NKG7	ENSG00000105374	7830	606008	Q16617	NKG7	protein-coding
4849	CNOT3	ENSG00000088038	7879	604910	O75175	CNOT3	protein-coding
4854	NOTCH3	ENSG00000074181	7883	600276	Q9UM47	NOTC3	protein-coding
4858	NOVA2	ENSG00000104967	7887	601991	Q9UNW9	NOVA2	protein-coding
4861	NPAS1	ENSG00000130751	7894	603346	Q99742	NPAS1	protein-coding
4868	NPHS1	ENSG00000161270	7908	602716	O60500	NPHN	protein-coding
4902	NRTN	ENSG00000171119	8007	602018	Q99748	NRTN	protein-coding
4909	NTF4	ENSG00000225950	8024	162662	P34130	NTF4	protein-coding
4910	NTF6A		8025				pseudo
4911	NTF6B		8026				pseudo
4912	NTF6G		8027				pseudo
4924	NUCB1	ENSG00000104805	8043	601323	Q02818	NUCB1	protein-coding
4946	OAZ1	ENSG00000104904	8095	601579	P54368	OAZ1	protein-coding
4965	OFC3						unknown
5032	P2RY11	ENSG00000244165	8540	602697	Q96G91	P2Y11	protein-coding
5050	PAFAH1B3	ENSG00000079462	8576	603074	Q15102	PA1B3	protein-coding
5064	PALM	ENSG00000099864	8594	608134	O75781	PALM	protein-coding
5120	PCOS1						unknown
5141	PDE4A	ENSG00000065989	8780	600126	P27815	PDE4A	protein-coding
5143	PDE4C	ENSG00000105650	8782	600128	Q08493	PDE4C	protein-coding
5178	PEG3	ENSG00000198300	8826	601483	Q9GZU2	PEG3	protein-coding
5184	PEPD	ENSG00000124299	8840	613230	P12955	PEPD	protein-coding
5233	PGK1P2	ENSG00000213290	8899				pseudo
5296	PIK3R2	ENSG00000105647	8980	603157	O00459	P85B	protein-coding
5300	PIN1	ENSG00000127445	8988	601052	Q13526	PIN1	protein-coding
5329	PLAUR	ENSG00000011422	9053	173391	Q03405	UPAR	protein-coding
5348	FXYD1	ENSG00000266964	4025	602359	O00168	PLM	protein-coding
5349	FXYD3	ENSG00000089356	4027	604996	Q14802	FXYD3	protein-coding
5424	POLD1	ENSG00000062822	9175	174761	P28340	DPOD1	protein-coding
5434	POLR2E	ENSG00000099817	9192	180664	P19388	RPAB1	protein-coding
5438	POLR2I	ENSG00000105258	9196	180662	P36954	RPB9	protein-coding
5442	POLRMT	ENSG00000099821	9200	601778	O00411	RPOM	protein-coding
5452	POU2F2	ENSG00000028277	9213	164176	P09086	PO2F2	protein-coding
5518	PPP2R1A	ENSG00000105568	9302	605983	P30153	2AAA	protein-coding
5536	PPP5C	ENSG00000011485	9322	600658	P53041	PPP5	protein-coding
5566	PRKACA	ENSG00000072062	9380	601639	P17612	KAPCA	protein-coding
5582	PRKCG	ENSG00000126583	9402	176980	P05129	KPCG	protein-coding
5585	PKN1	ENSG00000123143	9405	601032	Q16512	PKN1	protein-coding
5589	PRKCSH	ENSG00000130175	9411	177060	P14314	GLU2B	protein-coding
5605	MAP2K2	ENSG00000126934	6842	601263	P36507	MP2K2	protein-coding
5609	MAP2K7	ENSG00000076984	6847	603014	O14733	MP2K7	protein-coding
5623	PSPN	ENSG00000125650	9579	602921	O60542	PSPN	protein-coding
5639	PRRG2	ENSG00000126460	9470	604429	O14669	TMG2	protein-coding
5650	KLK7	ENSG00000169035	6368	604438	P49862	KLK7	protein-coding
5653	KLK6	ENSG00000167755	6367	602652	Q92876	KLK6	protein-coding
5655	KLK10	ENSG00000129451	6358	602673	O43240	KLK10	protein-coding
5657	PRTN3	ENSG00000196415	9495	177020	P24158	PRTN3	protein-coding
5669	PSG1	ENSG00000231924	9514	176390	P11464	PSG1	protein-coding
5670	PSG2	ENSG00000242221	9519	176391	P11465	PSG2	protein-coding
5671	PSG3	ENSG00000221826	9520	176392	Q16557	PSG3	protein-coding
5672	PSG4	ENSG00000243137	9521	176393	Q00888	PSG4	protein-coding
5673	PSG5	ENSG00000204941	9522	176394	Q15238	PSG5	protein-coding
5675	PSG6	ENSG00000170848	9523	176395	Q00889	PSG6	protein-coding
5676	PSG7	ENSG00000221878	9524	176396	Q13046	PSG7	protein-coding
5678	PSG9	ENSG00000183668	9526	176398	Q00887	PSG9	protein-coding
5680	PSG11	ENSG00000243130	9516	176401	Q9UQ72	PSG11	protein-coding
5704	PSMC4	ENSG00000013275	9551	602707	P43686	PRS6B	protein-coding
5714	PSMD8	ENSG00000099341	9566	617844	P48556	PSMD8	protein-coding
5725	PTBP1	ENSG00000011304	9583	600693	P26599	PTBP1	protein-coding
5731	PTGER1	ENSG00000160951	9593	176802	P34995	PE2R1	protein-coding
5739	PTGIR	ENSG00000160013	9602	600022	P43119	PI2R	protein-coding
5794	PTPRH	ENSG00000080031	9672	602510	Q9HD43	PTPRH	protein-coding
5802	PTPRS	ENSG00000105426	9681	601576	Q13332	PTPRS	protein-coding
5817	PVR	ENSG00000073008	9705	173850	P15151	PVR	protein-coding
5819	NECTIN2	ENSG00000130202	9707	600798	Q92692	NECT2	protein-coding
5864	RAB3A	ENSG00000105649	9777	179490	P20336	RAB3A	protein-coding
5886	RAD23A	ENSG00000179262	9812	600061	P54725	RD23A	protein-coding
5971	RELB	ENSG00000104856	9956	604758	Q01201	RELB	protein-coding
5976	UPF1	ENSG00000005007	9962	601430	Q92900	RENT1	protein-coding
5989	RFX1	ENSG00000132005	9982	600006	P22670	RFX1	protein-coding
5990	RFX2	ENSG00000087903	9983	142765	P48378	RFX2	protein-coding
6141	RPL18	ENSG00000063177	10310	604179	Q07020	RL18	protein-coding
6142	RPL18A	ENSG00000105640	10311	604178	Q02543	RL18A	protein-coding
6158	RPL28	ENSG00000108107	10330	603638	P46779	RL28	protein-coding
6183	MRPS12	ENSG00000128626	10380	603021	O15235	RT12	protein-coding
6193	RPS5	ENSG00000083845	10426	603630	P46782	RS5	protein-coding
6203	RPS9	ENSG00000170889	10442	603631	P46781	RS9	protein-coding
6205	RPS11	ENSG00000142534	10384	180471	P62280	RS11	protein-coding
6209	RPS15	ENSG00000115268	10388	180535	P62841	RS15	protein-coding
6217	RPS16	ENSG00000105193	10396	603675	P62249	RS16	protein-coding
6223	RPS19	ENSG00000105372	10402	603474	P39019	RS19	protein-coding
6234	RPS28	ENSG00000233927	10418	603685	P62857	RS28	protein-coding
6237	RRAS	ENSG00000126458	10447	165090	P10301	RRAS	protein-coding
6253	RTN2	ENSG00000125744	10468	603183	O75298	RTN2	protein-coding
6261	RYR1	ENSG00000196218	10483	180901	P21817	RYR1	protein-coding
6294	SAFB	ENSG00000160633	10520	602895	Q15424	SAFB1	protein-coding
6320	CLEC11A	ENSG00000105472	10576	604713	Q9Y240	CLC11	protein-coding
6324	SCN1B	ENSG00000105711	10586	600235	Q07699	SCN1B	protein-coding
6370	CCL25	ENSG00000131142	10624	602565	O15444	CCL25	protein-coding
6415	SELENOW	ENSG00000178980	10752	603235	P63302	SELW	protein-coding
6449	SGTA	ENSG00000104969	10819	603419	O43765	SGTA	protein-coding
6455	SH3GL1	ENSG00000141985	10830	601768	Q99961	SH3G1	protein-coding
6510	SLC1A5	ENSG00000105281	10943	109190	Q15758	AAAT	protein-coding
6511	SLC1A6	ENSG00000105143	10944	600637	P48664	EAA4	protein-coding
6528	SLC5A5	ENSG00000105641	11040	601843	Q92911	SC5A5	protein-coding
6543	SLC8A2	ENSG00000118160	11069	601901	Q9UPR5	NAC2	protein-coding
6597	SMARCA4	ENSG00000127616	11100	603254	P51532	SMCA4	protein-coding
6618	SNAPC2	ENSG00000104976	11135	605076	Q13487	SNPC2	protein-coding
6625	SNRNP70	ENSG00000104852	11150	180740	P08621	RU17	protein-coding
6626	SNRPA	ENSG00000077312	11151	182285	P09012	SNRPA	protein-coding
6633	SNRPD2	ENSG00000125743	11159	601061	P62316	SMD2	protein-coding
6689	SPIB	ENSG00000269404	11242	606802	Q01892	SPIB	protein-coding
6794	STK11	ENSG00000118046	11389	602216	Q15831	STK11	protein-coding
6795	AURKC	ENSG00000105146	11391	603495	Q9UQB9	AURKC	protein-coding
6813	STXBP2	ENSG00000076944	11445	601717	Q15833	STXB2	protein-coding
6820	SULT2B1	ENSG00000088002	11459	604125	O00204	ST2B1	protein-coding
6822	SULT2A1	ENSG00000105398	11458	125263	Q06520	ST2A1	protein-coding
6829	SUPT5H	ENSG00000196235	11469	602102	O00267	SPT5H	protein-coding
6861	SYT5	ENSG00000129990	11513	600782	O00445	SYT5	protein-coding
6915	TBXA2R	ENSG00000006638	11608	188070	P21731	TA2R	protein-coding
6929	TCF3	ENSG00000071564	11633	147141	P15923	TFE2	protein-coding
7001	PRDX2	ENSG00000167815	9353	600538	P32119	PRDX2	protein-coding
7040	TGFB1	ENSG00000105329	11766	190180	P01137	TGFB1	protein-coding
7064	THOP1	ENSG00000172009	11793	601117	P52888	THOP1	protein-coding
7087	ICAM5	ENSG00000105376	5348	601852	Q9UMF0	ICAM5	protein-coding
7089	TLE2	ENSG00000065717	11838	601041	Q04725	TLE2	protein-coding
7137	TNNI3	ENSG00000129991	11947	191044	P19429	TNNI3	protein-coding
7138	TNNT1	ENSG00000105048	11948	191041	P13805	TNNT1	protein-coding
7171	TPM4	ENSG00000167460	12013	600317	P67936	TPM4	protein-coding
7197	TRG-TCC1-1		12274	615303			tRNA
7234	TRU-TCA1-1		12348	165060			tRNA
7288	TULP2	ENSG00000104804	12424	602309	O00295	TULP2	protein-coding
7297	TYK2	ENSG00000105397	12440	176941	P29597	TYK2	protein-coding
7305	TYROBP	ENSG00000011600	12449	604142	O43914	TYOBP	protein-coding
7311	UBA52	ENSG00000221983	12458	191321	P62987	RL40	protein-coding
7333	UBE2L4		12489				pseudo
7376	NR1H2	ENSG00000131408	7965	600380	P55055	NR1H2	protein-coding
7386	UQCRFS1	ENSG00000169021	12587	191327	P47985	UCRI	protein-coding
7392	USF2	ENSG00000105698	12594	600390	Q15853	USF2	protein-coding
7408	VASP	ENSG00000125753	12652	601703	P50552	VASP	protein-coding
7409	VAV1	ENSG00000141968	12657	164875	P15498	VAV	protein-coding
7515	XRCC1	ENSG00000073050	12828	194360	P18887	XRCC1	protein-coding
7538	ZFP36	ENSG00000128016	12862	190700	P26651	TTP	protein-coding
7554	ZNF8	ENSG00000278129	13154	194532	P17098	ZNF8	protein-coding
7561	ZNF14	ENSG00000105708	12924	194556	P17017	ZNF14	protein-coding
7562	ZNF708	ENSG00000182141	12945		P17019	ZN708	protein-coding
7565	ZNF17	ENSG00000186272	12958	619254	P17021	ZNF17	protein-coding
7568	ZNF20	ENSG00000132010	12992	194557	P17024	ZNF20	protein-coding
7576	ZNF28	ENSG00000198538	13073		P17035	ZNF28	protein-coding
