GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene
517	ATP5MC2	ENSG00000135390	842	603193	Q06055	AT5G2	protein-coding
552	AVPR1A	ENSG00000166148	895	600821	P37288	V1AR	protein-coding
586	BCAT1	ENSG00000060982	976	113520	P54687	BCAT1	protein-coding
605	BCL7A	ENSG00000110987	1004	601406	Q4VC05	BCL7A	protein-coding
636	BICD1	ENSG00000151746	1049	602204	Q96G01	BICD1	protein-coding
694	BTG1	ENSG00000133639	1130	109580	P62324	BTG1	protein-coding
715	C1R	ENSG00000159403	1246	613785	P00736	C1R	protein-coding
716	C1S	ENSG00000182326	1247	120580	P09871	C1S	protein-coding
719	C3AR1	ENSG00000171860	1319	605246	Q16581	C3AR	protein-coding
775	CACNA1C	ENSG00000151067	1390	114205	Q13936	CAC1C	protein-coding
784	CACNB3	ENSG00000167535	1403	601958	P54284	CACB3	protein-coding
894	CCND2	ENSG00000118971	1583	123833	P30279	CCND2	protein-coding
904	CCNT1	ENSG00000129315	1599	143055	O60563	CCNT1	protein-coding
920	CD4	ENSG00000010610	1678	186940	P01730	CD4	protein-coding
928	CD9	ENSG00000010278	1709	143030	P21926	CD9	protein-coding
939	CD27	ENSG00000139193	11922	186711	P26842	CD27	protein-coding
949	SCARB1	ENSG00000073060	1664	601040	Q8WTV0	SCRB1	protein-coding
967	CD63	ENSG00000135404	1692	155740	P08962	CD63	protein-coding
969	CD69	ENSG00000110848	1694	107273	Q07108	CD69	protein-coding
1017	CDK2	ENSG00000123374	1771	116953	P24941	CDK2	protein-coding
1019	CDK4	ENSG00000135446	1773	123829	P11802	CDK4	protein-coding
1027	CDKN1B	ENSG00000111276	1785	600778	P46527	CDN1B	protein-coding
1061	CENPCP1	ENSG00000226982	1855				pseudo
1108	CHD4	ENSG00000111642	1919	603277	Q14839	CHD4	protein-coding
1240	CMKLR1	ENSG00000174600	2121	602351	Q99788	CML1	protein-coding
1255	CNA1						unknown
1272	CNTN1	ENSG00000018236	2171	600016	Q12860	CNTN1	protein-coding
1280	COL2A1	ENSG00000139219	2200	120140	P02458	CO2A1	protein-coding
1337	COX6A1	ENSG00000111775	2277	602072	P12074	CX6A1	protein-coding
1368	CPM	ENSG00000135678	2311	114860	P14384	CBPM	protein-coding
1389	CREBL2	ENSG00000111269	2350	603476	O60519	CRBL2	protein-coding
1407	CRY1	ENSG00000008405	2384	601933	Q16526	CRY1	protein-coding
1431	CS	ENSG00000062485	2422	118950	O75390	CISY	protein-coding
1466	CSRP2	ENSG00000175183	2470	601871	Q16527	CSRP2	protein-coding
1594	CYP27B1	ENSG00000111012	2606	609506	O15528	CP27B	protein-coding
1606	DGKA	ENSG00000065357	2849	125855	P23743	DGKA	protein-coding
1610	DAO	ENSG00000110887	2671	124050	P14920	OXDA	protein-coding
1634	DCN	ENSG00000011465	2705	125255	P07585	PGS2	protein-coding
1648	GADD45AP1		2725				pseudo
1649	DDIT3	ENSG00000175197	2726	126337	P35638	DDIT3	protein-coding
1663	DDX11	ENSG00000013573	2736	601150	Q96FC9	DDX11	protein-coding
1822	ATN1	ENSG00000111676	3033	607462	P54259	ATN1	protein-coding
1833	EPYC	ENSG00000083782	3053	601657	Q99645	EPYC	protein-coding
1840	DTX1	ENSG00000135144	3060	602582	Q86Y01	DTX1	protein-coding
1848	DUSP6	ENSG00000139318	3072	602748	Q16828	DUS6	protein-coding
1911	PHC1	ENSG00000111752	3182	602978	P78364	PHC1	protein-coding
1967	EIF2B1	ENSG00000111361	3257	606686	Q14232	EI2BA	protein-coding
1975	EIF4B	ENSG00000063046	3285	603928	P23588	IF4B	protein-coding
1990	CELA1	ENSG00000139610	3308	130120	Q9UNI1	CELA1	protein-coding
2004	ELK3	ENSG00000111145	3325	600247	P41970	ELK3	protein-coding
2012	EMP1	ENSG00000134531	3333	602333	P54849	EMP1	protein-coding
2026	ENO2	ENSG00000111674	3353	131360	P09104	ENOG	protein-coding
2032	ENUR2						unknown
2054	STX2	ENSG00000111450	3403	132350	P32856	STX2	protein-coding
2059	EPS8	ENSG00000151491	3420	600206	Q12929	EPS8	protein-coding
2065	ERBB3	ENSG00000065361	3431	190151	P21860	ERBB3	protein-coding
2120	ETV6	ENSG00000139083	3495	600618	P41212	ETV6	protein-coding
2251	FGF6	ENSG00000111241	3684	134921	P10767	FGF6	protein-coding
2288	FKBP4	ENSG00000004478	3720	600611	Q02790	FKBP4	protein-coding
2305	FOXM1	ENSG00000111206	3818	602341	Q08050	FOXM1	protein-coding
2449	FRA12B		3846				other
2450	FRA12C		3847				other
2451	FRA12D		3848				other
2452	FRA12E		3849				other
2583	B4GALNT1	ENSG00000135454	4117	601873	Q00973	B4GN1	protein-coding
2597	GAPDH	ENSG00000111640	4141	138400	P04406	G3P	protein-coding
2647	BLOC1S1	ENSG00000135441	4200	601444	P78537	BL1S1	protein-coding
2735	GLI1	ENSG00000111087	4317	165220	P08151	GLI1	protein-coding
2772	GNAI2P1		4386	139180			pseudo
2784	GNB3	ENSG00000111664	4400	139130	P16520	GBB3	protein-coding
2799	GNS	ENSG00000135677	4422	607664	P15586	GNS	protein-coding
2802	GOLGA3	ENSG00000090615	4426	602581	Q08378	GOGA3	protein-coding
2819	GPD1	ENSG00000167588	4455	138420	P21695	GPDA	protein-coding
2842	GPR19	ENSG00000183150	4473	602927	Q15760	GPR19	protein-coding
2904	GRIN2B	ENSG00000273079	4586	138252	Q13224	NMDE2	protein-coding
2951	GSTP1P1		4640				pseudo
2967	GTF2H3	ENSG00000111358	4657	601750	Q13889	TF2H3	protein-coding
2984	GUCY2C	ENSG00000070019	4688	601330	P25092	GUC2C	protein-coding
2998	GYS2	ENSG00000111713	4707	138571	P54840	GYS2	protein-coding
3034	HAL	ENSG00000084110	4806	609457	P42357	HUTH	protein-coding
3071	NCKAP1L	ENSG00000123338	4862	141180	P55160	NCKPL	protein-coding
3164	NR4A1	ENSG00000123358	7980	139139	P22736	NR4A1	protein-coding
3178	HNRNPA1	ENSG00000135486	5031	164017	P09651	ROA1	protein-coding
3220	HOXC@		5121				other
3221	HOXC4	ENSG00000198353	5126	142974	P09017	HXC4	protein-coding
3222	HOXC5	ENSG00000172789	5127	142973	Q00444	HXC5	protein-coding
3223	HOXC6	ENSG00000197757	5128	142972	P09630	HXC6	protein-coding
3224	HOXC8	ENSG00000037965	5129	142970	P31273	HXC8	protein-coding
3225	HOXC9	ENSG00000180806	5130	142971	P31274	HXC9	protein-coding
3226	HOXC10	ENSG00000180818	5122	605560	Q9NYD6	HXC10	protein-coding
3227	HOXC11	ENSG00000123388	5123	605559	O43248	HXC11	protein-coding
3228	HOXC12	ENSG00000123407	5124	142975	P31275	HXC12	protein-coding
3229	HOXC13	ENSG00000123364	5125	142976	P31276	HXC13	protein-coding
3242	HPD	ENSG00000158104	5147	609695	P32754	HPPD	protein-coding
3261	HPV18I2		5167				other
3375	IAPP	ENSG00000121351	5329	147940	P10997	IAPP	protein-coding
3378	IBD2						unknown
3458	IFNG	ENSG00000111537	5438	147570	P01579	IFNG	protein-coding
3479	IGF1	ENSG00000017427	5464	147440	P05019	IGF1	protein-coding
3489	IGFBP6	ENSG00000167779	5475	146735	P24592	IBP6	protein-coding
3626	INHBC	ENSG00000175189	6068	601233	P55103	INHBC	protein-coding
3678	ITGA5	ENSG00000161638	6141	135620	P08648	ITA5	protein-coding
3679	ITGA7	ENSG00000135424	6143	600536	Q13683	ITA7	protein-coding
3695	ITGB7	ENSG00000139626	6162	147559	P26010	ITB7	protein-coding
3709	ITPR2	ENSG00000123104	6181	600144	Q14571	ITPR2	protein-coding
3736	KCNA1	ENSG00000111262	6218	176260	Q09470	KCNA1	protein-coding
3741	KCNA5	ENSG00000130037	6224	176267	P22460	KCNA5	protein-coding
3742	KCNA6	ENSG00000151079	6225	176257	P17658	KCNA6	protein-coding
3747	KCNC2	ENSG00000166006	6234	176256	Q96PR1	KCNC2	protein-coding
3764	KCNJ8	ENSG00000121361	6269	600935	Q15842	KCNJ8	protein-coding
3798	KIF5A	ENSG00000155980	6323	602821	Q12840	KIF5A	protein-coding
3820	KLRB1	ENSG00000111796	6373	602890	Q12918	KLRB1	protein-coding
3821	KLRC1	ENSG00000134545	6374	161555	P26715	NKG2A	protein-coding
3822	KLRC2	ENSG00000205809	6375	602891	P26717	NKG2C	protein-coding
3823	KLRC3	ENSG00000205810	6376	602892	Q07444	NKG2E	protein-coding
3824	KLRD1	ENSG00000134539	6378	602894	Q13241	KLRD1	protein-coding
3845	KRAS	ENSG00000133703	6407	190070	P01116	RASK	protein-coding
3848	KRT1	ENSG00000167768	6412	139350	P04264	K2C1	protein-coding
3849	KRT2	ENSG00000172867	6439	600194	P35908	K22E	protein-coding
3850	KRT3	ENSG00000186442	6440	148043	P12035	K2C3	protein-coding
3851	KRT4	ENSG00000170477	6441	123940	P19013	K2C4	protein-coding
3852	KRT5	ENSG00000186081	6442	148040	P13647	K2C5	protein-coding
3853	KRT6A	ENSG00000205420	6443	148041	P02538	K2C6A	protein-coding
3854	KRT6B	ENSG00000185479	6444	148042	P04259	K2C6B	protein-coding
3855	KRT7	ENSG00000135480	6445	148059	P08729	K2C7	protein-coding
3856	KRT8	ENSG00000170421	6446	148060	P05787	K2C8	protein-coding
3875	KRT18	ENSG00000111057	6430	148070	P05783	K1C18	protein-coding
3887	KRT81	ENSG00000205426	6458	602153	Q14533	KRT81	protein-coding
3888	KRT82	ENSG00000161850	6459	601078	Q9NSB4	KRT82	protein-coding
3889	KRT83	ENSG00000170523	6460	602765	P78385	KRT83	protein-coding
3890	KRT84	ENSG00000161849	6461	602766	Q9NSB2	KRT84	protein-coding
3891	KRT85	ENSG00000135443	6462	602767	P78386	KRT85	protein-coding
3892	KRT86	ENSG00000170442	6463	601928	O43790	KRT86	protein-coding
3902	LAG3	ENSG00000089692	6476	153337	P18627	LAG3	protein-coding
3906	LALBA	ENSG00000167531	6480	149750	P00709	LALBA	protein-coding
3945	LDHB	ENSG00000111716	6541	150100	P07195	LDHB	protein-coding
4033	IRAG2	ENSG00000118308	6690	602003	Q12912	IRAG2	protein-coding
4035	LRP1	ENSG00000123384	6692	107770	Q07954	LRP1	protein-coding
4040	LRP6	ENSG00000070018	6698	603507	O75581	LRP6	protein-coding
4048	LTA4H	ENSG00000111144	6710	151570	P09960	LKHA4	protein-coding
4055	LTBR	ENSG00000111321	6718	600979	P36941	TNR3	protein-coding
4060	LUM	ENSG00000139329	6724	600616	P51884	LUM	protein-coding
4069	LYZ	ENSG00000090382	6740	153450	P61626	LYSC	protein-coding
4074	M6PR	ENSG00000003056	6752	154540	P20645	MPRD	protein-coding
4141	MARS1	ENSG00000166986	6898	156560	P56192	SYMC	protein-coding
4193	MDM2	ENSG00000135679	6973	164785	Q00987	MDM2	protein-coding
4234	METTL1	ENSG00000037897	7030	604466	Q9UBP6	TRMB	protein-coding
4254	KITLG	ENSG00000049130	6343	184745	P21583	SCF	protein-coding
4256	MGP	ENSG00000111341	7060	154870	P08493	MGP	protein-coding
4257	MGST1	ENSG00000008394	7061	138330	P10620	MGST1	protein-coding
4284	MIP	ENSG00000135517	7103	154050	P30301	MIP	protein-coding
4326	MMP17	ENSG00000198598	7163	602285	Q9ULZ9	MMP17	protein-coding
4327	MMP19	ENSG00000123342	7165	601807	Q99542	MMP19	protein-coding
4440	MSI1	ENSG00000135097	7330	603328	O43347	MSI1H	protein-coding
4598	MVK	ENSG00000110921	7530	251170	Q03426	KIME	protein-coding
4604	MYBPC1	ENSG00000196091	7549	160794	Q00872	MYPC1	protein-coding
4617	MYF5	ENSG00000111049	7565	159990	P13349	MYF5	protein-coding
4618	MYF6	ENSG00000111046	7566	159991	P23409	MYF6	protein-coding
4633	MYL2	ENSG00000111245	7583	160781	P10916	MLRV	protein-coding
4637	MYL6	ENSG00000092841	7587	609931	P60660	MYL6	protein-coding
4640	MYO1A	ENSG00000166866	7595	601478	Q9UBC5	MYO1A	protein-coding
4659	PPP1R12A	ENSG00000058272	7618	602021	O14974	MYPT1	protein-coding
4665	NAB2	ENSG00000166886	7627	602381	Q15742	NAB2	protein-coding
4666	NACA	ENSG00000196531	7629	601234	Q13765	NACA	protein-coding
4673	NAP1L1	ENSG00000187109	7637	164060	P55209	NP1L1	protein-coding
4704	NDUFA9	ENSG00000139180	7693	603834	Q16795	NDUA9	protein-coding
4753	NELL2	ENSG00000184613	7751	602320	Q99435	NELL2	protein-coding
4778	NFE2	ENSG00000123405	7780	601490	Q16621	NFE2	protein-coding
4801	NFYB	ENSG00000120837	7805	189904	P25208	NFYB	protein-coding
4813	NIDDM2						unknown
4815	NINJ2	ENSG00000171840	7825	607297	Q9NZG7	NINJ2	protein-coding
4839	NOP2	ENSG00000111641	7867	164031	P46087	NOP2	protein-coding
4842	NOS1	ENSG00000089250	7872	163731	P29475	NOS1	protein-coding
4848	CNOT2	ENSG00000111596	7878	604909	Q9NZN8	CNOT2	protein-coding
4891	SLC11A2	ENSG00000110911	10908	600523	P49281	NRAM2	protein-coding
4908	NTF3	ENSG00000185652	8023	162660	P20783	NTF3	protein-coding
4922	NTS	ENSG00000133636	8038	162650	P30990	NEUT	protein-coding
4938	OAS1	ENSG00000089127	8086	164350	P00973	OAS1	protein-coding
4939	OAS2	ENSG00000111335	8087	603350	P29728	OAS2	protein-coding
4940	OAS3	ENSG00000111331	8088	603351	Q9Y6K5	OAS3	protein-coding
4973	OLR1	ENSG00000173391	8133	602601	P78380	OLR1	protein-coding
5025	P2RX4	ENSG00000135124	8535	600846	Q99571	P2RX4	protein-coding
5027	P2RX7	ENSG00000089041	8537	602566	Q99572	P2RX7	protein-coding
5036	PA2G4	ENSG00000170515	8550	602145	Q9UQ80	PA2G4	protein-coding
5037	PEBP1	ENSG00000089220	8630	604591	P30086	PEBP1	protein-coding
5053	PAH	ENSG00000171759	8582	612349	P00439	PH4H	protein-coding
5074	PAWR	ENSG00000177425	8614	601936	Q96IZ0	PAWR	protein-coding
5094	PCBP2	ENSG00000197111	8648	601210	Q15366	PCBP2	protein-coding
5128	CDK17	ENSG00000059758	8750	603440	Q00537	CDK17	protein-coding
5139	PDE3A	ENSG00000172572	8778	123805	Q14432	PDE3A	protein-coding
5149	PDE6H	ENSG00000139053	8790	601190	Q13956	CNCG	protein-coding
5153	PDE1B	ENSG00000123360	8775	171891	Q01064	PDE1B	protein-coding
5182	PEPB		8838	169900			protein-coding
5204	PFDN5	ENSG00000123349	8869	604899	Q99471	PFD5	protein-coding
5213	PFKM	ENSG00000152556	8877	610681	P08237	PFKAM	protein-coding
5250	SLC25A3	ENSG00000075415	10989	600370	Q00325	MPCP	protein-coding
5278	PIGAP1		8958				pseudo
5288	PIK3C2G	ENSG00000139144	8973	609001	O75747	P3C2G	protein-coding
5318	PKP2	ENSG00000057294	9024	602861	Q99959	PKP2	protein-coding
5319	PLA2G1B	ENSG00000170890	9030	172410	P04054	PA21B	protein-coding
5367	PMCH	ENSG00000183395	9109	176795	P20382	MCH	protein-coding
5426	POLE	ENSG00000177084	9177	174762	Q07864	DPOE1	protein-coding
5463	POU6F1	ENSG00000184271	9224	618043	Q14863	PO6F1	protein-coding
5501	PPP1CC	ENSG00000186298	9283	176914	P36873	PP1G	protein-coding
5502	PPP1R1A	ENSG00000135447	9286	613246	Q13522	PPR1A	protein-coding
5542	PRB1	ENSG00000251655	9337	180989	P04280	PRP1	protein-coding
5544	PRB3	ENSG00000197870	9339	168840	A0A0G2JNB4	A0A0G2JNB4	protein-coding
5545	PRB4	ENSG00000230657	9340	180990	E9PAL0	E9PAL0	protein-coding
5554	PRH1	ENSG00000231887	9366	168730	A0A087WV42	A0A087WV42	protein-coding
5555	PRH2	ENSG00000134551	9367	168790			protein-coding
5557	PRIM1	ENSG00000198056	9369	176635	P49642	PRI1	protein-coding
5564	PRKAB1	ENSG00000111725	9378	602740	Q9Y478	AAKB1	protein-coding
5571	PRKAG1	ENSG00000181929	9385	602742	P54619	AAKG1	protein-coding
5630	PRPH	ENSG00000135406	9461	170710	P41219	PERI	protein-coding
5715	PSMD9	ENSG00000110801	9567	603146	O00233	PSMD9	protein-coding
5744	PTHLH	ENSG00000087494	9607	168470	P12272	PTHR	protein-coding
5756	TWF1	ENSG00000151239	9620	610932	Q12792	TWF1	protein-coding
5761	PTMAP4		9627				pseudo
5763	PTMS	ENSG00000159335	9629	168440	P20962	PTMS	protein-coding
5777	PTPN6	ENSG00000111679	9658	176883	P29350	PTN6	protein-coding
5781	PTPN11	ENSG00000179295	9644	176876	Q06124	PTN11	protein-coding
5787	PTPRB	ENSG00000127329	9665	176882	P23467	PTPRB	protein-coding
5800	PTPRO	ENSG00000151490	9678	600579	Q16827	PTPRO	protein-coding
5801	PTPRR	ENSG00000153233	9680	602853	Q15256	PTPRR	protein-coding
5827	PXMP2	ENSG00000176894	9716	617399	Q9NR77	PXMP2	protein-coding
5829	PXN	ENSG00000089159	9718	602505	P49023	PAXI	protein-coding
5830	PEX5	ENSG00000139197	9719	600414	P50542	PEX5	protein-coding
5858	PZP	ENSG00000126838	9750	176420			protein-coding
5869	RAB5B	ENSG00000111540	9784	179514	P61020	RAB5B	protein-coding
5893	RAD52	ENSG00000002016	9824	600392	P43351	RAD52	protein-coding
5901	RAN	ENSG00000132341	9846	601179	P62826	RAN	protein-coding
5908	RAP1B	ENSG00000127314	9857	179530	P61224	RAP1B	protein-coding
5916	RARG	ENSG00000172819	9866	180190	P13631	RARG	protein-coding
5927	KDM5A	ENSG00000073614	9886	180202	P29375	KDM5A	protein-coding
5938	RBMS1P1		9908				pseudo
5939	RBMS2	ENSG00000076067	9909	602387	Q15434	RBMS2	protein-coding
5959	RDH5	ENSG00000135437	9940	601617	Q92781	RDH5	protein-coding
5965	RECQL	ENSG00000004700	9948	600537	P46063	RECQ1	protein-coding
5985	RFC5	ENSG00000111445	9973	600407	P40937	RFC5	protein-coding
5992	RFX4	ENSG00000111783	9985	603958	Q33E94	RFX4	protein-coding
6128	RPL6	ENSG00000089009	10362	603703	Q02878	RL6	protein-coding
6145	RPL21P1	ENSG00000214760	10314				pseudo
6171	RPL41	ENSG00000229117	10354	613315	P62945	RL41	protein-coding
6172	RPL41P5		10355				pseudo
6175	RPLP0	ENSG00000089157	10371	180510	P05388	RLA0	protein-coding
6231	RPS26	ENSG00000197728	10414	603701	P62854	RS26	protein-coding
6249	CLIP1	ENSG00000130779	10461	179838	P30622	CLIP1	protein-coding
6302	TSPAN31	ENSG00000135452	10539	181035	Q12999	TSN31	protein-coding
6311	ATXN2	ENSG00000204842	10555	601517	Q99700	ATX2	protein-coding
6334	SCN8A	ENSG00000196876	10596	600702	Q9UQD0	SCN8A	protein-coding
6337	SCNN1A	ENSG00000111319	10599	600228	P37088	SCNNA	protein-coding
6404	SELPLG	ENSG00000110876	10722	600738	Q14242	SELPL	protein-coding
6433	SFSWAP	ENSG00000061936	10790	601945	Q12872	SFSWA	protein-coding
6472	SHMT2	ENSG00000182199	10852	138450	P34897	GLYM	protein-coding
6489	ST8SIA1	ENSG00000111728	10869	601123	Q92185	SIA8A	protein-coding
6490	PMEL	ENSG00000185664	10880	155550	P40967	PMEL	protein-coding
6515	SLC2A3	ENSG00000059804	11007	138170	P11169	GTR3	protein-coding
6539	SLC6A12	ENSG00000111181	11045	603080	P48065	S6A12	protein-coding
6540	SLC6A13	ENSG00000010379	11046	615097	Q9NSD5	S6A13	protein-coding
6579	SLCO1A2	ENSG00000084453	10956	602883	P46721	SO1A2	protein-coding
6601	SMARCC2	ENSG00000139613	11105	601734	Q8TAQ2	SMRC2	protein-coding
6602	SMARCD1	ENSG00000066117	11106	601735	Q96GM5	SMRD1	protein-coding
6636	SNRPF	ENSG00000139343	11162	603541	P62306	RUXF	protein-coding
6660	SOX5	ENSG00000134532	11201	604975	P35711	SOX5	protein-coding
6667	SP1	ENSG00000185591	11205	189906	P08047	SP1	protein-coding
6773	STAT2	ENSG00000170581	11363	600556	P52630	STAT2	protein-coding
6778	STAT6	ENSG00000166888	11368	601512	P42226	STAT6	protein-coding
6821	SUOX	ENSG00000139531	11460	606887	P51687	SUOX	protein-coding
6843	VAMP1	ENSG00000139190	12642	185880	P23763	VAMP1	protein-coding
6857	SYT1	ENSG00000067715	11509	185605	P21579	SYT1	protein-coding
6866	TAC3	ENSG00000166863	11521	162330	Q9UHF0	TKNK	protein-coding
6895	TARBP2	ENSG00000139546	11569	605053	Q15633	TRBP2	protein-coding
6910	TBX5	ENSG00000089225	11604	601620	Q99593	TBX5	protein-coding
6926	TBX3	ENSG00000135111	11602	601621	O15119	TBX3	protein-coding
6927	HNF1A	ENSG00000135100	11621	142410	P20823	HNF1A	protein-coding
6996	TDG	ENSG00000139372	11700	601423	Q13569	TDG	protein-coding
7004	TEAD4	ENSG00000197905	11717	601714	Q15561	TEAD4	protein-coding
7009	TMBIM6	ENSG00000139644	11723	600748	P55061	BI1	protein-coding
7024	TFCP2	ENSG00000135457	11748	189889	Q12800	TFCP2	protein-coding
7103	TSPAN8	ENSG00000127324	11855	600769	P19075	TSN8	protein-coding
7112	TMPO	ENSG00000120802	11875	188380	P42166	LAP2A	protein-coding
7132	TNFRSF1A	ENSG00000067182	11916	191190	P19438	TNR1A	protein-coding
7167	TPI1	ENSG00000111669	12009	190450	P60174	TPIS	protein-coding
7181	NR2C1	ENSG00000120798	7971	601529	P13056	NR2C1	protein-coding
7184	HSP90B1	ENSG00000166598	12028	191175	P14625	ENPL	protein-coding
7289	TULP3	ENSG00000078246	12425	604730	O75386	TULP3	protein-coding
7296	TXNRD1	ENSG00000198431	12437	601112	Q16881	TRXR1	protein-coding
7316	UBC	ENSG00000150991	12468	191340	P0CG48	UBC	protein-coding
7334	UBE2N	ENSG00000177889	12492	603679	P61088	UBE2N	protein-coding
7374	UNG	ENSG00000076248	12572	191525	P13051	UNG	protein-coding
7421	VDR	ENSG00000111424	12679	601769	P11473	VDR	protein-coding
7450	VWF	ENSG00000110799	12726	613160	P04275	VWF	protein-coding
7471	WNT1	ENSG00000125084	12774	164820	P04628	WNT1	protein-coding
7480	WNT10B	ENSG00000169884	12775	601906	O00744	WN10B	protein-coding
7556	ZNF10	ENSG00000256223	12879	194538	P21506	ZNF10	protein-coding
7574	ZNF26	ENSG00000198393	13053	194537	P17031	ZNF26	protein-coding
7628	ZNF75BP		13147				pseudo
7637	ZNF84	ENSG00000198040	13159	618554	P51523	ZNF84	protein-coding
7699	ZNF140	ENSG00000196387	12925	604082	P52738	ZN140	protein-coding
7786	MAP3K12	ENSG00000139625	6851	600447	Q12852	M3K12	protein-coding
7846	TUBA1A	ENSG00000167552	20766	602529	Q71U36	TBA1A	protein-coding
8074	FGF23	ENSG00000118972	3680	605380	Q9GZV9	FGF23	protein-coding
8076	MFAP5	ENSG00000197614	29673	601103	Q13361	MFAP5	protein-coding
8078	USP5	ENSG00000111667	12628	601447	P45974	UBP5	protein-coding
8079	MLF2	ENSG00000089693	7126	601401	Q15773	MLF2	protein-coding
8081	AD5						unknown
8082	SSPN	ENSG00000123096	11322	601599	Q14714	SSPN	protein-coding
8085	KMT2D	ENSG00000167548	7133	602113	O14686	KMT2D	protein-coding
8086	AAAS	ENSG00000094914	13666	605378	Q9NRG9	AAAS	protein-coding
8089	YEATS4	ENSG00000127337	24859	602116	O95619	YETS4	protein-coding
8090	SPPM						unknown
8091	HMGA2	ENSG00000149948	5009	600698	P52926	HMGA2	protein-coding
8092	ALX1	ENSG00000180318	1494	601527	Q15699	ALX1	protein-coding
8099	CDK2AP1	ENSG00000111328	14002	602198	O14519	CDKA1	protein-coding
8302	KLRC4	ENSG00000183542	6377	602893	O43908	NKG2F	protein-coding
8315	BRAP	ENSG00000089234	1099	604986	Q7Z569	BRAP	protein-coding
8408	ULK1	ENSG00000177169	12558	603168	O75385	ULK1	protein-coding
8411	EEA1	ENSG00000102189	3185	605070	Q15075	EEA1	protein-coding
8435	SOAT2	ENSG00000167780	11178	601311	O75908	SOAT2	protein-coding
8437	RASAL1	ENSG00000111344	9873	604118	O95294	RASL1	protein-coding
8445	DYRK2	ENSG00000127334	3093	603496	Q92630	DYRK2	protein-coding
8496	PPFIBP1	ENSG00000110841	9249	603141	Q86W92	LIPB1	protein-coding
8499	PPFIA2	ENSG00000139220	9246	603143	O75334	LIPA2	protein-coding
8531	YBX3	ENSG00000060138	2428	603437	P16989	YBOX3	protein-coding
8549	LGR5	ENSG00000139292	4504	606667	O75473	LGR5	protein-coding
8550	MAPKAPK5	ENSG00000089022	6889	606723	Q8IW41	MAPK5	protein-coding
8562	DENR	ENSG00000139726	2769	604550	O43583	DENR	protein-coding
8608	RDH16	ENSG00000139547	29674	620043	O75452	RDH16	protein-coding
8620	NPFF	ENSG00000139574	7901	604643	O15130	NPFF	protein-coding
8630	HSD17B6	ENSG00000025423	23316	606623	O14756	H17B6	protein-coding
8638	OASL	ENSG00000135114	8090	603281	Q15646	OASL	protein-coding
8655	DYNLL1	ENSG00000088986	15476	601562	P63167	DYL1	protein-coding
8683	SRSF9	ENSG00000111786	10791	601943	Q13242	SRSF9	protein-coding
8693	GALNT4	ENSG00000257594	4126	603565			protein-coding
8738	CRADD	ENSG00000169372	2340	603454	P78560	CRADD	protein-coding
8739	HRK	ENSG00000135116	5185	603447	O00198	HRK	protein-coding
8759	ADAM1A		187				pseudo
8782	MYP3						unknown
8798	DYRK4	ENSG00000010219	3095	609181	Q9NR20	DYRK4	protein-coding
8825	LIN7A	ENSG00000111052	17787	603380	O14910	LIN7A	protein-coding
8835	SOCS2	ENSG00000120833	19382	605117	O14508	SOCS2	protein-coding
8843	HCAR3	ENSG00000255398	16824	606039	P49019	HCAR3	protein-coding
